AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	StepsPerSecond	Time
9629.725	26.467773	9656.192	9603.257	9927.299	146.74765	10188.598	9745.239	1000.0	1000.0	802000	870.5401	870.54065	17.27725	17.517199	-3.991723e-06	1.5264938	7.2676272	277.8387	0.7879734	1702.776	14512.901534557343
9784.379	139.81738	9924.196	9644.562	9928.195	94.49924	10069.729	9774.194	1000.0	1000.0	804000	871.088	871.0875	17.154121	17.298489	-2.040635e-05	1.6705679	8.652487	238.34348	0.81181526	1552.3865	14557.0791618824
9761.186	30.377441	9791.5625	9730.808	9701.982	133.94397	9874.505	9402.356	1000.0	1000.0	806000	872.05457	872.0549	17.673855	17.792418	-2.6804775e-05	2.2273226	15.442177	400.72083	0.81300735	1551.8854	14601.319658041
9977.59	205.13135	10182.722	9772.459	10047.613	151.68237	10261.928	9725.131	1000.0	1000.0	808000	872.44653	872.44635	17.012152	17.34312	-2.4766043e-05	1.7631844	8.52274	192.3442	0.7927418	1595.9596	14646.53619670868
9741.879	176.13232	9918.011	9565.746	9082.668	211.00827	9528.062	8857.025	1000.0	1000.0	810000	873.3059	873.30646	16.983368	17.04932	-1.0391056e-05	1.9850308	9.048546	236.76872	0.81181526	1581.9817	14691.337606191635
9771.587	115.518555	9887.105	9656.068	9863.217	135.97241	10054.872	9540.866	1000.0	1000.0	812000	873.60675	873.606	17.10945	17.200706	-2.6156098e-05	2.7097318	19.710201	423.15125	0.8034706	1645.875	14735.760653734207
9827.992	134.51514	9962.508	9693.478	9840.526	97.96334	9994.381	9654.216	1000.0	1000.0	814000	874.1592	874.15906	16.773918	17.071337	-1.5682324e-05	1.6957031	6.9846783	164.31749	0.79631805	1605.5582	14779.704077005386
9883.119	143.40283	10026.521	9739.716	7656.7476	123.88018	7874.1504	7479.786	1000.0	1000.0	816000	874.88495	874.88464	16.775229	16.901451	1.6520768e-05	1.7516994	10.857734	366.80817	0.808239	1560.9828	14822.92181444168
9893.132	148.52441	10041.656	9744.607	9892.831	106.20963	10049.531	9672.157	1000.0	1000.0	818000	875.1558	875.1559	17.161957	17.27213	-1.8805846e-05	2.2512066	13.934184	378.83698	0.808239	1583.8405	14866.306571483612
9755.264	195.73389	9950.997	9559.529	9831.061	208.4685	10124.725	9385.807	1000.0	1000.0	820000	875.7702	875.7699	17.537857	17.652206	5.5804445e-05	2.401704	22.709234	910.40137	0.7766485	1554.0365	14909.71967458725
9500.234	149.08643	9649.32	9351.147	9658.08	121.706665	9777.887	9396.462	1000.0	1000.0	822000	875.80585	875.80615	17.70976	17.999817	7.5224874e-05	2.91665	19.594366	448.46295	0.81956387	1576.556	14952.490752458572
9642.379	78.89307	9721.271	9563.485	9968.818	110.84701	10151.087	9798.785	1000.0	1000.0	824000	876.5033	876.5035	17.646648	17.877821	-4.4717268e-05	3.1302161	18.424376	315.54044	0.80287457	1606.1802	14995.745862722397
9761.7	139.66602	9901.366	9622.034	9896.614	115.80641	10051.903	9653.413	1000.0	1000.0	826000	876.7346	876.7343	17.640242	18.07096	5.832278e-05	3.2734404	24.744831	555.11237	0.81300735	1605.6617	15038.243927717209
9852.129	16.0083	9868.137	9836.12	9709.854	124.48119	9954.8125	9499.727	1000.0	1000.0	828000	877.272	877.272	17.59127	17.637964	6.6360385e-06	2.7020473	19.474363	544.0581	0.77724457	1633.0045	15081.182092428207
9807.199	82.67822	9889.877	9724.5205	9644.993	96.59527	9813.079	9495.294	1000.0	1000.0	830000	877.22455	877.2242	17.719122	17.931164	9.3640505e-05	2.4388702	23.195549	670.0474	0.8159876	1679.7782	15124.193816661835
9862.834	35.86963	9898.704	9826.965	9848.435	167.47415	10073.069	9545.251	1000.0	1000.0	832000	877.4719	877.4718	17.75104	18.019972	1.688479e-05	2.9927828	25.903229	906.18787	0.78737736	1538.138	15166.861790657043
9822.715	68.10791	9890.823	9754.607	9838.227	112.91561	10007.869	9675.065	1000.0	1000.0	834000	877.7032	877.7034	18.01905	18.190304	6.0352966e-05	3.772294	55.346504	2335.6575	0.7867813	1550.253	15209.816705703735
9739.111	19.781738	9758.894	9719.33	9748.845	164.81517	10017.653	9498.718	1000.0	1000.0	836000	878.2835	878.2838	17.724707	17.766462	7.847136e-05	3.0238538	24.242073	810.00745	0.7992983	1517.0735	15252.23944568634
9803.957	232.93799	10036.8955	9571.02	9908.189	155.33257	10183.397	9619.847	1000.0	1000.0	838000	878.9587	878.9589	17.592636	17.676683	-9.919063e-05	2.852861	28.420183	1091.2675	0.8147955	1445.196	15294.81107711792
9990.623	16.706543	10007.33	9973.917	9920.666	140.78098	10085.083	9631.346	1000.0	1000.0	840000	879.1671	879.1668	17.668682	17.705742	-7.5519533e-06	2.3016608	13.961645	404.13736	0.78320503	1493.182	15337.9637093544
9715.32	20.971191	9736.291	9694.349	9904.2705	171.38928	10163.726	9623.543	1000.0	1000.0	842000	879.5653	879.5656	17.466051	17.806599	1.3104185e-05	1.9609208	11.02588	373.0637	0.79512596	1525.457	15381.26568365097
9657.15	22.78125	9679.932	9634.369	9827.231	136.784	10166.898	9620.505	1000.0	1000.0	844000	879.97186	879.97217	17.816793	18.022202	1.0071531e-05	1.6737313	10.550378	381.14786	0.80525875	1456.161	15427.71509885788
9765.045	11.750977	9776.796	9753.294	10015.041	129.30006	10222.815	9803.167	1000.0	1000.0	846000	880.5919	880.5909	17.702742	17.8293	5.9306665e-05	2.652238	19.76879	503.65924	0.79095364	1359.398	15473.083730220795
9584.869	300.271	9885.14	9284.598	9613.693	79.213974	9729.764	9459.902	1000.0	1000.0	848000	881.15546	881.15625	17.54637	17.696842	5.757402e-05	3.077374	20.752657	597.57886	0.78320503	1271.525	15517.966841697693
9885.064	265.4165	10150.481	9619.648	9283.544	150.84389	9480.601	8984.929	1000.0	1000.0	850000	880.95197	880.95166	18.030386	18.018696	5.9458464e-05	2.4555733	19.783777	716.35724	0.8046627	1210.0695	15567.674859285355
10014.603	165.24902	10179.852	9849.354	9701.266	162.09384	9887.225	9472.683	1000.0	1000.0	852000	881.68475	881.68427	17.558016	17.75125	-1.5256614e-05	2.0330546	11.18929	288.0728	0.7855892	1375.6703	15613.082061290741
9419.621	97.194336	9516.815	9322.427	9971.346	145.75098	10293.258	9824.722	1000.0	1000.0	854000	881.69836	881.699	17.971066	18.124672	2.5812657e-05	2.6694467	22.269312	725.28064	0.8058548	1326.0312	15658.072321891785
9753.189	147.45068	9900.64	9605.738	10045.217	80.51049	10214.765	9920.646	1000.0	1000.0	856000	881.7622	881.7615	18.070072	18.311481	5.8815644e-05	3.9614065	50.935123	1769.4861	0.79512596	1327.8058	15704.354745388031
10105.1875	145.51709	10250.704	9959.67	9718.618	102.75579	9889.9375	9594.138	1000.0	1000.0	858000	882.5595	882.559	18.026033	18.12913	5.029291e-05	3.0132203	19.976692	504.16232	0.7510185	1361.7472	15749.584656476974
9806.838	45.53076	9852.369	9761.308	9699.814	167.8813	10071.364	9351.0205	1000.0	1000.0	860000	882.9895	882.9905	17.815828	18.105854	0.00014807106	4.755151	47.204533	1812.653	0.7903576	1440.1667	15793.92177438736
9917.622	3.1201172	9920.742	9914.502	9654.46	76.62507	9818.827	9550.926	1000.0	1000.0	862000	883.4304	883.4301	18.098948	18.315216	-1.627285e-05	2.5906694	14.9772	350.18802	0.71644783	1473.2078	15838.127650737762
9793.563	239.61133	10033.175	9553.952	9420.155	196.40573	9751.732	9130.897	1000.0	1000.0	864000	883.32605	883.3261	17.743715	17.554224	5.642552e-05	3.3274696	18.376	408.4933	0.81062317	1451.7842	15881.102756738663
9767.332	98.51904	9865.852	9668.813	9972.877	158.61223	10278.168	9678.53	1000.0	1000.0	866000	883.753	883.75146	17.683352	17.560736	-8.993524e-05	3.081544	22.881632	668.3433	0.808239	1558.3011	15924.914256334305
9863.961	52.271973	9916.233	9811.689	8967.467	85.44663	9112.051	8835.969	1000.0	1000.0	868000	883.9538	883.9547	18.062038	18.090055	9.2126225e-05	3.1579165	30.660303	935.00433	0.7903576	1477.982	15970.280632972717
9749.039	51.12207	9800.161	9697.917	9957.326	119.7284	10190.19	9730.087	1000.0	1000.0	870000	883.95416	883.95386	18.195936	18.057215	-3.2519056e-05	3.314422	23.206121	573.67267	0.8016825	1582.316	16013.23415184021
9972.676	32.3208	10004.997	9940.355	9744.869	131.992	9887.937	9466.533	1000.0	1000.0	872000	884.555	884.5549	18.174313	18.128036	8.642734e-05	4.274751	38.71659	963.5234	0.7855892	1536.2377	16055.94543671608
9901.168	66.42041	9967.588	9834.747	10022.75	144.40164	10198.654	9710.927	1000.0	1000.0	874000	884.7455	884.7458	18.02973	18.079975	-7.418563e-05	3.2074063	17.722065	381.95193	0.78618526	1594.6567	16098.80940580368
9782.17	36.11035	9818.28	9746.06	10095.157	80.35008	10224.277	9963.682	1000.0	1000.0	876000	885.21576	885.21497	17.935965	17.980663	-1.5205607e-05	3.5285547	25.437452	609.14935	0.833869	1489.8062	16144.907064914703
9981.244	71.75195	10052.996	9909.492	9431.75	174.50513	9724.336	9095.597	1000.0	1000.0	878000	885.4344	885.43353	17.85005	17.817495	-4.4871107e-05	2.8041782	18.433146	442.53052	0.79512596	1596.2666	16187.83074426651
9659.713	110.625	9770.338	9549.088	9931.823	134.71178	10161.735	9744.486	1000.0	1000.0	880000	885.81726	885.81775	18.794771	19.080048	-8.820916e-05	2.7115264	17.995054	480.87537	0.8058548	1561.2822	16230.866336107254
9797.377	184.2373	9981.614	9613.14	9972.706	100.53865	10146.841	9836.565	1000.0	1000.0	882000	886.2369	886.2368	17.50049	17.56164	6.882757e-06	1.6523635	10.820771	396.9115	0.81062317	1494.1508	16276.604089736938
9757.676	16.687988	9774.363	9740.987	9995.052	152.09012	10281.431	9720.475	1000.0	1000.0	884000	886.9129	886.9123	18.018991	18.046148	-2.8653696e-05	3.3230906	26.151783	616.6762	0.79989433	1644.8882	16321.438563585281
9940.631	114.18164	10054.8125	9826.449	10001.487	171.607	10398.068	9696.374	1000.0	1000.0	886000	887.6101	887.60986	17.527422	17.691687	3.961134e-05	2.4654024	26.277966	965.27515	0.79512596	1594.9943	16365.479984283447
9907.566	77.76758	9985.334	9829.799	9986.639	119.10422	10136.29	9691.025	1000.0	1000.0	888000	888.48737	888.488	17.654747	17.828125	3.2046377e-05	1.814121	14.064325	557.7564	0.7760525	1570.3134	16408.104987621307
9894.77	87.43994	9982.21	9807.33	9934.217	218.857	10200.469	9446.705	1000.0	1000.0	890000	889.0163	889.016	17.856623	17.883488	-3.6244855e-05	2.5265498	21.285215	656.5797	0.81062317	1607.1353	16450.933795452118
9734.575	58.405273	9792.98	9676.17	10084.982	168.58151	10269.651	9784.211	1000.0	1000.0	892000	889.57007	889.5694	18.460922	18.547716	-1.5890553e-05	2.3977103	16.990425	361.65775	0.7915497	1536.653	16496.755087852478
10067.514	55.0708	10122.584	10012.442	9852.308	94.25928	9984.225	9680.106	1000.0	1000.0	894000	890.3887	890.39	18.128063	18.311937	7.082735e-05	2.070181	22.774475	673.5027	0.78082085	1595.2124	16542.14434862137
9968.558	41.164062	10009.722	9927.394	9166.992	2073.5757	9978.105	2950.7712	1000.0	1000.0	896000	890.8376	890.83545	17.788176	18.04597	3.4375735e-05	3.0692961	25.03892	705.7792	0.80764294	1681.2727	16585.1057202816
9899.924	114.84424	10014.769	9785.08	9830.615	813.45123	10341.541	7423.429	1000.0	1000.0	898000	891.12476	891.1262	17.705223	17.593338	4.365729e-05	3.335063	32.624207	1013.6151	0.7677078	1610.4458	16631.09136724472
9851.844	13.626953	9865.471	9838.217	9036.609	165.9412	9339.734	8776.007	1000.0	1000.0	900000	892.31213	892.31226	17.756897	17.831547	3.653659e-05	2.5124989	16.241692	524.3873	0.78976154	1594.923	16674.48118376732
9868.572	138.05322	10006.625	9730.519	10154.037	126.10198	10365.973	9919.878	1000.0	1000.0	902000	892.83923	892.83875	18.508595	18.885351	-4.9951144e-05	3.6276917	28.446161	674.45996	0.81300735	1625.481	16716.87377166748
9855.145	225.57275	10080.718	9629.572	10061.167	94.88172	10189.132	9872.775	1000.0	1000.0	904000	893.22546	893.2257	18.090256	18.43098	-1.0935098e-05	3.5556006	24.442404	752.35126	0.79393387	1585.1415	16759.698550224304
9951.363	18.729004	9970.092	9932.634	9438.826	102.96293	9566.708	9182.975	1000.0	1000.0	906000	893.358	893.3578	17.86819	18.210829	5.644217e-05	3.6557949	21.386642	424.77487	0.81419945	1600.2202	16802.186480760574
9936.635	161.99316	10098.628	9774.642	10030.686	158.80817	10184.711	9736.699	1000.0	1000.0	908000	894.3353	894.33496	17.368223	17.457592	7.0363285e-08	2.6359892	17.942173	418.10156	0.80645084	1702.949	16845.04834961891
9983.884	22.732422	10006.616	9961.151	9792.214	114.5515	10038.409	9606.187	1000.0	1000.0	910000	894.7975	894.79724	17.440939	17.515951	0.00020380116	4.3207483	40.479015	1144.2244	0.7688999	1609.8163	16887.20121717453
10033.439	172.94873	10206.388	9860.49	9899.252	104.107864	10089.191	9723.882	1000.0	1000.0	912000	895.40106	895.40186	17.535872	17.416647	-0.00018578547	5.430445	37.645935	714.39026	0.8225441	1579.2786	16930.042371988297
9868.305	6.524414	9874.829	9861.78	10037.268	115.46355	10305.497	9909.987	1000.0	1000.0	914000	895.5238	895.52313	17.59884	17.614569	2.4215966e-05	6.502215	47.20238	1020.72955	0.80406666	1562.0615	16973.398000717163
9843.828	21.731934	9865.561	9822.097	10102.5	150.11302	10335.8545	9869.4795	1000.0	1000.0	916000	895.5033	895.5038	17.858215	17.876814	0.00012122709	4.1831455	43.34378	1231.4362	0.7879734	1618.0327	17016.7584335804
10111.432	99.07861	10210.511	10012.354	10164.251	170.88014	10460.494	9883.926	1000.0	1000.0	918000	896.2512	896.2508	17.75792	17.882645	-6.20714e-05	3.376959	30.299644	753.29663	0.782609	1686.4435	17060.04418873787
10045.544	15.816406	10061.36	10029.728	10057.873	153.96909	10247.255	9766.38	1000.0	1000.0	920000	896.76324	896.7638	18.279516	18.347637	-1.9724368e-06	1.9522655	8.620946	202.91866	0.7778406	1811.2888	17102.673402071
9967.658	33.893066	10001.551	9933.765	10073.889	85.68953	10232.796	9890.869	1000.0	1000.0	922000	897.3127	897.3117	17.444141	17.68145	-1.1869639e-05	3.3356264	24.483362	566.1559	0.81658363	1575.3618	17145.695738554
10096.629	64.416504	10161.046	10032.213	10116.167	164.84	10436.628	9903.14	1000.0	1000.0	924000	897.975	897.97595	17.703121	17.806957	0.0001695838	5.2653236	51.74658	1549.0812	0.7724762	1538.8812	17188.386474370956
9782.993	30.873047	9813.866	9752.12	10113.823	181.71506	10400.67	9727.123	1000.0	1000.0	926000	898.6575	898.65765	17.446342	17.573383	-0.00013300555	4.7777276	32.990345	599.0118	0.7581711	1529.8743	17231.36141514778
9921.406	334.08105	10255.487	9587.325	10033.182	169.74448	10202.166	9612.993	1000.0	1000.0	928000	898.98145	898.9802	17.803698	17.934706	-4.259071e-05	5.0818067	44.29898	1490.6276	0.8237362	1570.5795	17273.99551677704
10050.609	150.81543	10201.425	9899.794	10219.19	139.31729	10425.808	9967.302	1000.0	1000.0	930000	899.59973	899.6006	17.342957	17.44158	-1.0275156e-05	3.4271572	30.984703	1131.5227	0.7593632	1566.447	17316.896940231323
8711.793	1530.8994	10242.692	7180.8936	9992.033	150.20908	10205.809	9667.796	1000.0	1000.0	932000	899.4279	899.4279	18.368786	18.274107	-1.2481973e-05	4.2338514	29.686573	733.3743	0.7903576	1543.4518	17359.642793416977
9832.75	61.08789	9893.838	9771.662	10202.808	137.02788	10390.444	9913.167	1000.0	1000.0	934000	899.81445	899.81464	18.760239	18.836855	8.3952546e-05	5.2555223	68.97839	2804.457	0.79989433	1434.3195	17402.608739376068
9851.91	1.4511719	9853.361	9850.459	10149.537	188.3415	10492.807	9755.471	1000.0	1000.0	936000	899.6823	899.6828	19.24917	19.299746	9.97141e-05	3.0780008	28.776018	907.4831	0.7420778	1392.8469	17445.6416079998
10102.467	153.84131	10256.308	9948.625	10059.725	169.4606	10332.821	9801.679	1000.0	1000.0	938000	899.26764	899.26715	18.070793	18.063072	4.4560431e-07	3.0519018	23.50246	566.2346	0.7992983	1471.0985	17490.111379384995
10093.613	1.4741212	10095.088	10092.14	9395.342	110.80212	9563.707	9227.781	1000.0	1000.0	940000	899.45233	899.4528	20.102484	20.05916	-4.0145536e-05	2.1802588	14.431054	516.0916	0.79870224	1353.5415	17535.678270578384
10068.721	77.86084	10146.582	9990.86	10217.154	178.06985	10550.855	9927.071	1000.0	1000.0	942000	899.6251	899.62537	18.748487	18.994247	4.8613296e-05	2.7856896	22.070343	563.85425	0.79393387	1311.7972	17580.54022049904
9954.329	175.41895	10129.748	9778.91	9873.735	156.73715	10082.182	9620.867	1000.0	1000.0	944000	899.2675	899.2679	19.819899	19.764332	-3.328413e-05	3.2834418	38.394337	1579.8121	0.7778406	1317.8574	17625.27899503708
9873.861	84.476074	9958.338	9789.386	10094.219	121.37132	10316.883	9920.144	1000.0	1000.0	946000	900.0285	900.02783	19.830542	19.980764	-8.784889e-05	3.4082675	39.89608	1691.3313	0.7921457	1332.6837	17671.01795554161
10025.289	66.52197	10091.811	9958.767	10240.822	96.700905	10426.402	10103.448	1000.0	1000.0	948000	900.1305	900.13074	19.657402	19.886883	-1.1975946e-05	2.2109146	15.459912	522.2875	0.7915497	1323.0542	17716.79062652588
9975.104	32.169434	10007.273	9942.935	9933.639	101.47999	10056.916	9764.222	1000.0	1000.0	950000	900.3912	900.39026	20.24854	20.471342	-1.0867579e-05	2.0199742	13.889746	342.84293	0.7843971	1312.736	17761.813670396805
10063.703	64.145996	10127.85	9999.558	9715.8	1701.2787	10542.107	4652.4023	1000.0	1000.0	952000	900.50055	900.501	20.113333	20.234642	-1.490952e-05	1.9136333	11.548566	312.44754	0.79393387	1357.409	17806.264711856842
10168.384	30.97754	10199.361	10137.406	9894.885	841.98303	10327.438	7384.265	1000.0	1000.0	954000	901.3249	901.32446	19.05095	19.184092	1.0296695e-05	2.1285284	11.738295	282.73285	0.7754564	1371.2229	17851.440358400345
9912.3125	197.67627	10109.988	9714.636	10131.414	125.97508	10296.337	9871.221	1000.0	1000.0	956000	901.4849	901.48425	19.905684	20.00338	-1.1983324e-05	2.357832	15.760546	358.2126	0.8007884	1434.2135	17896.03140115738
10080.473	29.03125	10109.504	10051.441	10106.432	105.07692	10228.386	9935.298	1000.0	1000.0	958000	901.8379	901.8386	19.481632	19.465496	-2.5587346e-05	1.8511034	10.405128	272.12262	0.7945299	1511.8011	17940.971207141876
9879.745	96.950195	9976.695	9782.795	10034.74	114.43714	10259.321	9822.588	1000.0	1000.0	960000	902.05676	902.05676	21.008724	20.60083	-2.8993572e-05	3.1130278	39.02906	1383.9004	0.7611513	1459.0502	17985.90775489807
10092.623	61.194824	10153.817	10031.428	9953.607	157.56514	10172.407	9683.389	1000.0	1000.0	962000	902.1389	902.13916	20.402988	20.509714	4.336764e-05	2.2638705	28.248165	1197.1796	0.7623434	1509.4812	18030.628814935684
9970.355	53.073242	10023.429	9917.282	10151.389	160.61462	10600.058	10029.897	1000.0	1000.0	964000	902.6331	902.63245	20.472075	20.639008	-2.8159708e-05	1.745579	9.353193	198.31001	0.7943809	1513.2993	18075.029928445816
10127.461	91.78125	10219.242	10035.68	10075.51	87.89143	10223.698	9916.886	1000.0	1000.0	966000	902.8736	902.8751	20.25041	20.3758	-3.887032e-05	1.8743314	12.911073	341.15463	0.78320503	1492.1057	18118.85734128952
10041.394	210.8457	10252.239	9830.548	10033.636	226.2339	10331.895	9512.991	1000.0	1000.0	968000	903.6654	903.6647	19.872503	19.63918	-7.363029e-06	1.6271572	8.11534	240.49818	0.73611736	1500.3647	18162.855244398117
10079.277	89.80322	10169.08	9989.474	10287.607	257.84268	10825.515	9902.974	1000.0	1000.0	970000	904.0913	904.0911	19.949322	20.088709	8.805264e-07	1.8000591	11.673629	324.24988	0.78350306	1727.039	18206.263538837433
10069.104	40.64795	10109.752	10028.456	9942.194	177.60674	10158.292	9598.657	1000.0	1000.0	972000	903.9651	903.96466	19.311565	19.27087	2.4962658e-06	1.4896315	9.105586	329.45395	0.7849932	1513.804	18250.007897377014
10105.34	33.85742	10139.197	10071.482	10298.589	103.949776	10440.276	10136.865	1000.0	1000.0	974000	904.69214	904.6921	19.387259	19.492676	-2.1264621e-05	2.341202	18.875118	601.9205	0.770092	1631.5823	18293.594858169556
10109.826	11.943848	10121.7705	10097.883	10255.96	130.242	10456.663	10000.699	1000.0	1000.0	976000	905.46344	905.46375	20.205305	20.297411	3.34562e-06	1.7385738	12.533579	391.46423	0.7712841	1509.458	18337.655344963074
10205.09	170.74658	10375.837	10034.344	10165.064	134.68546	10366.838	9908.192	1000.0	1000.0	978000	906.336	906.33606	19.649855	19.853338	-2.4895244e-05	1.911631	13.195803	405.37552	0.76532364	1550.9705	18382.25326371193
10097.244	186.09326	10283.338	9911.151	10188.418	171.22958	10469.742	9911.856	1000.0	1000.0	980000	906.3365	906.33575	19.870981	19.85393	6.5277645e-06	1.5125316	6.1812477	155.32672	0.7736683	1528.2762	18426.58391880989
10105.573	50.976562	10156.55	10054.597	10097.006	170.62091	10340.32	9800.346	1000.0	1000.0	982000	907.3117	907.3119	19.76863	20.06459	5.3292306e-06	1.5046759	6.5676208	217.90088	0.78618526	1511.6638	18470.76941871643
9861.425	42.820312	9904.245	9818.6045	10202.409	206.2944	10545.179	9912.612	1000.0	1000.0	984000	907.1904	907.1902	20.424868	20.164572	0.00011173129	3.2419207	55.81564	2348.2664	0.770092	1593.4268	18515.30903172493
10009.193	237.97217	10247.165	9771.221	9727.845	1368.8187	10296.603	5629.4917	1000.0	1000.0	986000	907.81793	907.81793	19.937061	20.09808	-2.9417832e-05	1.7972975	8.718769	227.61852	0.7677078	1663.7139	18559.88445186615
10013.221	20.084473	10033.306	9993.137	10123.729	115.30404	10401.552	9999.733	1000.0	1000.0	988000	907.8795	907.8795	19.362143	19.511786	-7.4914846e-07	3.294147	32.77712	952.5698	0.7945299	1538.7855	18604.539574623108
10169.887	9.964355	10179.851	10159.922	10107.068	133.19812	10333.725	9919.866	1000.0	1000.0	990000	908.26825	908.2682	19.887672	19.742456	4.0917697e-05	2.0010002	14.306844	546.77783	0.77307224	1616.045	18649.156760931015
10095.01	177.29541	10272.306	9917.715	10216.975	153.01906	10440.915	9970.326	1000.0	1000.0	992000	909.1169	909.11694	19.817574	19.809338	3.1839885e-05	1.7641096	11.241541	344.93625	0.756979	1558.2091	18693.432881116867
10166.807	23.65332	10190.46	10143.153	10466.317	208.91197	10893.967	10178.588	1000.0	1000.0	994000	908.937	908.937	19.529512	19.603125	3.0194253e-05	1.8195344	10.220777	220.75116	0.76264143	1562.0322	18737.888820171356
10057.654	4.213867	10061.868	10053.44	10312.615	169.78606	10510.623	9993.7705	1000.0	1000.0	996000	909.62006	909.61957	20.126335	20.039915	-9.688831e-05	2.769649	30.366188	996.09076	0.7778406	1618.2075	18782.31389117241
10194.402	184.78955	10379.191	10009.612	10258.647	129.63725	10541.941	10040.862	1000.0	1000.0	998000	910.2573	910.2575	19.674261	19.741058	0.000106232874	2.8683076	34.073948	1392.9218	0.7766485	1564.125	18827.294959783554
10182.686	105.43115	10288.117	10077.255	10157.194	179.5078	10496.392	9767.952	1000.0	1000.0	1000000	911.0367	911.0366	19.725407	19.84313	-6.9051704e-05	2.8465228	13.956736	302.5472	0.7301569	1573.121	18871.549320220947
9950.419	159.22852	10109.647	9791.19	10324.822	144.80962	10705.162	10113.447	1000.0	1000.0	1002000	911.4091	911.4092	20.554186	20.563868	8.0285296e-05	4.4586864	28.881044	567.9488	0.7754564	1560.9675	18916.48841691017
9978.889	137.12549	10116.014	9841.763	10284.856	119.12058	10491.25	10053.448	1000.0	1000.0	1004000	912.48865	912.48804	20.528778	20.408821	6.4625485e-05	1.8598198	13.775094	387.07434	0.7802248	1566.5358	18960.628533363342
10132.216	8.267578	10140.483	10123.948	9572.943	96.86083	9723.622	9415.595	1000.0	1000.0	1006000	913.9779	913.97797	20.634075	20.566994	-6.278257e-05	2.7261217	26.153841	986.2244	0.77694654	1596.1799	19005.288159132004
10093.728	86.11328	10179.841	10007.614	10289.463	149.84357	10516.1045	10087.869	1000.0	1000.0	1008000	914.38007	914.3801	20.464645	20.65413	-1.0952482e-05	2.588104	18.947395	534.09937	0.78618526	1789.8954	19049.55705189705
10026.283	29.260742	10055.544	9997.022	10323.932	119.09805	10492.963	10124.219	1000.0	1000.0	1010000	916.33514	916.3347	20.4795	20.37921	-2.9246787e-05	2.1035097	13.10214	336.72272	0.7906556	1637.415	19093.78734230995
10078.22	104.55859	10182.778	9973.661	10094.072	194.30008	10442.0205	9802.245	1000.0	1000.0	1012000	918.1743	918.174	19.580154	19.805517	7.478129e-06	1.8373073	18.352709	717.411	0.7212907	1549.0529	19138.093292951584
10281.297	135.6211	10416.918	10145.676	10285.287	131.04668	10500.372	10110.767	1000.0	1000.0	1014000	919.82214	919.8228	19.92937	19.903086	-6.0178005e-05	1.87877	18.197054	619.0282	0.7671118	1683.0643	19182.361701250076
10139.973	230.3374	10370.31	9909.635	10158.212	175.22998	10413.126	9792.955	1000.0	1000.0	1016000	921.50244	921.50183	20.608694	20.467527	-3.6232843e-05	1.3916587	8.871302	344.0833	0.7557869	1713.1327	19226.775466442108
10442.852	122.19336	10565.045	10320.658	10390.976	88.39202	10515.457	10193.857	1000.0	1000.0	1018000	922.91174	922.91174	20.077938	19.977932	2.48276e-05	1.5986347	11.505784	464.38397	0.7766858	1652.3052	19271.349640130997
10107.03	140.47168	10247.502	9966.559	10155.165	601.98145	10545.151	8387.391	1000.0	1000.0	1020000	923.9773	923.97754	19.964615	19.932863	-1.0802222e-05	2.503187	21.957542	646.21094	0.7867813	1667.977	19315.776306152344
10232.334	182.57372	10414.907	10049.76	11155.141	153.63916	11397.768	10818.356	1000.0	1000.0	1022000	925.07025	925.07104	20.014086	20.111387	-4.9551498e-05	1.5202415	10.418659	309.3946	0.7647276	1607.4937	19360.01591181755
9955.988	190.57178	10146.56	9765.416	10282.913	133.99344	10462.766	10031.196	1000.0	1000.0	1024000	926.49774	926.4972	19.955664	19.704086	6.34316e-06	1.8424333	17.50657	699.2155	0.7891655	1647.3826	19404.58459711075
10212.005	16.332031	10228.337	10195.673	10341.318	102.998566	10522.315	10168.917	1000.0	1000.0	1026000	928.33685	928.3367	19.958357	19.797096	-1.5099915e-05	1.9416196	12.267559	304.15833	0.7480383	1600.4803	19448.583641290665
10127.805	101.90283	10229.708	10025.902	10259.66	145.90858	10452.743	9924.955	1000.0	1000.0	1028000	929.48615	929.4855	20.068466	19.892855	-3.2144344e-05	1.6098027	10.654675	259.10556	0.7921457	1497.0752	19492.84342813492
10236.59	60.74463	10297.335	10175.846	10454.235	85.81508	10612.054	10333.719	1000.0	1000.0	1030000	931.05444	931.05414	20.26506	20.303844	-4.9456652e-05	2.3647904	20.7396	700.9494	0.71525574	1499.2662	19537.301142692566
10223.248	14.066895	10237.314	10209.181	9826.166	159.09409	10065.276	9564.074	1000.0	1000.0	1032000	932.24963	932.25024	20.806911	20.657642	7.579637e-05	1.8784094	16.372026	607.7528	0.7688999	1522.6815	19581.757007837296
10168.605	28.842285	10197.447	10139.763	10368.997	182.19514	10567.525	9936.914	1000.0	1000.0	1034000	933.59406	933.5934	20.810022	20.792103	1.5368698e-05	1.1725142	4.7754154	177.98901	0.7915497	1640.4346	19625.837563037872
