AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
2315.8047	654.3609	3240.4785	1821.5933	1425.6409	17.782742	1468.2954	1409.7806	665.3333	394.7	295999	39690.902	392941.38	513.6854	-128.16096	-399.05432	111.991135	2285.336323261261
1256.2579	246.39598	1704.0695	953.80273	1407.9241	757.25183	3121.7615	634.577	352.16666	440.9	297999	39854.93	394565.22	516.0535	-150.90858	-400.63568	96.1233	2301.80571269989
910.6527	163.04852	1073.2079	610.35114	875.86835	62.565937	974.3424	748.0624	276.125	250.9	299999	39846.84	394485.2	513.3815	-172.59956	-400.6037	109.395134	2316.1825840473175
675.3898	226.42221	970.23444	317.24933	985.0908	323.82874	1637.8129	612.3067	220.375	310.3	301999	39921.734	395226.62	515.3846	-149.28618	-401.41776	110.98476	2331.2650520801544
1225.8546	407.91522	2106.5366	867.4538	669.03455	261.79556	947.78424	356.27444	352.5	223.7	303999	39963.31	395638.16	510.06476	-170.93282	-401.7215	100.79626	2345.1630804538727
1203.2667	299.9853	1751.2975	871.58203	1187.9124	367.72043	1925.8834	871.54895	348.6	368.4	305999	39945.355	395460.44	514.7415	-127.78642	-401.43802	91.84444	2361.251264333725
980.4912	430.47882	1699.8907	36.78551	1324.9353	799.32745	3416.5671	783.862	283.125	373.6	307999	39983.29	395836.03	513.43994	-188.09138	-401.8248	97.243546	2376.588442325592
712.98956	336.78064	1202.5869	287.28244	1093.2922	139.28603	1316.7079	850.79553	217.77777	304.9	309999	39924.902	395257.97	513.2889	-180.16281	-401.29718	99.24733	2391.425826072693
623.7728	214.94838	892.6431	181.3289	1066.8821	174.08093	1583.0099	964.5689	189.2	303.8	311999	39938.984	395397.44	523.9638	-184.02419	-401.49863	99.75917	2406.9159796237946
837.6903	322.12003	1721.1215	599.69025	963.0746	139.16788	1244.3936	784.4331	245.0	277.9	313999	40003.734	396038.44	538.8684	-191.19496	-402.05963	90.98444	2421.507973432541
635.952	350.85526	1154.4972	175.8953	413.38568	125.33885	653.892	309.89825	195.1	151.4	315999	40058.195	396577.62	540.63324	-165.91983	-402.5136	97.816216	2434.2220335006714
659.1615	316.0824	977.11664	42.745	640.56366	162.67612	855.2264	402.0304	206.8	200.9	317999	40009.2	396092.53	540.0488	-250.22314	-401.96454	107.10162	2448.176786661148
889.2448	208.95404	1195.9111	629.5887	855.58527	115.45722	1072.3253	678.9625	258.25	253.4	319999	39880.395	394817.34	522.9183	-133.91577	-400.63483	104.41615	2462.945962190628
1101.9641	516.2452	1643.5048	384.05887	1247.6412	714.55414	2128.1218	218.18742	342.8	391.2	321999	39879.516	394808.62	515.9106	-156.62263	-400.71487	91.80223	2479.2817027568817
1125.1031	247.13313	1581.2975	804.9419	1005.48175	497.17706	1866.102	438.63	318.0	311.7	323999	39887.97	394892.3	515.6256	-166.5152	-400.76022	99.22867	2494.696400165558
1175.9688	520.4461	2004.9894	642.57153	1597.6428	609.5968	3143.9043	1096.9126	329.5	483.8	325999	39840.875	394426.06	507.95416	-214.07547	-400.28708	95.91257	2511.2528944015503
1340.1638	612.33594	2603.4895	804.1628	825.4286	671.26825	2453.6204	424.15268	393.7143	279.2	327999	39772.92	393753.38	511.19565	-188.06845	-399.7486	93.50654	2526.329700231552
955.75494	314.392	1475.895	417.09912	1093.5779	929.836	3234.6416	438.6396	282.7143	348.9	329999	39926.06	395269.38	500.77335	-162.23589	-401.2463	90.61321	2541.670370578766
795.76886	237.30148	1047.0498	424.76462	1397.7052	667.91815	2568.2354	401.63907	243.5	493.9	331999	40047.066	396467.3	531.1763	-173.96307	-402.48083	120.372314	2559.1012184619904
1198.2637	591.6863	2151.968	687.66724	977.68835	143.04907	1141.9302	758.2412	382.25	284.6	333999	40135.793	397345.75	508.847	-196.63077	-403.35226	99.13292	2573.7751517295837
1355.2317	560.30676	2333.6685	651.578	1362.8273	507.1014	2381.6172	858.7392	408.0	410.6	335999	40244.086	398417.9	515.82135	-162.83653	-404.396	92.51877	2589.4716477394104
1095.6156	606.5283	2155.8718	229.44902	3397.4668	54.454193	3499.8743	3320.6516	316.2857	1000.0	337999	40396.055	399922.34	511.43878	-189.1037	-405.9232	88.2122	2609.658267259598
2042.0416	926.8204	3346.5518	1279.4056	1001.525	0.5838216	1002.8384	1000.521	596.6667	1000.0	339999	40521.504	401164.34	517.6349	-149.0793	-407.28726	103.27673	2630.6859900951385
1213.3157	386.9619	2127.3381	877.72736	1817.8391	406.0324	2849.3904	1224.4128	334.2857	485.6	341999	40744.977	403376.7	510.08795	-240.57436	-409.56488	94.106575	2647.768450975418
769.2978	174.10075	1053.5831	504.40863	1142.2207	835.84125	3349.4734	324.73148	227.125	337.1	343999	40975.84	405662.28	505.6443	-151.19556	-411.70932	88.71833	2662.901666879654
1112.4286	408.1246	1599.3389	295.66696	754.9987	531.63275	1410.8524	311.92313	334.33334	239.0	345999	41026.324	406162.1	512.8571	-200.78441	-412.2332	90.80223	2676.9732151031494
2330.3894	890.9525	3003.5938	1071.4036	1290.0931	793.40533	3650.3386	831.3742	674.3333	350.6	347999	41074.76	406641.56	506.42978	-204.20103	-412.6147	95.08313	2692.0695657730103
1121.235	630.0404	1914.7686	31.12539	1091.2739	32.30292	1147.8744	1061.4585	321.8	326.9	349999	41051.832	406414.6	502.40646	-174.82571	-412.37067	101.979576	2705.800354719162
1241.9254	876.19006	3111.1536	299.01395	1356.0645	329.55917	2310.3123	1080.3855	366.16666	409.6	351999	40935.746	405265.3	504.06912	-224.60106	-411.2305	85.656265	2721.610281944275
1174.8914	550.7734	2310.3098	289.41428	1240.3492	122.17957	1384.9646	1090.3436	347.7143	325.4	353999	40976.8	405671.7	509.68475	-352.4172	-411.6272	82.34145	2736.764791727066
1332.4266	463.56558	2232.6426	909.6802	1291.7556	334.4652	1861.2438	940.7981	358.4	360.5	355999	40884.81	404761.0	509.24384	-185.50597	-410.66925	85.90736	2751.7657873630524
1362.8514	308.8468	1959.6056	1050.3175	1277.2424	585.40015	2385.3623	525.1911	372.33334	373.1	357999	40802.383	403944.97	511.3776	-320.87827	-409.89832	88.58017	2767.7318880558014
1671.8573	1199.2826	3406.043	511.65448	237.31015	1.474455	239.36449	235.51576	493.25	101.5	359999	40836.203	404279.78	514.7563	-227.16277	-410.20978	80.966675	2779.9325292110443
1007.13715	750.21344	1926.529	188.6872	2810.2842	872.6439	3124.4612	193.77698	309.83334	909.6	361999	40791.176	403834.03	550.5988	-223.91489	-409.6953	77.30147	2798.6026821136475
1788.2842	469.628	2425.961	1308.6605	2791.6472	965.18567	3299.2827	851.2268	572.0	856.3	363999	40855.996	404475.62	503.7614	-195.04794	-410.38782	95.44911	2817.0420961380005
1895.9875	850.5338	3285.9392	1077.1869	1095.7426	62.89821	1217.0746	999.5752	554.75	306.6	365999	40958.23	405487.7	502.2993	-137.76448	-411.49332	81.45572	2830.8713788986206
1044.5187	250.03308	1369.1382	663.60126	1022.8296	48.56171	1144.7808	979.4178	298.0	290.0	367999	41007.293	405973.34	492.0677	-138.26726	-412.0261	79.11337	2845.3842964172363
1944.2899	599.8483	2430.5308	953.94824	1392.0271	354.25922	2356.8672	1119.056	538.75	385.8	369999	41077.723	406670.6	498.51	-164.25603	-412.58426	84.23611	2859.6670520305634
1644.0842	1047.3112	3079.8323	614.3601	885.1294	121.1315	1139.0627	782.5755	482.75	241.6	371999	40929.125	405199.47	491.1143	-242.65405	-411.03262	79.8358	2873.1950657367706
973.4068	990.93695	2822.2703	19.095406	3377.0007	5.8218307	3384.9717	3365.662	279.14285	1000.0	373999	40759.223	403517.47	492.46912	-146.49207	-409.26978	76.65312	2892.7624588012695
1329.3518	579.0002	2328.8354	946.5321	418.49457	213.94244	838.3243	269.9726	375.0	147.8	375999	40632.855	402266.47	493.96252	-212.38037	-408.00385	71.883194	2906.0951335430145
2148.971	941.73517	3507.8958	1058.7557	3454.2297	29.85481	3512.8032	3423.3096	615.0	1000.0	377999	40546.984	401416.4	495.09094	-157.3408	-407.12222	79.65032	2925.833207845688
1308.7014	580.2389	2189.723	726.3282	1253.7806	68.12737	1324.6317	1083.2485	370.0	337.3	379999	40500.66	400957.75	490.10455	-204.76428	-406.69028	76.57504	2940.8300149440765
1035.5638	613.9488	2725.122	553.9823	790.42816	39.246296	855.1838	728.4738	297.0	218.6	381999	40520.297	401152.16	490.68207	-191.79506	-406.93863	85.00462	2955.4048914909363
701.1876	504.6608	1482.9904	19.555658	1006.6548	181.41266	1090.3396	463.2838	198.3	267.9	383999	40422.688	400185.84	490.93768	-119.30508	-405.84726	68.06275	2970.2968204021454
508.92453	610.9831	1698.1542	21.187109	3571.9602	21.520945	3610.5464	3540.88	143.42857	1000.0	385999	40322.867	399197.56	490.37943	-208.3404	-404.92053	82.405334	2990.4056046009064
1729.5364	426.97745	2371.1545	1227.1865	2777.2017	889.2733	3531.9001	822.1495	471.25	823.6	387999	40248.547	398461.8	491.38947	-244.54108	-404.22324	68.83916	3010.164380311966
544.8061	442.8261	1319.9543	48.538944	2405.339	902.10065	3381.5642	821.1496	179.18182	701.7	389999	40252.348	398499.47	494.84796	-232.46384	-404.10025	82.01006	3028.371557235718
656.44745	241.10858	1086.2732	270.18967	3060.061	748.13135	3467.6462	1316.5847	209.88889	889.1	391999	40163.324	397618.16	506.31244	-107.78332	-403.29498	69.22543	3047.472154378891
705.3179	950.5017	3404.6252	34.699577	2875.2363	949.2669	3365.9163	607.97003	218.7	864.6	393999	40100.727	396998.47	499.4321	-183.00159	-402.6174	85.278564	3067.4395792484283
2392.4902	880.2206	3272.711	1512.2698	3418.3257	9.890339	3431.1194	3403.5432	750.0	1000.0	395999	40074.14	396735.28	495.59555	-173.36612	-402.4774	82.88938	3087.8995881080627
2157.4414	1045.9619	3424.08	601.307	2827.6863	952.79834	3673.4102	1392.1454	614.25	775.2	397999	40159.938	397584.6	500.01202	-159.73013	-403.2446	83.74031	3106.176350593567
1047.3036	417.11603	1825.6582	654.8569	971.1592	29.829159	1010.8652	918.59814	289.2857	261.0	399999	40182.793	397810.88	501.14777	-141.21361	-403.56012	88.03316	3120.541655778885
979.7087	294.1158	1399.198	650.7213	3073.173	703.132	3685.049	1741.9265	269.2857	823.1	401999	40310.43	399074.47	505.23535	-106.64042	-404.90112	75.75593	3141.138050556183
1374.6836	384.36368	1944.1838	936.84766	1097.3699	30.615538	1139.544	1051.5425	374.16666	289.3	403999	40411.61	400076.2	508.68457	-156.38892	-405.91592	76.44284	3156.1965684890747
1206.5607	295.52176	1677.4912	922.9884	336.7786	152.69821	794.0265	273.38248	326.33334	140.7	405999	40507.51	401025.62	506.4186	-131.23941	-406.8113	76.22552	3170.269197702408
711.2023	460.8797	1447.0487	272.47162	946.15515	716.74365	2238.7825	279.874	236.375	326.7	407999	40579.484	401738.12	495.97208	-110.09424	-407.50644	84.376884	3186.1300015449524
779.56024	590.39764	1627.7876	32.55244	2588.7703	817.4633	3133.0386	861.0831	277.66666	839.8	409999	40675.086	402684.6	509.6128	-115.84598	-408.5198	91.24286	3204.279449701309
944.63214	877.8255	2440.4045	31.78361	1316.8337	430.9658	2055.139	747.0558	316.7143	384.5	411999	40810.754	404027.7	511.0876	-193.94106	-409.8475	85.23041	3220.109609603882
816.82385	503.56134	1555.5148	38.590584	654.70703	17.672014	702.26495	640.8094	244.14285	201.6	413999	40878.215	404695.53	505.04752	-129.84416	-410.51678	86.709015	3234.2232336997986
1355.711	818.91907	2962.0344	630.8977	1762.4229	369.04407	2599.9988	1310.6555	410.16666	499.8	415999	41023.445	406133.34	508.40955	-205.9599	-412.00516	84.7574	3250.9628717899323
1205.1952	377.03162	1957.3298	882.2003	1629.8209	437.4009	2381.8188	1070.6903	337.5	423.7	417999	41068.832	406582.66	503.90375	-169.66154	-412.43655	82.8508	3267.7728238105774
1131.6111	270.53577	1456.2421	803.3628	867.58594	113.60174	1005.80475	734.1112	305.66666	229.6	419999	41048.64	406382.78	504.0786	-262.70868	-412.12024	73.08403	3281.021923303604
843.17584	335.90277	1488.7803	164.17052	49.58875	1.7231275	52.16669	46.71104	236.88889	35.6	421999	41075.527	406648.9	506.3069	-255.62363	-412.4427	89.249466	3293.062021970749
844.27	830.6053	2704.4658	59.422607	1918.3313	727.5082	3595.2249	1051.519	239.0	524.8	423999	41010.105	406001.28	501.63086	-211.0768	-411.79294	86.409744	3309.689319372177
869.4263	914.8403	2617.134	77.07877	1713.0176	275.63943	2207.5435	1348.2328	249.625	463.4	425999	40963.883	405543.7	493.11832	-152.39429	-411.3235	75.507034	3326.398204088211
1752.8007	441.6669	2094.433	1000.5163	3135.153	838.798	3569.9292	1455.7725	482.0	879.3	427999	41017.832	406077.78	505.96402	-170.24942	-412.02246	82.446625	3345.6167805194855
1832.4292	828.65186	3264.4014	1277.9016	3418.4739	19.327301	3453.3108	3393.9067	520.75	1000.0	429999	41136.53	407252.84	493.66428	-186.31335	-413.18994	75.2267	3366.1609160900116
2881.5703	497.22278	3378.7932	2384.3477	3318.686	22.801308	3376.2263	3293.034	858.0	1000.0	431999	41273.62	408610.0	496.46332	-228.32275	-414.4739	82.33676	3386.3153970241547
2153.5374	889.2875	3335.7593	1190.9269	1402.0817	676.76013	3426.721	1120.9174	622.6667	394.4	433999	41371.375	409577.75	497.90787	-172.13606	-415.3797	69.09197	3401.9651715755463
1953.9445	1224.9844	3409.808	357.0646	708.1151	450.21332	1415.461	108.93911	582.0	212.5	435999	41325.594	409124.53	496.8743	-199.01184	-414.90244	65.61063	3416.0155041217804
1748.7365	1053.248	3205.685	501.43823	1564.7477	313.88785	2430.2769	1267.7635	533.5	416.5	437999	41341.18	409278.84	511.4816	-138.18378	-415.03183	63.24395	3432.053421974182
2108.6465	1248.8446	3357.4912	859.80194	1055.1323	247.04384	1398.8198	850.8748	624.0	297.9	439999	41267.203	408546.44	498.59152	-123.89932	-414.2082	58.194767	3446.911353826523
1056.8729	1134.113	3436.1316	25.359575	1484.3969	78.78478	1605.8068	1343.5458	325.125	411.7	441999	41258.957	408464.75	487.4305	-188.43758	-414.08755	66.27019	3463.0558791160583
1369.6844	464.8296	2111.2446	916.0227	3184.098	6.150542	3194.001	3173.1562	373.66666	1000.0	443999	41154.285	407428.5	500.48743	-195.82121	-413.04468	66.73953	3484.5005309581757
1578.2944	568.0877	2350.6675	1000.626	3382.5132	9.378875	3403.3323	3371.7166	438.33334	1000.0	445999	41068.223	406576.47	491.66483	-164.9832	-412.0515	48.24768	3504.3898351192474
1862.0289	649.6486	3003.646	1097.8171	2003.706	242.26907	2531.9417	1633.1171	525.6	550.6	447999	40854.152	404457.2	480.32306	-241.57521	-409.89532	58.223824	3521.1811599731445
878.24493	812.89294	2116.3245	24.620096	51.454174	1.878529	54.732307	48.906548	272.0	37.2	449999	40671.164	402645.62	489.47015	-176.83292	-408.2312	55.720455	3533.5990023612976
766.6117	653.9377	1602.0525	32.400192	1447.2976	398.90253	2046.1118	781.85895	232.14285	395.7	451999	40607.484	402015.2	482.88177	-139.08269	-407.46613	56.97306	3548.9018425941467
2137.5884	1086.4093	3535.6353	974.31726	469.08643	440.23425	1056.3606	107.09302	584.0	145.7	453999	40472.434	400678.2	476.70312	-139.03362	-406.0832	60.8386	3562.7254989147186
1580.7377	484.87115	2398.8247	1039.196	3052.4116	866.2156	3514.8247	1273.958	435.0	871.1	455999	40387.53	399837.6	478.0718	-204.31621	-405.2245	52.280216	3581.27250790596
1519.9691	564.5153	2235.9204	959.0485	2638.3386	1030.7898	3654.652	1277.7594	413.6	725.0	457999	40243.406	398410.78	478.3276	-209.82906	-403.8225	55.48951	3598.9256365299225
2662.6401	945.2239	3607.864	1717.4163	1155.814	100.24149	1344.8566	1079.964	755.0	308.9	459999	40169.92	397683.22	491.74756	-148.74576	-403.06082	52.19139	3613.8592052459717
2258.9087	1071.5781	3559.3892	1030.5917	3726.097	33.863144	3756.8418	3633.371	614.75	1000.0	461999	40020.316	396202.16	474.2172	-252.68771	-401.58667	57.96219	3635.0876066684723
1931.9369	1337.8514	3600.458	325.14938	2029.4154	938.4307	3562.582	1333.3638	562.6667	552.8	463999	39977.656	395779.8	464.96713	-193.2438	-401.138	56.033775	3651.7900273799896
1983.7738	896.1351	3449.748	1022.6894	2953.1995	786.5781	3794.0012	1995.582	572.5	787.4	465999	39892.4	394935.72	474.30585	-175.24707	-400.27963	48.495773	3670.9851360321045
1134.1001	263.00806	1414.847	732.20184	1315.2332	30.62437	1346.7277	1244.1974	326.83334	335.2	467999	39791.465	393936.5	466.69263	-156.395	-399.23123	54.069866	3685.9398922920227
1468.2661	750.0636	2547.0264	458.04504	3308.3171	580.6266	3551.5618	1568.6519	413.8	943.2	469999	39753.93	393564.9	465.78265	-178.42758	-398.805	56.68896	3706.1257333755493
1619.9167	717.5313	2842.6345	1037.5619	3489.0688	4.8551598	3495.8667	3481.6929	446.75	1000.0	471999	39619.953	392238.5	459.95694	-167.74059	-397.4525	48.236366	3725.517269849777
1267.1897	469.15463	2169.125	887.8284	1024.495	36.68429	1100.767	975.9912	352.0	271.0	473999	39473.04	390784.03	458.26913	-101.02535	-395.96878	56.13193	3740.0663924217224
756.57007	645.44946	2134.7874	10.649898	1088.3588	65.464325	1143.2988	951.5053	214.18182	286.1	475999	39333.45	389402.1	458.13144	-155.63829	-394.56744	56.415665	3754.8119122982025
1146.8672	456.8749	2058.939	768.04156	1160.3365	101.97585	1301.2091	972.229	312.16666	300.7	477999	39156.535	387650.62	456.9856	-132.00125	-392.8242	53.83001	3768.7057938575745
1186.9286	201.6941	1383.89	776.0483	1916.585	233.71233	2242.7468	1458.7189	318.83334	560.8	479999	39008.855	386188.66	457.4591	-173.32346	-391.4205	49.670937	3784.6159176826477
1123.9706	399.04953	2008.2961	807.1435	1122.8962	105.51953	1317.7212	968.8944	323.57144	311.9	481999	39063.867	386733.25	459.29605	-160.39426	-391.99713	51.177437	3799.8813099861145
775.6168	458.6598	1378.0223	16.336689	1040.6658	31.250465	1117.6707	1005.4804	221.75	287.3	483999	39133.504	387422.7	461.94278	-233.79427	-392.7765	55.996334	3815.258542776108
542.1611	645.3821	1722.9814	7.8281636	1409.9197	28.053944	1446.0376	1352.4917	158.14285	368.2	485999	39192.71	388008.8	465.8141	-131.821	-393.358	60.80877	3831.0926411151886
2015.083	1026.428	3462.496	1196.0981	3071.0464	546.3908	3375.9485	1915.7515	567.6667	909.0	487999	39301.3	389083.84	468.98428	-166.00458	-394.47604	47.82228	3851.2253699302673
1437.2048	319.47964	1909.5422	1045.5419	1241.928	19.582458	1263.3126	1205.506	426.5	338.3	489999	39303.78	389108.4	467.23502	-160.56702	-394.29688	52.15071	3866.834627389908
1886.7927	742.94543	2899.6663	1118.7423	1268.097	45.188614	1338.1029	1218.4493	544.0	339.4	491999	39425.0	390308.4	469.13226	-132.85101	-395.52557	45.694782	3882.4568190574646
1360.1891	562.53314	2571.5728	864.3082	1046.3667	52.978855	1204.348	1020.2107	377.33334	291.1	493999	39317.312	389242.34	463.10806	-134.55357	-394.38107	42.299103	3897.20885682106
1123.3004	246.0755	1543.718	740.72974	1140.3868	81.193306	1287.2095	1036.4338	306.85715	308.2	495999	39250.605	388581.94	461.61426	-126.65694	-393.68024	34.7211	3912.68457198143
1233.0347	108.53488	1364.7985	1030.2189	1242.367	165.4797	1579.4988	1035.5887	342.66666	351.0	497999	39090.785	386999.72	476.45578	-154.9748	-392.0768	36.46993	3928.0455663204193
1118.256	121.60364	1217.7269	898.1954	1423.2881	62.004894	1583.4658	1355.786	314.83334	369.9	499999	39051.906	386614.8	458.55862	-153.00052	-391.77768	36.82052	3942.8524990081787
1066.5345	288.13425	1626.1809	712.802	1580.0923	193.25713	1884.4092	1293.5894	297.0	424.6	501999	39113.05	387220.12	459.41135	-212.80894	-392.3262	34.673866	3958.308370113373
958.70056	337.68912	1428.8953	332.98553	1322.0192	855.44244	2805.9211	350.4296	275.0	382.6	503999	39006.9	386169.28	459.79633	-164.54611	-391.26126	37.028397	3973.5895776748657
759.8959	309.15707	1223.3986	345.22406	1044.7117	179.89459	1566.4264	938.35547	234.66667	301.7	505999	38963.176	385736.38	460.4574	-155.44139	-390.8521	45.189365	3988.764081954956
978.4158	136.97516	1197.3448	779.10504	1089.1744	19.535421	1126.8649	1053.7032	278.0	288.3	507999	38821.99	384338.66	461.8438	-145.43216	-389.4655	33.784496	4003.0116345882416
970.6686	315.3679	1369.746	193.12709	978.36096	44.42776	1044.9993	894.2846	270.25	261.0	509999	38655.37	382689.2	463.501	-170.21463	-387.76062	29.914053	4017.733919620514
398.10095	478.0906	1281.485	15.398322	1010.2643	35.615536	1066.698	974.74817	116.72222	280.6	511999	38577.223	381915.56	462.36844	-212.7212	-387.07675	38.664944	4032.7636380195618
760.76355	308.98526	1219.7496	299.2002	1018.59656	125.97372	1332.2903	887.34845	230.625	311.4	513999	38617.44	382313.72	460.96732	-88.86959	-387.4708	44.005516	4047.7441284656525
1045.674	531.0426	1912.6783	89.5715	3233.5542	7.359865	3250.6057	3225.5505	344.5	1000.0	515999	38498.406	381135.3	465.4127	-173.3426	-386.20367	38.873257	4067.9181592464447
1024.6733	752.2362	1826.784	22.685577	3269.453	11.959508	3282.062	3248.584	322.16666	1000.0	517999	38444.883	380605.44	465.54184	-79.99605	-385.56805	38.610992	4088.3367943763733
1039.6832	920.28064	2879.61	191.2704	993.23193	153.08372	1193.7986	739.46533	364.5	330.0	519999	38375.348	379917.03	462.93533	-175.2242	-384.997	43.78786	4103.758551120758
1243.5305	144.4791	1417.8196	1051.5674	2260.4324	786.3069	3394.8093	1478.8254	385.8	659.5	521999	38338.363	379550.88	462.79694	-131.7747	-384.6103	40.25264	4121.904978275299
489.4364	916.80865	3507.5803	50.52123	1503.2294	1170.9178	3419.1992	55.587173	163.07692	453.3	523999	38373.12	379894.94	463.555	-175.91537	-385.084	48.37445	4138.295791864395
1597.3444	846.2163	2803.9358	685.0142	952.0834	104.83109	1097.9591	729.34595	446.5	259.1	525999	38528.152	381429.8	500.4616	-212.76901	-386.83475	47.553123	4153.160560131073
917.5206	183.80324	1312.1344	703.6145	1242.3313	54.52572	1296.0575	1139.223	271.625	328.3	527999	38774.63	383869.9	508.7351	-177.37842	-389.44144	44.663193	4168.200966596603
694.6384	403.0079	1097.8445	30.190294	21.484724	0.6971452	22.230667	20.559921	211.77777	19.6	529999	39210.27	388182.78	523.9991	-93.22242	-394.06226	54.384636	4181.216920375824
228.44086	257.77448	925.76715	18.751291	1385.6223	278.10138	2151.3044	1127.2267	86.78261	378.7	531999	39680.35	392836.66	526.59863	-125.74225	-399.0653	67.01108	4197.046439886093
745.0197	371.05646	1493.2449	286.35678	318.89282	8.112402	339.22543	308.8425	234.44444	133.3	533999	40128.594	397274.34	516.6635	-157.38861	-403.4577	68.35537	4210.972151756287
1057.0535	217.14526	1358.8057	810.4846	2160.927	482.43036	2722.113	1267.3331	359.0	867.4	535999	40265.805	398632.78	511.2024	-154.16922	-404.75607	65.68914	4230.714178800583
953.8267	501.564	1915.9868	378.21432	1556.1707	589.5705	2320.5505	632.2689	356.5	648.1	537999	40362.633	399591.38	505.25513	-142.17798	-405.62228	70.66697	4249.02697634697
1151.8152	824.49194	2742.2856	474.5991	2067.9497	1250.3645	3614.5303	670.7101	363.4	596.1	539999	40282.324	398796.34	503.9945	-133.40987	-404.65988	63.120255	4267.038036823273
1856.5676	680.51794	2959.7805	1283.744	396.7377	6.201594	408.1571	387.31296	527.5	144.5	541999	40098.633	396977.8	505.23404	-150.49754	-402.71292	62.710773	4280.874510526657
1396.1123	273.01065	1911.6906	1183.095	1295.7288	87.14696	1492.1747	1202.0269	392.0	334.5	543999	40080.387	396797.12	501.546	-140.4647	-402.64755	54.00147	4296.3296620845795
718.4016	437.94052	1383.223	141.8512	1653.6869	215.16035	2247.058	1514.5391	218.66667	438.6	545999	40099.77	396989.03	503.56003	-125.45117	-402.82657	62.71708	4312.359335184097
827.49664	775.4109	1923.3035	20.564365	390.833	97.63461	541.8246	325.19357	239.875	155.2	547999	39985.94	395862.12	501.05865	-143.9131	-401.71805	67.57016	4325.637291908264
1872.944	476.14078	2683.1965	1460.7828	20.950674	2.3116965	26.074757	17.641779	495.75	51.0	549999	40145.574	397442.44	500.6343	-159.33318	-403.40244	62.368706	4337.010951042175
38.518726	209.2402	1564.8578	-0.26910487	9.293024	0.083356686	9.468148	9.157672	42.890907	38.4	551999	40246.625	398442.84	501.72015	-244.83588	-404.4447	67.4287	4350.1123769283295
68.79554	231.01167	1343.5043	7.940032	1337.4081	1347.6088	3499.2268	149.33965	62.375	403.8	553999	40122.98	397218.84	503.77542	-216.68015	-403.24442	69.45058	4366.0113389492035
657.0019	632.62866	1638.9745	60.979603	1073.0276	418.16922	1675.5092	569.6908	241.28572	298.3	555999	39856.87	394584.38	508.07605	-114.96037	-400.50162	74.37156	4380.993607282639
1472.7205	879.9486	2600.3223	538.513	308.59976	3.972137	315.93204	301.44443	425.4	128.6	557999	39803.688	394057.84	503.83804	-122.14276	-400.2505	69.81271	4394.008529186249
2096.4592	916.9611	3350.2053	1182.6765	2628.3289	1257.1981	3292.8818	114.087746	630.0	811.6	559999	39832.19	394339.97	496.00992	-187.50742	-400.46268	71.73883	4412.263003349304
1256.8031	1068.7625	3343.5308	108.078125	3558.2305	41.62777	3622.5278	3476.9956	374.0	1000.0	561999	39753.734	393563.25	492.61978	-142.05238	-399.57605	66.26447	4432.987819433212
867.5002	1112.8763	3382.703	139.58249	3383.7761	13.494428	3403.4312	3360.25	275.42856	1000.0	563999	39638.21	392419.53	491.35132	-260.51938	-398.48755	78.41208	4453.76130604744
1707.1678	1088.2885	3562.9329	785.4141	2514.8933	635.0206	3592.974	1899.4607	491.25	700.4	565999	39525.637	391305.03	487.71524	-181.11159	-397.30847	71.38925	4471.926929950714
1456.2648	331.9774	1840.1661	1030.2665	1030.7303	0.61766154	1031.5431	1029.6171	667.6667	1000.0	567999	39506.22	391112.84	502.781	-139.7505	-397.32526	69.499466	4493.446683168411
2682.9893	556.8082	3239.7974	2126.181	49.01803	1.392771	51.6296	46.438824	819.0	37.5	569999	39604.094	392081.8	520.37775	-200.8245	-398.44238	70.34885	4506.622841358185
1576.093	727.02795	2619.39	540.0931	467.0547	28.905098	539.4448	434.06094	494.8	179.6	571999	39903.17	395042.72	528.2047	-113.37584	-401.61572	70.51584	4520.92037653923
677.3971	247.39906	1224.5679	391.44867	641.9	24.80757	701.32056	607.6794	226.33333	207.7	573999	40118.277	397172.28	514.2946	-210.16785	-403.70462	73.766785	4535.28714132309
1107.5356	758.7612	2573.7837	386.5981	2760.1895	523.3066	3239.3594	1726.7605	350.0	847.4	575999	40069.152	396685.97	504.88943	-161.87631	-403.19214	64.069756	4555.4323744773865
1883.4434	1076.0448	3389.7349	942.8865	482.37128	594.6733	2266.3784	279.628	560.6667	194.1	577999	40055.21	396547.97	496.19058	-174.81754	-402.97058	69.78382	4570.045588970184
2753.7507	510.65356	3264.4043	2243.0972	292.64932	7.3767643	303.6481	278.97845	825.0	151.7	579999	40015.473	396154.47	482.23077	-231.91835	-402.44656	67.23023	4584.19852232933
2167.0664	779.74915	3194.5132	1306.5319	2472.0664	443.9806	2965.868	1749.1343	684.6667	867.3	581999	39879.938	394812.7	486.32996	-190.88718	-400.92487	63.156666	4605.662884473801
2862.9353	626.8663	3364.7417	1979.1145	1030.2264	95.812126	1197.2227	779.185	873.6667	904.2	583999	39759.71	393622.38	487.97485	-139.74104	-399.75937	58.343376	4626.825887441635
