AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ1	LossQ2	Time
2029.9685	591.8125	2927.6487	1455.6991	2084.5535	843.416	3395.5442	1256.6976	597.5	608.6	425999	23820.363	235822.81	315.6177	-97.18161	23820.168	235820.89	316.3814	-127.06398	-240.48282	18.583195	19.294024	4069.6137495040894
2356.4875	318.57703	2701.824	1933.2319	2784.14	579.24115	3336.7864	1580.9132	701.6667	820.5	427999	23867.277	236287.23	315.5237	-127.13639	23867.285	236287.31	315.3268	-140.76747	-241.14314	19.902027	19.969707	4094.8495712280273
1782.0851	837.96075	2643.3647	499.64325	1684.4957	1058.6703	3436.3835	255.52585	532.0	500.5	429999	23901.31	236624.17	314.86017	-71.861786	23901.252	236623.6	321.1628	-84.76166	-241.5074	18.728205	19.457817	4116.0512590408325
1976.363	130.32104	2106.684	1846.042	2274.239	719.3234	3348.0542	1553.2892	581.0	668.9	431999	23923.441	236843.28	318.96277	-140.96301	23923.396	236842.83	324.3544	-60.671494	-241.69609	19.410824	19.130447	4139.942762851715
2144.4805	1208.4742	3407.944	636.8204	1417.5989	339.29068	1863.4546	668.974	637.25	437.4	433999	23959.383	237199.1	350.75626	-135.22409	23959.453	237199.8	315.71942	-124.957596	-242.41225	17.7928	18.23907	4160.453481435776
2211.6584	329.08496	2594.4458	1791.0253	2437.054	415.6829	3045.9233	1882.0591	663.3333	707.0	435999	23937.496	236982.44	319.6314	-48.12522	23937.393	236981.4	322.1954	-49.491844	-241.891	21.545544	20.915297	4184.200392484665
1817.4929	821.7732	3228.4465	1239.95	1404.804	182.21298	1902.9551	1291.565	544.0	412.0	437999	23988.746	237489.81	318.71692	-78.58021	23988.668	237489.05	317.07474	-145.14261	-242.48268	18.241129	18.888803	4203.889953374863
1774.4576	578.8721	2662.0735	1238.2363	2793.3455	712.4997	3378.4033	1254.6884	525.75	841.1	439999	24005.559	237656.25	317.38605	-161.32664	24005.592	237656.6	321.04086	-46.507492	-242.29929	20.83771	20.399952	4229.672509908676
1023.8511	543.5264	1892.5515	217.845	1531.4371	212.05066	1869.9176	1274.7604	321.33334	450.3	441999	23995.719	237558.84	320.5709	-78.29905	23995.688	237558.52	320.5344	-39.948048	-242.24521	20.036505	19.811861	4250.068568706512
1773.985	425.55338	2353.779	1238.911	3210.3062	355.50974	3383.1833	2147.2422	512.75	959.4	443999	24042.725	238024.17	318.6811	-78.36469	24042.807	238024.98	325.08807	-63.68193	-242.8613	20.898973	20.913174	4277.871260643005
1414.4696	333.1936	2078.6597	1211.7308	2042.5315	550.8823	3323.7185	1550.2094	410.8	589.6	445999	24101.268	238603.7	318.28592	-71.077705	24101.244	238603.47	317.2675	-87.24334	-243.4254	20.202503	19.855162	4300.726924419403
1561.6948	290.3268	2024.0792	1277.3699	643.29767	2.0609908	646.13074	639.1162	461.5	229.1	447999	24179.207	239375.28	317.2328	-239.01915	24179.14	239374.62	321.95682	-169.08029	-244.21371	19.147875	18.968367	4318.572124481201
1240.4963	523.09326	1825.9312	635.5731	1859.567	366.47678	2686.0266	1514.6705	377.2	534.3	449999	24109.031	238680.61	317.80447	-71.32074	24108.902	238679.34	320.2944	-84.04771	-243.29999	18.483301	19.436613	4340.408479690552
1783.4596	501.8233	2637.1333	1378.0717	2435.5996	659.50214	3390.1619	1606.7009	522.25	699.8	451999	24152.945	239115.38	318.145	-126.632774	24153.172	239117.62	326.10913	-97.086754	-243.67143	20.2659	20.544035	4364.230854988098
1826.156	895.1496	3281.8616	999.9464	2820.5142	572.39557	3373.7466	1845.2092	536.75	830.2	453999	24143.865	239025.48	317.7922	-61.17206	24143.883	239025.66	317.7653	-66.999626	-243.74254	20.65919	20.79673	4389.692158460617
1909.1478	622.70483	2745.599	1252.3767	1892.5863	484.90286	2633.7974	1467.6274	556.3333	546.7	455999	24160.38	239188.97	318.7581	-98.48931	24160.316	239188.31	322.9952	-87.37728	-243.85687	18.519728	19.964272	4411.616816282272
1428.4978	348.64093	2040.1965	1051.1545	2627.9214	393.5408	3239.2488	1883.739	414.2	758.4	457999	24196.416	239545.72	319.35083	-115.59339	24196.414	239545.7	325.23157	-50.222054	-243.97957	19.999617	20.233013	4436.6050407886505
1649.4327	285.08	2042.9819	1264.0492	2159.1523	576.7193	3328.358	1511.2568	483.5	624.2	459999	24170.205	239286.22	318.92123	-112.8637	24170.14	239285.61	318.83105	-94.92382	-243.59935	20.275913	21.556032	4459.95993065834
1795.3168	619.3681	2701.8667	1169.4624	2762.8977	689.23334	3453.2373	1879.0875	522.75	804.4	461999	24183.186	239414.75	318.8473	-150.91617	24183.098	239413.88	318.7871	-93.317474	-243.78387	17.974598	18.019718	4485.567672729492
2060.5957	797.314	3188.099	1486.0598	1913.5715	412.86353	2664.3984	1403.1694	593.6667	551.5	463999	24256.203	240137.6	324.34772	-159.20789	24256.19	240137.44	325.83008	-101.31663	-245.03415	18.851336	18.702719	4507.308617591858
925.8611	836.6297	2155.9363	17.793856	2326.4944	608.3706	3315.2625	1605.0265	277.0	679.3	465999	24279.268	240365.92	321.92508	-60.17811	24279.35	240366.72	321.50446	-50.763794	-245.04173	18.432886	18.744204	4531.00682592392
1555.2217	196.60374	1803.3651	1267.4458	2853.4058	474.7374	3384.7014	2113.3577	453.5	848.9	467999	24336.418	240931.72	321.94818	-92.32076	24336.236	240929.9	320.6632	-117.09554	-245.52379	19.476423	19.291325	4557.328852653503
1749.0918	1137.44	3406.4663	219.83934	2257.6792	591.778	3374.1304	1549.5743	519.75	657.3	469999	24348.006	241046.44	323.54977	-39.912216	24347.953	241045.89	324.37518	-133.63196	-245.35756	16.962624	18.461588	4580.9746878147125
1767.1451	251.62575	2166.2756	1524.486	2776.164	582.96893	3395.1987	1495.2527	523.0	812.5	471999	24358.455	241149.86	323.03186	-199.36996	24358.547	241150.77	321.76892	-178.21692	-245.74956	21.737417	22.106455	4607.0882267951965
1724.897	830.46857	3161.911	1193.3866	1840.2275	250.00404	2303.7188	1563.8435	502.0	541.0	473999	24391.592	241477.92	320.61685	-211.00508	24391.617	241478.17	322.53247	-108.01177	-246.25566	20.927275	21.675507	4628.500721216202
1415.6587	133.9605	1542.5927	1216.9136	1974.8596	433.39963	2950.0737	1561.631	415.0	576.5	475999	24407.854	241638.9	321.37662	-144.08003	24407.82	241638.58	333.30316	-61.001015	-246.3909	21.718567	22.467857	4651.0841410160065
1667.0026	281.36377	2065.0312	1314.896	3194.2534	7.4761157	3207.6577	3185.8564	488.25	1000.0	477999	24414.947	241709.14	321.70294	-120.34169	24414.82	241707.88	322.44183	-102.29354	-246.28879	21.346016	21.454561	4680.0807847976685
1702.5972	528.4902	2603.7693	1270.006	1590.4664	411.2822	2708.563	1239.2289	498.75	454.5	479999	24455.945	242115.0	322.7375	-59.21341	24455.998	242115.52	321.33176	-66.15253	-246.89627	19.552479	19.674044	4700.854036092758
1747.189	266.98413	2018.3585	1442.8534	2781.7446	544.4332	3478.3108	1866.6766	503.25	810.4	481999	24420.094	241760.08	322.3263	-136.79903	24419.986	241759.05	321.67465	-212.36285	-246.22054	21.741968	22.727707	4726.335863113403
1731.9435	225.71732	2086.7632	1513.097	2267.6292	653.3176	3359.4236	1595.4558	506.75	655.7	483999	24471.75	242271.48	323.07376	-80.94035	24471.703	242271.02	322.24557	-67.53659	-246.66385	23.591818	23.301254	4749.424607992172
1481.2109	393.6424	1992.3301	889.0011	2870.617	584.0195	3386.594	1620.647	440.75	854.8	485999	24477.627	242329.67	325.3588	-162.89023	24477.594	242329.33	323.34018	-160.96478	-246.87347	20.282366	20.577682	4775.838402509689
2019.082	519.67303	2397.1921	1284.2573	2521.4124	809.6378	3349.6917	1341.6958	592.0	736.3	487999	24491.064	242462.7	322.9125	-110.351715	24490.957	242461.64	323.61453	-101.91678	-246.79044	18.10759	18.412933	4800.328379154205
2257.4614	701.34564	3438.2354	1728.6522	3285.7722	336.34787	3488.4846	2281.5674	654.0	964.5	489999	24474.87	242302.39	321.70953	-80.08741	24474.844	242302.16	348.40485	-127.88878	-246.75685	19.201933	19.394907	4827.701160430908
905.5664	735.61414	2078.4106	144.18542	2472.157	914.64215	3385.302	1190.5378	284.0	732.6	491999	24438.496	241942.33	320.3439	-64.51412	24438.465	241942.0	319.9488	-73.16126	-246.54376	19.996464	20.794603	4852.290892362595
2206.61	821.2264	3364.316	1547.7115	1716.2748	311.491	2441.5269	1527.0072	650.6667	494.7	493999	24472.852	242282.44	320.9745	-108.152756	24472.87	242282.61	320.77512	-137.34814	-246.54735	20.782505	21.276316	4873.284372091293
2904.542	421.14563	3325.6875	2483.3962	3093.7124	3.3458586	3099.9363	3087.3538	861.0	1000.0	495999	24486.08	242413.42	323.48502	-115.802	24485.934	242411.98	322.86148	-89.12725	-246.904	17.468172	17.331562	4901.884591817856
1897.3289	208.85123	2118.7485	1557.388	2702.2603	387.26624	3369.1228	2142.3425	550.0	773.6	497999	24441.352	241970.64	328.516	-113.34674	24441.307	241970.17	327.53497	-128.53185	-246.62057	20.645966	21.361078	4927.173880338669
1756.9705	801.46844	3143.7395	1253.4413	700.99243	173.50647	1221.3898	635.84796	506.5	243.0	499999	24529.656	242844.81	322.7653	-80.933754	24529.76	242845.81	324.03668	-183.71817	-247.50764	17.76514	18.767326	4944.497651576996
978.2923	838.9922	2072.3591	34.50368	2017.2545	361.2587	2626.2007	1424.9426	288.14285	572.6	501999	24544.756	242994.3	322.73816	-84.55876	24544.73	242994.05	324.2179	-95.754234	-247.65944	21.960045	22.486004	4966.64800286293
1655.0087	278.91397	2007.3256	1241.5815	636.15594	7.6365695	654.5575	626.79315	477.25	222.9	503999	24520.908	242758.2	322.6576	-114.7268	24520.932	242758.44	323.27316	-72.01797	-247.366	18.558918	19.482958	4983.838942527771
2282.3018	447.2159	2854.753	1763.2075	2187.0298	673.68524	3432.876	1456.3999	658.0	631.6	505999	24551.305	243059.11	323.92007	-58.944805	24551.174	243057.84	329.28128	-54.32159	-247.50735	17.594963	17.134136	5007.071062803268
2176.639	736.67816	2907.0842	1168.0817	3115.4578	388.72256	3458.2166	2325.8625	627.6667	915.2	507999	24585.873	243401.34	324.0591	-143.16394	24585.82	243400.84	327.75818	-170.4002	-248.14915	16.761703	16.652277	5033.976202249527
2368.071	666.889	3294.3037	1751.068	2054.5803	572.1987	3355.0422	1590.2119	702.0	587.8	509999	24598.064	243522.05	325.6243	-66.946266	24597.88	243520.22	324.80377	-130.93689	-247.97823	18.815275	19.618965	5056.916031599045
1981.64	555.4301	2597.8484	1251.6718	2805.854	640.50354	3368.6926	1703.6963	575.0	818.2	511999	24592.2	243463.98	324.02042	-89.35004	24592.22	243464.19	324.80402	-131.12639	-248.0736	18.084074	18.481464	5083.005189418793
2004.701	526.4975	2662.6917	1232.6208	2679.6455	619.5496	3399.5742	1730.4395	577.25	779.7	513999	24605.947	243600.1	323.84863	-84.93221	24605.855	243599.17	324.33746	-217.12003	-247.65315	18.177015	18.612823	5108.292438983917
1342.0465	757.4641	2738.8818	607.8481	2523.0735	676.5752	3354.5598	1496.5493	411.8	729.0	515999	24568.713	243231.47	326.98764	-69.54669	24568.705	243231.4	332.24057	-78.49011	-248.05118	20.40158	19.626379	5132.672470569611
1877.9492	716.94617	2827.833	973.4358	2970.1067	610.6285	3482.8118	1578.9999	539.25	871.0	517999	24609.977	243639.98	325.0772	-88.11826	24609.926	243639.48	329.383	-129.84259	-248.15837	21.004051	21.745226	5159.427106618881
2286.4316	428.61478	2892.1536	1963.7782	2822.6187	697.92004	3438.2786	1780.37	662.0	818.6	519999	24658.672	244122.05	325.05786	-72.40027	24658.598	244121.31	324.7174	-99.949005	-248.89879	19.712101	19.589378	5185.333134174347
1879.1919	526.45703	2767.9138	1439.4056	1920.3627	477.09967	2990.9084	1539.2246	543.75	543.0	521999	24674.486	244278.62	327.12582	-140.4357	24674.506	244278.84	326.1217	-63.4794	-248.90935	18.838268	18.73484	5206.967936992645
1488.8577	842.4502	2123.956	53.12984	3190.0044	258.93906	3339.8328	2418.9229	437.0	967.5	523999	24647.008	244006.61	326.6257	-114.64747	24647.086	244007.36	327.02805	-142.5068	-248.35553	16.790968	17.609566	5234.631214380264
1817.7764	556.2162	2598.736	1345.803	3233.2422	300.1982	3390.044	2335.0327	527.0	967.6	525999	24654.924	244084.97	330.42267	-66.79984	24654.91	244084.83	331.2889	-86.75067	-248.46532	19.8681	20.730776	5262.100756406784
2178.4688	541.96265	2883.0222	1564.8712	307.98355	3.3635697	315.00925	303.00818	632.0	129.2	527999	24684.467	244377.42	326.75592	-57.264027	24684.535	244378.11	326.04684	-108.742935	-248.55666	19.579655	20.060883	5278.19916510582
2243.0376	914.6255	3314.9585	1043.7894	2287.552	670.7279	3349.509	1566.3422	670.75	668.7	529999	24704.62	244576.95	323.66382	-66.853424	24704.508	244575.86	324.22348	-113.42782	-248.9004	17.00975	17.235638	5301.891726016998
2207.3743	766.86194	3279.8257	1531.4998	2640.2188	775.3082	3409.6738	1565.4326	658.6667	778.6	531999	24733.955	244867.38	326.7045	-132.44402	24733.904	244866.89	325.23666	-147.01862	-249.52618	19.274298	19.340675	5326.730056524277
2005.5337	191.42638	2239.6592	1770.7635	2874.6	617.1231	3372.3262	1620.9178	582.3333	844.0	533999	24735.148	244879.19	326.7376	-162.07034	24735.062	244878.34	330.54156	-90.76527	-249.4369	20.11756	20.028084	5352.997984647751
2210.6252	825.316	3355.405	1441.1837	1628.0508	181.27217	2053.8591	1406.8639	653.6667	460.3	535999	24749.996	245026.2	323.94266	-140.55452	24749.928	245025.52	325.87534	-72.16705	-249.76501	23.751997	23.300293	5373.783480644226
1369.0763	336.20956	1773.4446	750.93286	3318.3894	9.784116	3331.8323	3299.9597	403.0	1000.0	537999	24732.594	244853.92	324.88223	-218.79622	24732.676	244854.75	328.02982	-227.54262	-249.19669	19.066187	18.823593	5402.18682718277
3139.1733	152.31067	3291.4841	2986.8628	2175.4353	526.67847	3514.0586	1862.9739	936.5	626.9	539999	24747.68	245003.28	326.34857	-90.28452	24747.62	245002.69	323.78378	-148.03491	-249.67068	18.348799	18.693245	5425.524681091309
2131.78	909.1385	3380.6672	1242.7426	3105.3906	430.27942	3504.7817	2340.9692	624.3333	909.8	541999	24824.37	245762.45	334.76984	-163.98067	24824.43	245763.06	335.6763	-194.51381	-250.10597	18.55045	18.246912	5452.876223564148
2537.725	622.9973	3415.2048	2030.3528	3046.0276	600.15515	3535.3743	1842.3422	740.3333	898.1	543999	24799.793	245519.17	326.1961	-106.60448	24799.754	245518.77	342.89767	-161.92651	-250.01631	19.251686	19.061932	5479.701811313629
1802.253	1308.5668	3175.6409	41.373493	285.37973	4.704458	294.28842	279.381	528.3333	119.3	545999	24783.494	245357.8	327.64316	-72.120415	24783.51	245357.98	335.6339	-157.30052	-249.51897	19.924902	20.590492	5495.671173810959
1210.8019	848.5628	2211.497	50.271793	3100.523	385.45935	3397.7324	2414.7053	357.0	920.8	547999	24848.477	246001.14	327.41815	-122.29865	24848.523	246001.6	333.83377	-66.49999	-250.45073	17.214146	18.269066	5523.254172563553
1756.2529	816.5584	3016.4072	743.1638	2190.9055	486.2195	3384.0474	1696.3469	518.75	625.9	549999	24837.521	245892.66	326.86594	-127.47891	24837.436	245891.81	324.79593	-78.36009	-250.39238	22.313953	23.059465	5546.518579006195
1708.9543	480.1508	2534.4443	1338.5754	2059.7986	1016.87396	3315.2615	1044.6174	493.5	606.5	551999	24831.94	245837.4	325.66708	-62.74067	24831.87	245836.72	326.39392	-135.88638	-250.6203	21.12434	21.242851	5569.346639871597
2221.074	899.8653	3419.9663	1251.994	3244.9827	184.13745	3332.758	2694.495	640.3333	977.9	553999	24844.166	245958.42	321.71216	-76.814575	24844.12	245957.95	324.66577	-92.151505	-250.76485	20.564865	20.468346	5597.517490386963
2213.057	777.9677	3301.8083	1531.5095	1727.4934	141.59131	2006.0934	1564.3217	659.3333	493.6	555999	24887.014	246382.62	324.00085	-66.96387	24886.973	246382.22	339.96307	-188.33647	-250.96309	20.198872	20.277239	5618.871651887894
2439.512	679.071	3398.056	1909.2357	2433.6934	637.04736	3445.194	1653.0837	711.6667	699.7	557999	24886.596	246378.5	322.82104	-129.04651	24886.6	246378.55	328.3244	-92.52691	-250.85585	23.300615	23.049597	5643.117214679718
2099.6052	450.62762	2441.4785	1462.9004	3161.2979	410.6825	3319.6038	1929.6133	609.3333	951.1	559999	24906.824	246578.77	330.53577	-65.461494	24906.992	246580.45	325.3661	-60.175938	-251.09444	19.060472	19.296803	5670.782985448837
1951.8971	326.51758	2322.8706	1528.2831	2730.5806	484.49557	3311.5393	2107.3271	565.3333	802.5	561999	24940.174	246908.94	324.4169	-119.30063	24940.062	246907.84	344.66837	-91.87982	-251.1383	19.95235	19.59467	5696.553219795227
2297.1326	604.8329	2950.9158	1533.1857	2851.2673	659.4013	3390.3088	1789.7727	667.5	834.1	563999	24953.44	247040.25	325.73438	-127.12865	24953.48	247040.66	327.19846	-145.10135	-251.71783	18.56738	18.88743	5722.295638084412
1662.9073	85.219025	1759.7965	1555.8672	3197.3025	179.49048	3318.715	2768.912	489.0	964.1	565999	24978.78	247291.11	326.47574	-53.399433	24978.703	247290.38	326.08835	-93.48656	-251.61092	16.24236	16.822247	5750.642356872559
1760.4863	235.28612	2029.0172	1382.0807	1883.831	280.94043	2367.6172	1326.07	515.25	536.5	567999	25046.457	247961.11	325.3251	-115.49506	25046.48	247961.36	332.31836	-65.30959	-252.32056	18.628862	17.664898	5772.441730499268
1678.6053	361.28116	2285.453	1349.5114	3305.8462	5.532538	3316.822	3297.9814	499.5	1000.0	569999	25094.219	248433.92	325.43756	-256.44778	25094.281	248434.55	333.35037	-370.97314	-252.91444	19.009327	19.660007	5800.933500528336
1085.1223	929.1762	2381.0588	15.148471	3024.6404	841.27826	3313.4873	500.86786	319.6	918.4	571999	25103.523	248526.02	326.17297	-91.02945	25103.615	248526.94	328.322	-82.083275	-253.27074	19.441786	19.531013	5828.48636841774
2613.8232	772.81067	3303.103	1534.66	3328.2832	7.633766	3343.0244	3314.782	766.6667	1000.0	573999	25125.787	248746.45	330.68552	-108.27084	25125.895	248747.5	326.1356	-144.15779	-252.95184	19.361996	19.502413	5857.244745731354
2233.322	955.21216	3365.9805	1029.4514	2188.4478	917.72406	3346.6406	929.31616	647.0	671.0	575999	25148.69	248973.16	326.41815	-43.062412	25148.639	248972.66	327.8938	-65.04843	-253.52339	18.635328	18.437199	5880.901348114014
1720.832	792.85504	2574.5225	773.9204	2902.448	652.6943	3372.1929	1617.3793	496.0	846.0	577999	25160.203	249087.16	326.9287	-101.257965	25160.227	249087.39	332.94977	-94.71276	-253.49976	20.331026	20.776789	5907.485529184341
2190.5596	687.3293	2809.1858	1231.9326	3350.892	4.866234	3357.745	3339.996	636.3333	1000.0	579999	25185.697	249339.55	330.98947	-71.511795	25185.639	249338.95	329.08792	-86.06233	-253.67815	18.911684	17.655481	5936.303562641144
1971.2552	938.6069	3293.3662	1207.7737	2742.4053	768.1872	3374.9458	1462.952	584.6667	814.8	581999	25175.982	249243.38	328.3298	-142.13194	25176.168	249245.2	334.45236	-124.684715	-253.49962	18.029774	18.851494	5962.067587375641
2381.205	650.3129	3297.0493	1850.6036	3342.0696	6.2946706	3353.3064	3330.262	705.6667	1000.0	583999	25219.32	249672.44	328.2292	-51.20883	25219.264	249671.86	328.0295	-74.7545	-254.5671	18.617966	18.352543	5990.357677221298
1823.4185	228.53662	2055.1306	1490.314	3324.1328	16.192003	3347.466	3299.9253	523.0	1000.0	585999	25219.592	249675.1	325.36182	-50.564377	25219.623	249675.39	330.47275	-40.339878	-254.09663	19.387762	19.418749	6019.079516649246
2088.5667	929.60803	3400.579	1360.2808	3281.4238	33.492153	3343.8745	3234.0613	605.3333	1000.0	587999	25252.18	249997.72	325.25427	-93.79034	25252.174	249997.62	326.81772	-80.96517	-254.15375	20.578022	20.026535	6047.381964921951
1232.9725	668.76855	1951.6196	25.572725	2761.8071	643.8812	3367.0872	1772.2268	362.2	807.6	589999	25226.67	249745.19	326.71353	-64.700935	25226.602	249744.52	326.516	-64.149864	-253.99628	18.853178	18.328764	6073.158997297287
2371.3577	555.87634	3126.3704	1804.2078	2899.9182	457.2272	3324.0237	2152.5735	688.0	856.5	591999	25278.568	250258.98	327.7053	-71.40493	25278.467	250257.97	328.02133	-85.94308	-254.63103	16.061373	16.021618	6099.404073476791
1832.3513	626.6206	2441.3647	888.8954	1499.1082	42.420544	1530.9535	1390.1769	541.5	429.8	593999	25310.91	250579.14	330.06958	-100.06557	25311.035	250580.38	330.1396	-82.04033	-254.92581	19.100218	19.961798	6119.446542739868
1708.7804	131.84637	1863.0261	1507.3319	3110.6826	532.35394	3387.809	1806.8185	495.5	916.9	595999	25342.33	250890.2	327.75684	-69.8787	25342.219	250889.1	326.8758	-107.115135	-255.36844	21.300137	20.287575	6146.719833850861
2697.3503	559.5876	3357.708	1989.4769	2519.9263	572.3741	3373.2148	1551.9143	791.3333	732.7	597999	25350.133	250967.44	332.7138	-119.65587	25350.12	250967.31	330.6028	-125.00103	-255.25018	20.247156	20.483109	6171.412488222122
1929.6478	380.64407	2418.3591	1489.8291	2634.8066	539.2138	3347.3867	1878.5651	559.0	756.8	599999	25381.598	251278.94	327.57196	-129.55225	25381.72	251280.14	327.19168	-54.896194	-255.64915	18.165173	17.608807	6196.158133983612
1959.4525	358.87128	2530.1663	1571.8245	1885.4293	307.09204	2661.729	1500.6819	569.0	538.5	601999	25431.777	251775.7	326.53604	-63.55337	25431.773	251775.66	334.96777	-81.14175	-256.0618	17.278078	17.326338	6218.239422559738
1425.0061	362.9626	2021.3108	1060.9385	2796.266	778.12317	3399.2842	1526.2745	409.75	812.8	603999	25453.986	251995.56	327.99057	-53.11131	25453.96	251995.3	329.37115	-48.304817	-256.36652	20.142452	20.517279	6243.875044822693
1922.3262	554.77374	2601.9841	1243.0717	3125.8296	417.28958	3408.4143	2260.7834	558.0	931.1	605999	25403.143	251492.22	338.9368	-124.35338	25403.254	251493.34	328.12585	-120.701385	-256.18747	15.892897	16.209663	6271.570184230804
2564.1816	751.4703	3304.5525	1533.7314	2255.1313	510.35907	3165.6519	1529.9779	744.3333	646.0	607999	25430.45	251762.56	328.83325	-129.81737	25430.371	251761.8	341.01193	-88.891014	-256.57544	19.154278	18.980566	6294.892120599747
2100.6008	804.9532	3272.53	1217.1315	2479.5198	734.7954	3503.0986	1550.2026	621.75	718.1	609999	25424.355	251702.27	328.4526	-38.331535	25424.309	251701.77	331.08765	-45.4936	-256.341	20.768396	21.554583	6318.982243776321
1493.015	559.97394	2282.133	1040.787	2606.9478	775.261	3342.6675	1392.2847	438.0	763.3	611999	25457.14	252026.81	327.9971	-113.54344	25457.059	252026.0	334.00348	-111.45451	-256.84854	20.14189	19.447418	6343.825020074844
1476.6779	936.5569	3272.4358	251.20322	2387.5386	709.7815	3420.6208	1645.2012	449.0	686.7	613999	25481.576	252268.7	329.8848	-192.21463	25481.623	252269.19	328.66934	-114.058495	-256.93954	20.291542	19.598883	6367.928589105606
2361.6785	601.9816	2791.9597	1510.3647	2735.591	699.39777	3402.0002	1686.6759	683.6667	797.5	615999	25507.979	252530.1	327.62115	-57.135307	25507.951	252529.81	344.86203	-67.40743	-257.29947	18.074883	17.51513	6393.333489894867
2458.0352	249.68811	2707.7234	2208.3472	1456.5588	44.071495	1567.2163	1411.6707	715.5	425.0	617999	25549.705	252943.19	328.2779	-116.06825	25549.848	252944.58	332.11298	-115.67133	-257.21243	19.237946	19.742474	6413.343171834946
2514.719	152.62148	2686.4138	2315.599	2048.9868	963.2739	3402.133	785.72003	724.6667	605.7	619999	25596.814	253409.55	331.6941	-64.787704	25596.76	253409.02	333.74332	-56.12753	-257.76996	19.275097	18.814003	6436.117125511169
1695.1907	595.33777	2665.3494	978.70013	1190.5732	1255.7064	3304.182	13.512118	489.2	338.4	621999	25652.324	253959.1	329.6885	-66.76406	25652.357	253959.42	328.28558	-145.70383	-258.44113	16.68888	16.42722	6454.338842630386
1822.2588	387.04465	2197.7283	1289.6003	2372.1658	576.335	3434.3735	1474.9203	520.3333	683.1	623999	25632.174	253759.61	329.9169	-104.90511	25632.09	253758.77	332.2137	-105.34488	-258.4524	18.247625	17.347225	6478.4362449646
1657.0505	598.44556	2661.5305	793.64105	3090.828	482.5618	3452.1724	1745.1416	486.4	917.6	625999	25658.936	254024.53	331.77127	-115.91022	25658.883	254024.02	335.7961	-140.6084	-258.3668	16.239891	16.249111	6505.86640048027
1411.6807	357.3983	2004.7572	1051.4473	2825.9607	622.5526	3382.7556	1789.9882	424.75	818.4	627999	25659.361	254028.75	330.5764	-66.54307	25659.342	254028.56	334.0738	-79.19712	-258.465	19.380878	19.701542	6531.711435317993
2466.1272	760.14795	3340.4658	1487.3064	2929.4653	544.1163	3437.2798	2064.746	732.0	846.7	629999	25704.94	254479.97	330.6454	-109.741714	25704.969	254480.27	331.49585	-60.76864	-258.87393	21.627214	20.691511	6557.902868747711
2191.043	810.80524	3219.9275	1238.2456	2618.7317	716.84393	3399.5159	1589.9423	631.0	758.5	631999	25703.979	254470.45	334.00208	-86.48914	25703.924	254469.92	346.39053	-101.66948	-258.74323	14.815655	15.244062	6582.439568996429
2297.0334	607.8023	2772.5188	1439.1533	3257.7632	133.15753	3363.4646	2962.7869	669.3333	960.3	633999	25735.445	254781.97	332.82166	-181.68752	25735.523	254782.75	333.61945	-146.15892	-258.92017	17.225084	16.838516	6607.959298610687
3271.0405	6.819702	3277.8604	3264.221	3249.5908	13.215396	3283.886	3230.2246	1000.0	1000.0	635999	25758.953	255014.72	370.79193	-53.363773	25759.018	255015.34	331.40283	-69.55728	-259.32983	15.830736	15.748255	6633.405086994171
2479.789	765.76624	3245.5552	1714.0227	3139.4622	284.9832	3289.7837	2335.8232	751.0	952.4	637999	25734.283	254770.5	329.9115	-117.15886	25734.332	254770.97	335.9372	-100.05068	-258.60245	21.450296	21.089933	6660.716468334198
2569.702	566.1179	3270.454	1883.9991	923.7775	3.549946	929.4537	918.06635	763.0	316.9	639999	25723.668	254665.4	330.8659	-70.390724	25723.7	254665.73	331.38535	-104.00671	-259.1536	18.446512	18.808949	6679.412912368774
1760.655	720.955	2620.3337	628.92487	2788.8074	446.4001	3324.4487	2092.0698	534.5	817.8	641999	25737.662	254803.95	329.74802	-118.24507	25737.713	254804.44	330.03638	-103.7278	-259.41595	16.106598	15.706123	6705.51638841629
1305.9197	601.06256	2238.6594	611.8193	3213.2756	276.71988	3320.1448	2383.6206	398.5	968.3	643999	25747.486	254901.2	331.57257	-88.376236	25747.418	254900.52	330.71292	-144.26176	-259.27158	20.494848	20.35566	6733.725440979004
2229.121	852.13275	3237.6863	1154.5406	1614.8892	75.62939	1716.5652	1487.853	657.0	451.7	645999	25687.023	254302.66	331.61884	-140.0554	25687.088	254303.3	333.1634	-167.81233	-258.55658	21.179337	21.787136	6753.7668998241425
2451.039	555.07556	3006.1147	1895.9636	3050.937	413.83197	3403.4412	2170.689	708.5	904.4	647999	25705.213	254482.72	331.32074	-65.82082	25705.316	254483.73	331.8738	-66.5591	-258.92862	19.265356	18.73766	6780.482983112335
2759.2458	380.57358	3290.4675	2418.7556	2213.8347	272.7374	2768.1707	1985.1116	817.6667	628.8	649999	25757.883	255004.16	332.41132	-87.91203	25757.9	255004.34	333.92413	-245.30095	-259.46002	18.256624	17.86305	6803.920049667358
