AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
173.75972	84.80169	375.97324	67.61363	144.67694	9.053324	157.97711	131.98926	123.27778	95.6	92000	200354.27	6405075.5	1111.4948	-104.891754	200355.9	6405127.0	1112.7412	-160.7546	6175.022	197407.81	65.82641	-16.034176	-200.04124	46.389572	47.85082	774.38214	1306.8624317646027
136.30844	20.66577	185.76184	99.93477	124.402504	10.646825	150.64899	109.685684	92.333336	83.1	94000	211011.2	6745765.0	1099.868	-143.83017	211013.06	6745826.5	1107.0481	-101.47431	6243.4194	199594.4	59.480057	-14.7937355	-210.5766	49.00976	50.308163	831.09863	1335.5086824893951
123.62609	13.471928	154.45905	95.97756	125.570496	5.353314	137.28523	116.967606	78.92308	77.8	96000	218577.98	6987665.5	1055.177	-113.798164	218579.14	6987701.5	1073.324	-176.79532	6061.021	193763.34	67.99405	-15.461526	-217.70264	50.079536	51.50024	866.3265	1363.2395632266998
130.64066	36.27421	186.18262	34.87957	76.65807	61.90623	189.3818	18.088438	95.42857	134.4	98000	222664.56	7118307.5	1047.6146	-214.45421	222663.53	7118277.0	1061.542	-125.78336	5964.37	190673.47	67.08939	-13.132131	-221.51169	52.621788	53.548977	807.5751	1393.2852184772491
82.880844	86.438805	320.0117	-2.0351036	214.77954	51.94903	326.23148	149.49939	110.55556	158.7	100000	225058.72	7194846.5	1014.6319	-184.85992	225056.25	7194767.5	1019.43726	-198.66374	5896.424	188501.34	62.790936	-15.018801	-223.70515	53.33779	55.641384	831.54425	1422.781278371811
154.72224	80.792534	372.26364	4.3762026	180.3312	19.272379	219.07655	147.88942	117.76471	123.5	102000	225480.38	7208327.0	961.8955	-135.05334	225477.78	7208243.5	965.4876	-188.33589	5729.7725	183173.7	72.892105	-15.256662	-223.87491	53.78269	56.04766	859.0845	1451.613739490509
195.50116	121.99868	451.3611	51.153667	172.46309	38.031403	258.9478	125.98643	123.9375	115.6	104000	224283.58	7170064.5	870.423	-261.6299	224283.23	7170055.5	877.3481	-107.34639	5789.287	185076.34	73.13546	-14.694442	-222.69885	54.592728	56.558693	808.75635	1480.8921897411346
175.72557	144.08354	744.75574	91.59809	136.55649	30.567392	222.95337	101.805534	117.588234	88.6	106000	223941.17	7159121.0	856.9346	-315.4013	223940.16	7159088.0	856.0113	-239.64256	5927.8047	189504.6	70.32347	-14.49714	-222.42468	55.78241	57.75624	809.838	1510.1602430343628
178.63628	59.435555	283.8763	42.294376	195.63194	53.0804	261.4303	135.67201	108.05556	116.2	108000	225651.02	7213783.0	819.3137	-123.47578	225651.11	7213784.5	836.7888	-156.28378	6148.6084	196563.38	65.67259	-13.940796	-224.24619	58.402992	59.57625	898.8583	1537.6481552124023
200.42857	115.15326	602.9041	130.44559	206.92737	75.285835	427.5008	159.61882	113.611115	113.2	110000	228581.42	7307463.0	797.19574	-147.04524	228582.92	7307509.5	818.3487	-149.78859	6184.2363	197702.4	58.40918	-13.506305	-227.07541	59.372395	60.058475	785.6418	1567.1464338302612
155.24826	60.602627	300.49268	38.22992	164.31033	30.70683	225.17433	123.30945	96.09524	106.0	112000	230965.98	7383693.0	823.5371	-156.193	230969.19	7383799.0	831.83234	-164.42267	6261.6313	200176.55	59.45813	-15.0773115	-229.35675	58.782936	58.873543	781.2104	1595.8107295036316
188.98009	89.209724	433.2884	76.92938	170.19315	4.685721	175.46225	160.68645	120.3125	97.2	114000	232546.28	7434216.0	926.3275	-201.5193	232548.44	7434283.5	938.2412	-272.4737	6269.839	200438.97	59.765884	-13.275262	-230.80327	58.091103	59.080257	926.0446	1622.9870851039886
185.21748	71.520226	378.84827	117.86349	188.5683	90.90509	401.74976	100.234436	112.833336	125.3	116000	232894.89	7445359.5	987.56714	-164.627	232899.02	7445491.5	989.06647	-136.74898	6292.9233	201176.98	82.7363	-15.66205	-231.17274	57.70942	58.68991	707.06885	1652.6487455368042
143.25745	44.808445	300.0046	101.62993	133.73001	51.326004	255.06786	96.34495	93.59091	90.3	118000	233926.12	7478325.0	958.2124	-134.72943	233927.11	7478360.5	957.27106	-125.68674	6416.9453	205141.75	59.466194	-15.250247	-232.55281	58.07401	58.835033	911.6671	1679.4355385303497
119.717834	21.879984	170.59915	72.13398	182.17505	79.64639	397.39334	121.34073	87.304344	124.2	120000	240367.73	7684257.5	968.5553	-124.73087	240370.05	7684331.5	967.4396	-205.55463	6701.7803	214247.6	63.617424	-13.74239	-239.67247	66.20801	66.06931	997.5831	1706.2411444187164
226.78975	91.923485	372.9482	78.487625	198.66423	104.32214	471.48755	137.56453	164.63637	149.3	122000	255613.75	8171651.5	761.3066	-150.09245	255616.78	8171750.0	780.6634	-116.27852	7166.411	229101.27	71.7558	-15.79231	-255.76593	68.04997	68.71878	766.88293	1736.5315942764282
207.73267	67.627594	357.2166	130.28993	121.55882	32.570213	202.62726	78.70771	148.57143	107.4	124000	277982.78	8886762.0	688.3631	-121.99102	277984.28	8886811.0	690.4246	-139.5175	7905.935	252742.89	74.702736	-12.579718	-279.3053	72.352745	73.633095	934.71686	1763.5060603618622
123.38986	40.395134	225.98967	51.039547	236.33154	14.540813	252.00627	209.11017	113.23529	188.1	126000	301752.97	9646664.0	610.9867	-174.49889	301755.44	9646744.0	610.2998	-191.596	8001.8643	255809.67	100.12723	-14.391664	-303.04074	78.35959	79.004974	807.2301	1793.1349639892578
250.00375	104.976845	379.27057	63.059525	28.173199	109.84802	353.25018	-32.51506	201.9	159.9	128000	311914.94	9971531.0	577.3486	-206.96489	311915.9	9971565.0	579.4341	-207.31302	7175.7383	229399.44	82.52205	-13.63555	-311.90866	76.73173	77.22706	747.57965	1823.3211176395416
247.09543	184.92146	494.66946	20.821201	403.85294	205.97511	902.34656	65.54706	219.22223	293.8	130000	304186.88	9724477.0	554.7214	-216.98242	304189.25	9724548.0	543.7028	-199.52168	6256.855	200023.9	78.19569	-13.680563	-302.75803	65.43727	66.82001	929.7156	1853.9906377792358
106.205444	191.29532	519.524	-53.78796	-32.68709	10.339763	-8.313305	-49.09917	164.6923	87.2	132000	286177.97	9148754.0	518.077	-195.21135	286179.38	9148796.0	510.10535	-190.05621	5455.474	174404.78	72.48449	-13.806405	-284.07394	54.6101	56.11149	845.672	1881.9180734157562
-7.535277	36.990627	85.31659	-47.857544	126.72652	165.45738	499.65347	-0.3525549	126.25	213.5	134000	266039.9	8504963.0	465.44693	-175.30281	266040.4	8504979.0	470.77228	-199.00444	4941.6895	157979.72	82.205086	-14.378571	-263.72662	47.017044	47.919388	765.6355	1913.0962550640106
197.60815	139.33333	374.20557	38.68176	332.2352	128.7743	533.51404	129.97342	271.0	290.8	136000	246854.52	7891629.5	486.51678	-149.59717	246856.8	7891703.5	484.6504	-146.21524	4577.828	146347.55	87.60916	-14.62331	-244.39925	41.011066	40.8034	939.577	1942.774474143982
344.17914	137.40111	493.8649	59.858234	300.62228	119.55021	560.4631	145.58951	289.2857	275.2	138000	229021.28	7321524.5	504.73392	-186.34488	229020.2	7321490.0	506.90897	-130.97295	4225.3677	135079.83	69.97052	-14.493098	-226.51447	35.751965	36.114376	876.06537	1972.5345985889435
262.08908	270.78787	991.64734	2.3429096	30.996002	2.8120737	37.68856	26.597864	190.36363	52.3	140000	213075.28	6811751.0	509.4868	-134.6173	213076.6	6811794.0	510.23746	-144.85474	3852.14	123148.17	72.58934	-15.200799	-210.63203	32.199253	32.06297	850.23285	2001.4520637989044
218.12332	303.6724	994.6734	9.743918	149.14093	45.66774	250.07791	120.122314	191.9	101.7	142000	200318.9	6403946.0	508.8184	-121.8665	200317.39	6403896.5	520.77704	-187.18077	3854.7517	123231.68	81.49863	-15.765541	-198.16507	31.144348	31.22991	911.9532	2028.5475330352783
164.93295	85.43838	462.89603	107.49238	124.00136	8.856375	130.3632	103.566246	113.666664	99.1	144000	191134.17	6110321.0	474.59164	-113.883316	191132.94	6110282.0	490.0447	-162.46452	3851.305	123121.46	70.93387	-15.483395	-189.10439	29.251469	29.28811	845.3705	2056.685717344284
125.36867	51.98577	263.16367	64.40442	151.5042	2.1907387	155.82593	148.69159	104.789474	101.6	146000	183352.44	5861549.5	458.721	-170.7807	183353.83	5861593.0	452.51657	-238.15442	3712.7773	118692.93	67.50811	-16.00385	-181.2448	26.980602	27.099874	954.0681	2083.552520275116
