AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	StepsPerSecond	Time
5372.383	10.089844	5382.4727	5362.293	4906.435	206.95045	5153.044	4504.5796	1000.0	1000.0	658000	426.9695	426.96964	26.253534	26.014257	-427.53156	1139.1858	14171.797991275787
5122.165	173.54224	5295.707	4948.6226	5094.3228	619.55634	5401.2783	3251.4717	980.0	968.7	660000	427.15308	427.1538	26.495829	26.743727	-427.69156	937.103	14216.347270727158
5313.1694	300.16553	5613.335	5013.004	5344.5767	347.40085	5604.868	4325.774	1000.0	981.6	662000	427.44528	427.44638	27.096376	26.086058	-427.98398	1138.275	14260.450724840164
5471.9927	20.746094	5492.739	5451.2466	5307.9717	84.047066	5470.9175	5192.639	1000.0	1000.0	664000	427.8854	427.88568	25.83023	25.200397	-428.42142	1388.6818	14305.475346326828
5355.5264	134.52124	5490.048	5221.0054	3860.007	1957.6339	5265.725	471.80832	1000.0	765.0	666000	427.72418	427.72495	25.633959	25.364649	-428.25348	1262.5605	14346.897838115692
5266.1665	59.51758	5325.684	5206.649	3392.8262	2418.3403	5427.3325	404.29303	1000.0	647.9	668000	428.2759	428.27606	27.084301	26.96162	-428.81546	973.97	14385.471878290176
5299.13	27.209473	5326.3394	5271.9204	5373.5146	85.066	5522.8896	5229.7354	1000.0	1000.0	670000	428.43747	428.43893	26.64865	25.91124	-429.04065	1216.4087	14429.665123701096
5165.642	255.68896	5421.331	4909.953	5325.5596	64.01597	5469.4873	5258.188	1000.0	1000.0	672000	429.1405	429.14093	25.438805	25.173872	-429.7076	1029.3564	14475.309929847717
5191.3096	12.45166	5203.761	5178.858	5389.9277	86.32148	5582.0645	5243.271	1000.0	1000.0	674000	429.51105	429.51074	25.642168	25.386	-430.05188	1204.0778	14519.638623714447
3767.0896	2336.2986	5425.0493	463.0717	4858.872	1298.6024	5367.1567	972.70184	708.3333	923.2	676000	429.8123	429.81305	26.354555	26.080948	-430.33612	951.00354	14562.801850557327
5408.4746	16.992432	5425.4673	5391.4824	5206.432	155.76949	5353.259	4928.2417	1000.0	1000.0	678000	430.1425	430.14365	27.1894	26.37749	-430.67722	999.46136	14607.336768865585
5129.059	12.932617	5141.9917	5116.1265	5240.4795	128.60384	5454.423	4999.4814	1000.0	997.3	680000	430.6146	430.61465	26.84652	26.61148	-431.1437	930.29486	14652.761788368225
5466.1094	11.00708	5477.116	5455.102	5279.8643	92.187775	5431.566	5072.2275	1000.0	1000.0	682000	430.51245	430.51392	25.735878	24.809816	-431.01566	1277.8428	14697.760473489761
5261.5596	128.31372	5389.873	5133.2456	5422.387	139.28122	5597.574	5155.132	1000.0	1000.0	684000	431.08594	431.08746	26.27171	26.260735	-431.6117	1223.0272	14742.114403009415
5372.4126	69.740234	5442.153	5302.6724	5477.2256	189.9928	5697.2627	5194.4272	1000.0	1000.0	686000	431.0496	431.04886	26.426014	26.650776	-431.56708	944.32776	14787.046644687653
5447.862	8.074219	5455.936	5439.7876	5267.995	169.36012	5453.828	4865.7783	1000.0	1000.0	688000	431.5914	431.59198	25.271168	24.64113	-432.11258	917.35376	14831.625635147095
5443.9336	105.492676	5549.4263	5338.441	4960.286	1531.2523	5685.4473	396.4852	1000.0	911.0	690000	431.85437	431.85526	26.410492	25.818192	-432.35925	1057.1866	14874.922406435013
5360.6855	172.94604	5533.632	5187.7397	5465.827	144.38916	5625.638	5229.704	1000.0	1000.0	692000	432.10065	432.10117	26.849113	26.074556	-432.63248	967.5404	14925.1851811409
5217.803	125.29639	5343.0996	5092.507	5376.265	42.46641	5447.7773	5280.415	1000.0	1000.0	694000	432.79236	432.79227	26.629189	26.110136	-433.29507	1152.4323	14970.38949561119
3698.34	2229.266	5363.5703	547.38556	5319.9053	95.44972	5423.317	5059.886	717.3333	994.1	696000	432.83743	432.83884	26.627312	26.103657	-433.34073	1208.8411	15014.503206968307
5335.71	94.24902	5429.959	5241.461	5375.214	44.42575	5450.276	5277.2407	1000.0	1000.0	698000	433.08554	433.08487	25.164307	24.41839	-433.59402	1217.7042	15060.207135915756
3911.4575	1434.5309	5345.9883	2476.9265	5371.9243	61.403957	5498.688	5275.3857	751.5	1000.0	700000	432.98334	432.98294	27.220613	27.316168	-433.4656	1290.2816	15104.328000545502
5180.467	187.2014	5367.6685	4993.2656	5063.214	493.5437	5486.838	3647.0874	1000.0	967.3	702000	433.7433	433.74417	25.64751	24.937761	-434.22968	1222.0742	15148.206590890884
5249.4854	142.31299	5391.7983	5107.1724	5250.3115	703.58276	5628.604	3164.2747	1000.0	951.6	704000	433.70602	433.70575	25.870293	25.085516	-434.20657	1338.0717	15192.268696784973
4711.6533	684.297	5395.95	4027.3562	4932.528	646.3102	5343.0117	3552.4202	877.5	933.3	706000	433.8408	433.84134	25.263828	25.189472	-434.31613	1221.3385	15235.486327886581
5449.8086	88.26294	5538.072	5361.546	4643.364	832.19806	5831.1113	3374.203	1000.0	870.3	708000	433.97946	433.97986	26.1036	26.042473	-434.45868	1293.9108	15277.88265967369
5408.0273	131.51855	5539.546	5276.509	5171.2095	801.68207	5504.064	2771.5623	1000.0	957.9	710000	434.38092	434.3808	25.656654	25.375093	-434.86646	1272.0457	15324.66415476799
5471.885	14.546387	5486.431	5457.3384	5413.9795	134.60637	5646.291	5167.546	1000.0	1000.0	712000	434.71588	434.7167	25.32691	25.437185	-435.20145	1197.1915	15369.323249578476
5405.207	91.1687	5496.376	5314.0386	2739.857	2554.0293	5633.404	186.86023	1000.0	533.0	714000	434.8555	434.85666	25.109081	24.979637	-435.3508	1093.1265	15406.361768007278
5409.076	100.593994	5509.6704	5308.4824	5151.324	386.12985	5475.13	4239.4976	1000.0	984.5	716000	434.71988	434.72037	25.905184	25.259039	-435.192	1264.2471	15451.8047311306
5345.725	30.50586	5376.231	5315.219	5080.5366	697.58765	5496.3228	3345.2485	1000.0	964.5	718000	434.88596	434.88586	25.08473	25.388548	-435.3286	1282.0762	15495.79568696022
4920.116	522.3635	5442.4795	4397.7524	5134.5356	524.80945	5449.8594	3582.825	936.0	968.0	720000	434.66605	434.66595	26.357632	26.18042	-435.1245	1136.3065	15539.767527341843
5162.6475	120.55078	5283.198	5042.0967	5350.267	61.636436	5441.0503	5227.4985	1000.0	1000.0	722000	434.86484	434.8658	25.763906	25.257786	-435.33737	1249.0759	15584.633662462234
4978.8394	629.6779	5494.3145	4092.2493	5191.727	108.84158	5410.9253	5070.4185	922.6667	1000.0	724000	434.8964	434.8957	25.648054	25.236809	-435.38672	1121.1814	15630.55022764206
5388.43	29.045898	5417.476	5359.3843	5321.5234	104.71832	5440.189	5121.001	1000.0	1000.0	726000	435.24878	435.24985	26.02775	25.146841	-435.7172	1161.3701	15675.579595327377
5296.1	47.365234	5343.4653	5248.735	4513.3535	1236.6719	5027.4336	810.15094	1000.0	921.7	728000	435.62067	435.62122	24.784492	25.128807	-436.08975	1094.168	15719.438296318054
5336.325	71.92578	5408.251	5264.3994	5404.7627	213.05891	5675.1577	5026.924	1000.0	1000.0	730000	435.7456	435.7461	26.917074	26.698277	-436.16855	1177.7365	15764.072768211365
5407.5835	31.819336	5439.403	5375.764	5272.696	40.74638	5355.29	5200.3735	1000.0	1000.0	732000	435.79993	435.79987	25.11802	24.792261	-436.2187	1178.561	15808.6381919384
5450.8823	1.9912109	5452.8735	5448.891	5297.208	821.3709	5873.313	2896.0676	1000.0	951.4	734000	435.71536	435.71625	26.489447	25.5257	-436.1698	1251.4893	15852.833184242249
5589.5957	106.468994	5696.0645	5483.1265	5230.839	587.3403	5539.1743	3502.5017	1000.0	967.3	736000	436.2052	436.20612	25.572325	25.177582	-436.68362	1131.6263	15897.598794698715
5398.9336	100.458984	5499.3926	5298.4746	5336.2285	140.53976	5514.4883	5134.6436	1000.0	1000.0	738000	436.57645	436.57724	25.31139	25.08581	-437.02374	1143.181	15941.882515668869
5334.307	4.498535	5338.8057	5329.8086	5428.766	140.299	5690.991	5194.064	1000.0	1000.0	740000	436.87122	436.87247	25.496737	24.640089	-437.34143	1284.0994	15986.1440615654
5278.782	96.089355	5374.8716	5182.693	5180.428	170.33133	5360.1396	4823.21	1000.0	1000.0	742000	437.5922	437.59198	25.266706	24.307579	-438.0515	1154.1086	16030.943495512009
5029.8325	244.68018	5274.5127	4785.1523	5319.0205	174.05441	5467.468	4878.0747	1000.0	1000.0	744000	437.797	437.79898	23.391699	23.123	-438.22922	1116.3401	16076.077534198761
5396.904	8.328613	5405.2324	5388.575	4979.4844	1090.3156	5691.6567	2796.1448	1000.0	910.9	746000	438.02194	438.02145	25.41454	24.876965	-438.46957	1228.705	16119.780136108398
5538.0684	44.885742	5582.954	5493.1826	5299.409	81.93091	5458.0723	5136.038	1000.0	1000.0	748000	438.30154	438.3038	25.935228	25.645138	-438.70822	1159.5737	16165.221045732498
5336.8936	68.2146	5405.1084	5268.679	5427.743	136.21503	5600.0654	5193.5396	1000.0	1000.0	750000	438.02765	438.0282	23.887754	23.757324	-438.44907	1153.2538	16209.913663625717
5171.2266	151.0647	5322.291	5020.1616	5346.076	91.76697	5487.2935	5195.719	1000.0	999.7	752000	438.85614	438.85538	25.73203	24.948479	-439.30774	1248.3829	16254.776514530182
5289.8	87.46289	5377.2627	5202.337	5258.161	43.11659	5360.6973	5211.228	1000.0	1000.0	754000	439.38574	439.3864	24.851282	24.434532	-439.79727	1053.4995	16301.994092702866
5231.8096	95.477295	5327.287	5136.3325	4948.802	826.6613	5562.8877	3314.924	1000.0	926.6	756000	439.60812	439.60846	26.164793	26.394829	-440.04224	1065.2489	16346.6802546978
5267.717	83.34839	5351.065	5184.368	5511.5483	70.08262	5617.4097	5354.3564	1000.0	1000.0	758000	439.92242	439.92215	25.122303	24.534027	-440.31924	1000.8614	16392.8023955822
5408.98	60.655273	5469.6353	5348.3247	5095.8594	645.21783	5538.786	3193.6592	1000.0	959.3	760000	440.06696	440.06775	24.82642	24.877064	-440.47745	1406.1495	16437.9224050045
5506.943	11.2734375	5518.2163	5495.6694	5336.3887	132.80742	5556.171	5027.155	1000.0	1000.0	762000	440.34177	440.34354	23.887362	22.58425	-440.77914	1004.1855	16484.135297060013
3707.6794	2491.955	5561.5405	185.1448	5141.875	120.49237	5319.053	4891.2827	691.0	1000.0	764000	441.09906	441.09988	25.224262	25.342165	-441.51642	1214.0502	16529.023762464523
5294.576	105.33545	5399.9116	5189.2407	5416.501	121.01162	5578.8267	5208.0073	1000.0	1000.0	766000	441.32022	441.32016	24.42309	23.554457	-441.7377	1234.4498	16573.500682115555
5233.9424	104.73804	5338.68	5129.204	5197.0767	263.7616	5449.514	4499.7925	1000.0	987.7	768000	440.96698	440.9672	25.543055	25.272444	-441.3716	1007.9263	16618.154929876328
3568.1475	2393.362	5363.551	185.55807	5389.6826	142.24957	5577.106	5084.045	689.6667	1000.0	770000	441.27554	441.276	26.297789	26.349802	-441.68713	1075.5355	16663.354712486267
5168.663	99.46069	5268.124	5069.2026	5279.132	100.30774	5433.9937	5076.5044	1000.0	1000.0	772000	441.2137	441.21405	25.465387	25.501122	-441.63235	977.3291	16708.083688020706
5190.5303	36.599854	5227.1304	5153.9307	4609.229	1485.4639	5313.711	189.7374	1000.0	907.7	774000	441.56937	441.57028	25.854387	24.694078	-442.00034	892.5956	16752.942806959152
5138.756	144.79834	5283.554	4993.9575	2996.4773	2184.8164	5341.509	440.924	1000.0	605.9	776000	441.8698	441.87	25.217848	24.948	-442.29904	1135.0088	16792.732264518738
5428.16	0.14550781	5428.3057	5428.0146	5262.563	119.039406	5392.493	5017.618	1000.0	1000.0	778000	441.8702	441.86972	25.650772	25.337309	-442.32437	1111.2677	16837.816992759705
5456.742	39.59546	5496.338	5417.147	5096.6904	440.8904	5450.0947	3994.5825	1000.0	975.5	780000	442.2831	442.2836	24.759493	24.451473	-442.6476	1331.362	16882.89329457283
5443.7373	13.85083	5457.5884	5429.8867	4746.2705	613.03735	5395.6904	3436.6804	1000.0	948.0	782000	442.16757	442.16772	25.21497	25.300924	-442.56076	1086.7101	16927.434513568878
5278.29	27.96753	5306.258	5250.3228	4460.574	1292.8577	5336.281	845.6104	1000.0	859.8	784000	442.24838	442.24857	24.883146	23.431953	-442.64246	1289.9016	16971.109233140945
5461.2954	138.6997	5599.995	5322.5957	5390.45	133.71217	5565.629	5122.39	1000.0	1000.0	786000	442.5168	442.517	24.509933	24.552626	-442.94745	1035.4845	17016.353154420853
5272.6606	92.93164	5365.5923	5179.729	5403.083	75.953415	5487.5674	5284.8794	1000.0	1000.0	788000	442.64615	442.64603	23.609587	22.966614	-443.04584	1037.4596	17061.643419981003
5196.9756	211.33301	5408.3086	4985.6426	3372.043	2323.6294	5341.4473	401.95178	1000.0	658.7	790000	442.8031	442.80338	24.71969	24.276594	-443.14966	1234.0303	17102.329080581665
4969.825	93.94263	5063.768	4875.883	5231.0537	104.358086	5360.434	5020.4766	955.0	1000.0	792000	442.6405	442.6413	24.321798	23.29934	-442.98724	1231.5155	17148.203101158142
5269.5063	52.541016	5322.0474	5216.9653	5256.7085	117.71608	5421.0737	4997.8574	1000.0	1000.0	794000	442.4291	442.4299	23.694477	23.027113	-442.79193	1143.9923	17192.420683145523
2978.3242	2129.4014	5107.7256	848.923	5108.7437	597.04944	5414.4204	3340.2112	608.0	964.6	796000	442.4089	442.40924	24.28926	24.710215	-442.73825	878.93	17236.20743870735
5317.7637	3.6374512	5321.401	5314.126	5009.85	893.8966	5529.881	2399.2126	1000.0	948.2	798000	442.29694	442.29834	25.050886	24.451046	-442.6844	1190.4976	17280.72589612007
5329.3574	99.50391	5428.8613	5229.8535	5194.871	748.0047	5610.627	2967.52	1000.0	957.4	800000	442.78946	442.78952	25.623465	25.49004	-443.21033	1165.614	17325.233412981033
5405.3193	121.86255	5527.182	5283.457	5343.584	137.1103	5495.42	5033.533	1000.0	1000.0	802000	443.22485	443.22427	25.349867	24.265873	-443.58057	958.19086	17371.6593542099
5270.458	110.63696	5381.0947	5159.821	4274.6416	1282.979	5507.3467	1961.4922	1000.0	812.2	804000	443.0887	443.08884	24.08589	23.729685	-443.45	937.0154	17413.570229291916
5247.0674	15.2854	5262.3525	5231.7817	2157.187	2522.4844	5457.6294	97.32739	1000.0	426.0	806000	443.49884	443.49863	23.195784	23.267218	-443.85815	1204.0247	17450.704844474792
5238.332	9.043457	5247.3755	5229.2886	5134.122	439.8633	5462.121	3945.6306	1000.0	972.4	808000	443.39282	443.3949	23.54298	22.65066	-443.75513	1256.6859	17495.30678129196
3952.9192	2060.2935	5420.7817	1039.2521	5097.543	100.202034	5285.9087	4895.277	748.0	1000.0	810000	443.66522	443.664	24.63235	23.688816	-444.0015	871.73114	17540.12406015396
5206.3213	197.87036	5404.1914	5008.4507	3489.6907	2449.0916	5604.1646	372.70288	1000.0	658.1	812000	443.40067	443.4008	24.22984	24.713932	-443.7781	1121.8127	17581.45666694641
2730.7969	2632.3804	5398.343	98.335335	5047.775	625.3149	5612.285	3692.675	521.75	932.1	814000	443.91748	443.91956	22.994146	22.763784	-444.2626	1186.709	17626.062579393387
3819.6523	2056.1826	5308.494	912.05286	5554.864	108.87894	5668.3965	5302.019	739.6667	1000.0	816000	444.06042	444.06033	24.137833	23.438757	-444.416	1071.1525	17671.060084819794
5449.0415	18.155273	5467.197	5430.886	5158.583	596.4685	5582.756	3399.6597	1000.0	968.3	818000	444.4473	444.44882	23.509571	23.940489	-444.79062	1309.114	17715.494983673096
5330.191	134.8916	5465.0825	5195.2993	4628.241	1597.881	5662.9595	405.97385	1000.0	849.4	820000	444.81332	444.8126	23.077782	23.004406	-445.15906	890.1259	17758.37509226799
5094.628	250.84131	5345.469	4843.7866	5395.866	35.943077	5455.7334	5352.832	937.0	1000.0	822000	444.62308	444.62384	23.473867	22.882814	-444.97574	933.13245	17805.010461091995
5221.0977	82.6853	5303.783	5138.4126	5221.931	62.423523	5306.9175	5097.092	1000.0	1000.0	824000	444.95718	444.9577	24.033415	23.442842	-445.30676	909.9697	17849.69987463951
5363.2754	128.70508	5491.9805	5234.5703	5450.1655	382.2262	5769.3096	4337.638	1000.0	977.6	826000	444.9398	444.94052	23.813784	23.55311	-445.2818	1283.9867	17894.741367340088
5610.069	55.486816	5665.5557	5554.582	5320.4775	243.59998	5587.291	4625.2603	1000.0	983.9	828000	445.46054	445.46112	23.352737	23.506239	-445.8289	935.64136	17939.21421933174
5410.795	61.10376	5471.8984	5349.691	5455.7295	168.90027	5734.8706	5253.0737	1000.0	1000.0	830000	445.53326	445.53394	24.747961	23.959093	-445.85782	900.7636	17983.844813346863
5415.16	78.815674	5493.9756	5336.344	5383.411	118.2526	5588.428	5194.946	1000.0	1000.0	832000	445.78113	445.77997	23.408022	22.904882	-446.12372	1155.1317	18028.88499689102
5341.6074	43.00757	5384.615	5298.6	5157.679	887.9723	5629.409	2524.7244	1000.0	950.2	834000	445.536	445.53775	24.635895	24.40511	-445.86325	1159.2764	18073.124713659286
5294.4463	252.3728	5546.8193	5042.0737	5422.3164	204.61078	5698.611	5041.982	951.0	1000.0	836000	446.10562	446.10712	24.333267	23.790087	-446.4645	890.84686	18119.902361392975
5516.9697	25.570068	5542.5396	5491.3994	5343.415	87.27197	5473.3813	5219.071	1000.0	1000.0	838000	446.41025	446.41122	22.754139	22.110106	-446.7282	970.37036	18165.866139650345
5377.949	25.659668	5403.609	5352.2896	5644.442	71.978096	5842.74	5586.3984	1000.0	1000.0	840000	446.65402	446.65393	23.625315	23.15613	-446.9543	1169.9084	18210.32683634758
5502.726	61.15039	5563.8765	5441.5757	5557.329	82.63576	5708.3735	5383.309	1000.0	1000.0	842000	446.55518	446.55685	24.043364	23.062885	-446.83975	956.56866	18255.381413459778
5575.8584	133.03394	5708.8926	5442.8247	5287.026	85.80519	5413.2075	5089.576	1000.0	1000.0	844000	446.6767	446.67682	23.034527	23.069351	-447.0092	878.50226	18299.89222717285
5264.72	10.013672	5274.734	5254.7065	5452.281	611.7074	5907.795	3652.3193	1000.0	964.8	846000	446.8815	446.88242	24.093388	23.499418	-447.1949	873.12714	18344.3130774498
5399.673	87.76343	5487.4365	5311.9097	5186.8613	83.11437	5341.935	5068.001	1000.0	1000.0	848000	446.86563	446.86548	23.78714	23.81359	-447.16693	1129.0663	18388.814927577972
5535.9727	98.72925	5634.7017	5437.243	5578.8203	86.29115	5743.2163	5477.279	1000.0	1000.0	850000	447.2759	447.27612	23.17934	22.209803	-447.61246	1355.197	18433.518814325333
5477.4707	1.3479004	5478.8184	5476.1226	4875.5947	1468.2092	5563.48	498.37503	1000.0	912.7	852000	447.25964	447.25928	23.804	23.038485	-447.57663	1097.2917	18477.60809111595
5441.047	22.920898	5463.968	5418.126	5203.2686	357.81543	5420.5044	4150.2173	1000.0	980.1	854000	447.55972	447.5597	24.27647	23.918657	-447.87335	860.6512	18521.875646829605
5503.248	66.078125	5569.326	5437.17	5399.509	213.0449	5525.95	4776.222	1000.0	987.9	856000	447.83868	447.83948	23.0852	22.149128	-448.1885	1022.378	18567.403652668
5488.26	39.54492	5527.8047	5448.715	5471.746	130.99011	5632.237	5231.3804	1000.0	1000.0	858000	448.43872	448.43924	23.155285	22.581497	-448.75876	1066.2278	18611.893234729767
5541.6646	147.66797	5689.3325	5393.9966	4929.745	1108.6261	5575.763	1701.7743	1000.0	926.6	860000	448.19705	448.19785	23.04727	22.04814	-448.47382	850.191	18655.96503138542
5519.585	61.197266	5580.782	5458.3877	5101.8066	876.9149	5711.8145	2776.6536	1000.0	921.1	862000	448.44376	448.4438	23.457605	23.168743	-448.74695	1086.3785	18699.753053188324
5509.8643	22.040771	5531.9053	5487.8237	5346.447	79.35551	5451.904	5152.32	1000.0	1000.0	864000	448.49103	448.49182	23.489384	23.30531	-448.77386	841.496	18744.756418466568
5394.0557	48.17212	5442.2275	5345.8833	5244.9785	43.878124	5316.599	5183.2	1000.0	1000.0	866000	448.54782	448.5483	24.054773	23.696917	-448.8032	1069.054	18790.012458086014
4064.368	2082.161	5643.5723	1122.4008	5299.44	88.19436	5458.2524	5182.311	755.6667	1000.0	868000	448.80893	448.80963	21.893019	21.41411	-449.1402	995.70294	18834.45416855812
5538.129	24.900146	5563.0293	5513.229	5383.7305	55.950115	5469.27	5285.005	1000.0	1000.0	870000	449.11737	449.11826	23.652918	23.411278	-449.3952	1000.871	18879.132558107376
3061.8557	1882.7655	5474.0977	879.50476	4376.076	1747.0505	5367.125	888.091	587.6667	842.3	872000	449.2406	449.24075	21.453512	21.861773	-449.53833	990.17053	18921.619678020477
5346.2354	34.669678	5380.905	5311.5654	5603.5127	72.34017	5739.3584	5522.6895	1000.0	1000.0	874000	449.4937	449.4945	22.318455	21.792595	-449.82217	845.85913	18966.376114606857
5488.0205	24.07666	5512.097	5463.944	5122.383	975.8951	5848.3213	2389.0796	1000.0	925.6	876000	449.80487	449.80432	23.703651	23.310337	-450.1242	909.1848	19010.010504245758
5387.922	60.281006	5448.2026	5327.6406	5388.5063	114.03707	5572.51	5173.4136	1000.0	1000.0	878000	450.1093	450.10922	23.76863	23.714403	-450.3868	836.4573	19054.91658616066
5415.6123	139.05054	5554.663	5276.562	5717.3228	58.554806	5795.252	5613.912	1000.0	1000.0	880000	450.17523	450.177	22.815102	21.88583	-450.464	1087.916	19099.653234243393
5655.6167	75.95117	5731.568	5579.6655	5361.9316	256.65167	5649.855	4705.6177	1000.0	978.0	882000	450.26968	450.26868	23.932917	24.112597	-450.5865	749.8311	19144.92088699341
5519.718	172.79468	5692.5127	5346.9233	5456.4053	94.42591	5622.2964	5313.173	1000.0	1000.0	884000	450.7985	450.79895	22.831003	22.22638	-451.11243	860.42163	19189.621709108353
5292.4067	17.89209	5310.299	5274.5146	5427.0146	112.38071	5581.633	5172.0747	1000.0	1000.0	886000	451.21973	451.2205	23.703918	23.67439	-451.5263	777.1071	19235.118673563004
5027.8857	363.2522	5391.1377	4664.6333	5387.7427	175.71884	5616.069	4972.2803	1000.0	1000.0	888000	451.29434	451.2951	22.127012	21.427101	-451.60233	870.77625	19280.077544927597
5549.335	6.5305176	5555.8657	5542.8047	5544.6855	166.90729	5697.4644	5192.792	1000.0	1000.0	890000	451.48755	451.48788	24.04048	22.82236	-451.72675	1233.3335	19325.915284872055
5510.492	52.14038	5562.633	5458.352	5461.8076	175.86409	5615.3477	5057.4443	1000.0	1000.0	892000	451.9469	451.94666	23.092657	22.758318	-452.2645	894.7537	19371.50839948654
5450.3833	241.0039	5691.387	5209.3794	5333.5435	257.22574	5555.556	4622.013	1000.0	988.5	894000	452.36874	452.36923	21.190905	21.02023	-452.65643	925.09326	19416.295203208923
5372.982	76.43799	5449.42	5296.544	5381.398	76.66707	5509.163	5289.058	1000.0	1000.0	896000	452.07022	452.07098	23.065828	22.12023	-452.342	949.67676	19462.512513399124
5457.524	76.05078	5533.5747	5381.473	5447.093	110.54938	5619.8467	5228.058	1000.0	1000.0	898000	452.1188	452.12054	23.59318	22.80696	-452.38214	1023.1324	19507.098168611526
5424.4243	4.211914	5428.636	5420.2124	5550.0522	129.74387	5622.3286	5169.1846	1000.0	1000.0	900000	452.4346	452.43317	24.267601	23.684273	-452.7097	1015.1502	19552.659344673157
5597.0513	73.33984	5670.391	5523.7114	5334.925	315.00595	5720.394	4454.621	1000.0	985.3	902000	452.89758	452.89758	23.100153	22.653551	-453.19666	1350.4108	19596.296659708023
5654.637	69.87451	5724.5117	5584.7627	5306.675	106.69272	5466.59	5107.201	1000.0	997.6	904000	453.3655	453.36618	23.846191	23.487017	-453.6652	1081.5095	19640.847680807114
5244.5107	172.81274	5417.323	5071.6978	4989.4854	899.17944	5567.7847	3148.505	1000.0	921.6	906000	453.2258	453.2273	22.58959	21.872778	-453.5151	1065.5096	19683.67032957077
5259.278	444.3042	5703.582	4814.9736	5340.1807	80.9938	5423.839	5116.742	941.0	1000.0	908000	453.61688	453.61688	22.938234	23.179285	-453.86893	1047.5012	19728.0079536438
5431.5327	6.597168	5438.13	5424.9355	5438.916	326.7301	5757.271	4519.5903	1000.0	981.6	910000	453.43588	453.4358	23.733418	23.221601	-453.73593	1000.4944	19771.615697145462
5414.7783	90.06738	5504.8457	5324.711	5443.499	325.4486	5695.403	4583.6123	1000.0	975.2	912000	453.82315	453.82263	21.463858	21.294899	-454.12064	1339.7554	19816.99309706688
5406.589	65.36963	5471.9585	5341.219	5429.884	482.98578	5696.0215	3996.7612	1000.0	970.5	914000	453.8058	453.8063	23.150599	22.870735	-454.1141	1193.8458	19860.792736768723
5660.504	50.62744	5711.1313	5609.8765	5670.069	54.041565	5767.6416	5592.9985	1000.0	1000.0	916000	454.2239	454.22424	22.542782	22.274227	-454.5226	991.1871	19904.615341186523
5568.831	25.777832	5594.609	5543.053	5649.442	103.129524	5741.0225	5353.2563	1000.0	1000.0	918000	454.95844	454.95966	22.30976	21.329012	-455.2799	979.6312	19949.7816696167
5424.7783	125.47778	5550.2563	5299.301	5492.1934	86.46833	5612.7695	5336.8984	1000.0	1000.0	920000	455.4083	455.4097	21.509117	21.08634	-455.70587	1013.64	19995.33467721939
5472.9385	64.89966	5537.8384	5408.039	5299.6797	376.5393	5640.708	4222.978	1000.0	975.8	922000	455.45883	455.4575	22.282255	21.538101	-455.7373	1102.2068	20039.274218082428
5531.917	53.949707	5585.8667	5477.9673	5506.914	56.198395	5629.6567	5442.1333	1000.0	1000.0	924000	455.8458	455.84683	22.426579	21.662441	-456.11188	1319.988	20083.698182344437
5539.533	53.81909	5593.3525	5485.7144	5424.344	114.52506	5588.951	5161.8457	1000.0	1000.0	926000	455.9304	455.93002	21.808662	21.685867	-456.18832	1116.0466	20127.483458042145
5526.8384	98.82129	5625.6597	5428.017	5465.161	67.705154	5564.7905	5325.2695	1000.0	1000.0	928000	456.41214	456.41333	21.838211	20.809513	-456.70074	1255.3746	20171.731410980225
5535.337	37.029053	5572.3657	5498.3076	5317.685	67.86073	5462.457	5185.465	1000.0	1000.0	930000	456.5927	456.5913	22.903044	22.21251	-456.86868	1096.0342	20217.68502664566
5117.0063	405.96094	5522.9673	4711.0454	5264.2534	48.3722	5340.9424	5192.052	929.0	1000.0	932000	456.72336	456.7254	22.227005	21.610277	-457.01825	1314.0295	20261.939725875854
5482.9883	58.530273	5541.5186	5424.458	4989.0366	975.1025	5759.644	2750.4746	1000.0	898.5	934000	457.08032	457.08066	22.662228	22.186508	-457.3403	1233.4779	20304.750997066498
5571.547	12.7248535	5584.272	5558.8223	5374.093	101.31622	5539.816	5215.7593	1000.0	1000.0	936000	457.6595	457.65985	22.258722	21.96216	-457.954	962.0175	20349.657329797745
5140.801	108.07251	5248.873	5032.728	5484.2695	122.59812	5737.542	5300.9067	1000.0	1000.0	938000	457.7368	457.73666	22.10366	22.277187	-458.04456	963.6042	20394.34024786949
5437.6895	40.803955	5478.4937	5396.8857	5545.4883	95.933655	5689.5024	5426.4443	1000.0	1000.0	940000	458.25616	458.2551	22.49341	22.27361	-458.54355	978.2648	20438.492348194122
5381.494	52.56494	5434.059	5328.929	5385.836	168.28557	5569.595	5067.884	1000.0	1000.0	942000	458.83752	458.83762	20.636936	20.799051	-459.13263	966.53845	20483.198964118958
5354.412	19.303955	5373.7163	5335.1084	5462.044	139.45824	5604.6436	5156.307	1000.0	1000.0	944000	459.29733	459.29858	22.177597	21.564676	-459.602	1240.3452	20527.899582862854
3533.8699	2351.702	5349.162	212.86766	5236.451	121.65294	5351.2734	4918.515	691.6667	1000.0	946000	459.95602	459.95593	22.740223	23.750507	-460.23718	926.9776	20572.538019418716
