AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	StepsPerSecond	Time
9245.051	130.69385	9375.745	9114.357	9251.153	148.46085	9439.482	8945.103	1000.0	1000.0	796000	879.4785	879.4782	13.746825	13.592463	2.640163e-05	0.04035478	0.29167926	7.6996922	0.007943809	1167.4943	24610.12090754509
9042.869	58.202637	9101.072	8984.667	9403.717	143.08725	9582.359	9090.648	1000.0	1000.0	798000	879.73724	879.7377	14.448197	14.361606	0.00010554113	0.077151686	0.48579052	8.899983	0.007887185	1095.493	24673.12872362137
9203.301	24.021973	9227.323	9179.279	9213.229	116.1187	9464.467	9095.863	1000.0	1000.0	800000	880.09094	880.09015	14.228143	14.222613	9.44855e-05	0.051191032	0.39859873	12.896776	0.007928908	1098.7762	24735.784189224243
9140.631	25.093262	9165.724	9115.537	9472.65	71.82941	9591.585	9338.363	1000.0	1000.0	802000	880.2183	880.2184	14.4035	14.305697	3.460051e-05	0.048365965	0.26165116	4.052879	0.008139014	1083.0818	24800.02536892891
9340.385	113.061035	9453.445	9227.323	9593.994	115.68693	9806.471	9422.469	1000.0	1000.0	804000	880.5611	880.56104	14.444412	14.341647	-5.050059e-05	0.07699339	0.50991315	12.584233	0.007611513	1090.4282	24863.62270617485
9327.525	70.73389	9398.259	9256.791	9034.3545	71.83346	9213.428	8944.556	1000.0	1000.0	806000	881.4496	881.4493	14.419881	14.386637	4.962557e-05	0.0609557	0.38360658	11.708316	0.007903576	1062.4012	24925.986117601395
9418.848	60.603516	9479.451	9358.244	9354.073	142.58055	9577.103	9100.036	1000.0	1000.0	808000	881.7772	881.7772	14.704556	14.730662	-8.502798e-05	0.039718803	0.26829293	4.9621162	0.007843971	1083.1865	24988.02777338028
9433.148	57.825195	9490.974	9375.323	9472.255	94.74585	9629.467	9314.903	1000.0	1000.0	810000	882.03925	882.0389	14.243143	14.377842	7.416284e-05	0.03223551	0.31105813	11.682209	0.007948279	1107.3699	25050.44601917267
9461.38	146.6289	9608.009	9314.751	9115.025	101.29275	9276.248	8947.96	1000.0	1000.0	812000	882.7289	882.7283	14.225896	14.119876	2.6420617e-05	0.039172865	0.25835446	5.2357492	0.007840991	1080.1721	25112.784430027008
9131.051	144.82861	9275.879	8986.222	9589.766	77.90976	9706.022	9456.602	1000.0	1000.0	814000	883.2266	883.22675	13.99533	14.043351	5.767647e-05	0.03160281	0.22750235	4.8347116	0.0078469515	1114.2727	25175.202517032623
9398.492	53.194824	9451.6875	9345.298	9465.475	52.44678	9549.753	9377.626	1000.0	1000.0	816000	883.4552	883.45416	14.527254	14.34149	0.00012990601	0.065797135	0.42581627	6.608468	0.007724762	1016.37964	25240.44318294525
9430.891	54.993652	9485.885	9375.897	9742.428	136.20226	9928.629	9469.307	1000.0	1000.0	818000	884.2732	884.27423	14.190344	14.33803	-5.4063566e-05	0.05134508	0.34646183	7.0641575	0.007820129	1019.0948	25302.97603702545
8883.414	351.5293	9234.943	8531.885	9524.756	230.6886	10129.461	9182.469	1000.0	1000.0	820000	884.5766	884.5765	14.522129	14.594006	-4.9641614e-05	0.046075456	0.3188947	7.6045456	0.007671118	1053.4545	25365.291612386703
9358.779	143.30273	9502.082	9215.477	9561.939	103.3243	9711.274	9373.368	1000.0	1000.0	822000	884.97876	884.9785	14.393702	14.288247	-5.326418e-05	0.044666007	0.29641417	6.462419	0.008064508	1009.22986	25427.963525772095
9208.542	112.37402	9320.916	9096.168	8792.343	71.81679	8953.808	8712.145	1000.0	1000.0	824000	885.5115	885.51074	13.830642	14.066174	7.409433e-05	0.028857807	0.20979708	4.9266872	0.007849932	990.83716	25490.696413755417
9424.303	154.36133	9578.664	9269.941	9523.773	99.20116	9726.928	9357.372	1000.0	1000.0	826000	885.8627	885.8627	13.880361	13.987131	6.203018e-05	0.034502976	0.26217148	6.287396	0.007724762	1030.1306	25553.296587467194
9229.158	39.50293	9268.661	9189.655	9366.673	64.480995	9450.255	9274.839	1000.0	1000.0	828000	886.02673	886.02594	14.034305	14.152933	1.6647964e-05	0.049700733	0.3118787	5.2280545	0.007927418	1043.8712	25615.81637763977
9513.613	17.39795	9531.012	9496.216	9777.34	102.81982	9950.788	9612.4	1000.0	1000.0	830000	886.4091	886.40906	13.9911175	14.149889	1.2152724e-05	0.034721795	0.29883707	10.254174	0.007790327	1269.608	25678.619498491287
9486.404	127.242676	9613.647	9359.162	9142.084	152.8308	9377.864	8898.871	1000.0	1000.0	832000	886.57996	886.5792	14.23391	14.353744	-1.5994832e-05	0.016131727	0.057188194	1.4070094	0.007748604	1153.4972	25741.257177591324
9290.792	24.798828	9315.591	9265.993	9253.109	88.0487	9458.576	9146.557	1000.0	1000.0	834000	887.09515	887.0956	13.606764	13.610326	-1.2597911e-05	0.032480747	0.3622405	12.433445	0.0077605247	1164.1565	25804.56748366356
9346.256	110.14209	9456.397	9236.113	9425.184	102.039314	9559.424	9260.921	1000.0	1000.0	836000	887.0622	887.0613	14.225684	14.222815	5.509272e-05	0.032354243	0.18646342	3.8414836	0.007945299	1179.837	25866.70615553856
9348.307	270.19336	9618.5	9078.113	9531.412	77.38261	9657.615	9390.544	1000.0	1000.0	838000	887.75085	887.7504	13.916623	13.968942	1.941061e-05	0.035107397	0.21995227	3.9295375	0.007849932	1267.4412	25928.826487779617
9387.377	61.84326	9449.221	9325.534	9278.322	150.29875	9489.549	8937.368	1000.0	1000.0	840000	887.80725	887.8067	14.103451	14.106213	2.2806249e-05	0.026468774	0.21138778	5.8880386	0.007969141	1186.5758	25990.04771065712
9545.734	151.34229	9697.077	9394.393	9570.055	98.70759	9722.818	9424.415	1000.0	1000.0	842000	888.09436	888.09467	13.748707	13.741524	-3.5741275e-05	0.029257432	0.22044784	4.7572017	0.008040667	1225.1123	26051.529195070267
9412.86	187.72852	9600.589	9225.132	9472.142	117.672134	9683.115	9312.098	1000.0	1000.0	844000	888.2227	888.2222	14.102074	14.175939	4.6430618e-05	0.035640705	0.25508767	8.346534	0.008171797	1130.1748	26113.46083164215
9364.8125	24.89502	9389.707	9339.917	9183.301	148.84024	9375.573	8888.108	1000.0	1000.0	846000	888.3116	888.3115	14.1101465	14.16621	1.6253784e-05	0.031295575	0.27468514	9.468937	0.008136034	1133.2854	26175.287497520447
9513.77	132.27246	9646.042	9381.497	9509.939	131.31618	9703.564	9296.685	1000.0	1000.0	848000	888.7021	888.7018	14.027105	14.03016	-3.3835502e-05	0.030435432	0.1889871	4.410994	0.007688999	1129.2745	26236.899639606476
9401.875	54.91162	9456.786	9346.963	9658.492	96.343414	9793.776	9529.984	1000.0	1000.0	850000	888.90594	888.9063	14.191885	14.270608	5.6041932e-05	0.039931405	0.28136453	6.9882097	0.008130074	1141.9216	26298.388312101364
9284.6	163.02246	9447.622	9121.577	9524.284	74.954025	9691.408	9442.874	1000.0	1000.0	852000	888.8278	888.828	14.202193	14.130024	-1.6739656e-05	0.029851833	0.1878661	5.8618727	0.007891655	1127.4303	26360.18747830391
9351.998	124.489746	9476.487	9227.508	9276.209	149.89967	9433.863	9029.587	1000.0	1000.0	854000	889.15735	889.15625	13.806108	13.932034	-6.893559e-05	0.043270092	0.36672634	10.597664	0.008010864	1129.7507	26422.342114448547
9474.943	32.404297	9507.348	9442.539	9594.33	157.57915	9847.9795	9384.978	1000.0	1000.0	856000	889.33185	889.332	13.705515	13.711084	6.088454e-05	0.030105527	0.2438172	6.039417	0.007861853	1195.0358	26484.430240869522
9349.476	3.6455078	9353.121	9345.83	9448.681	72.62887	9569.487	9343.604	1000.0	1000.0	858000	889.7603	889.7602	13.993258	13.898289	-0.00018316705	0.041988563	0.33927554	9.887732	0.007987022	1098.219	26545.676300525665
9491.879	18.85498	9510.734	9473.024	9555.076	162.30487	9814.061	9337.188	1000.0	1000.0	860000	889.79016	889.78973	13.95899	13.863512	-5.082715e-05	0.048158646	0.37179458	13.248068	0.00795126	1085.6235	26608.09413266182
9487.205	206.4668	9693.672	9280.738	9424.389	92.517784	9538.969	9277.337	1000.0	1000.0	862000	890.0292	890.0292	13.830707	13.62664	-8.265288e-05	0.041958664	0.263433	5.2053304	0.007909536	1086.907	26670.3442466259
9498.215	78.362305	9576.577	9419.853	9510.373	95.13309	9634.642	9313.537	1000.0	1000.0	864000	890.581	890.58075	13.542787	13.609042	4.491856e-05	0.034758512	0.2962818	9.591234	0.007936358	1094.4032	26733.69975233078
9336.521	93.85791	9430.379	9242.663	9399.114	113.68447	9570.266	9227.91	1000.0	1000.0	866000	890.4702	890.46985	13.87265	13.887658	5.1840634e-05	0.045410957	0.33714414	7.2757664	0.0077545643	1258.853	26785.7718000412
9231.976	136.33594	9368.312	9095.64	9440.283	154.11365	9622.678	9190.936	1000.0	1000.0	868000	890.2995	890.2993	13.583698	13.603201	5.3961285e-05	0.027513118	0.21679486	7.1270885	0.008159876	1557.2753	26829.164390087128
9335.279	153.51074	9488.79	9181.769	9677.951	95.7303	9794.855	9480.586	1000.0	1000.0	870000	890.79944	890.8006	14.379742	14.53425	-0.00010807091	0.025464477	0.17126976	4.5550585	0.008010864	1582.967	26872.024559497833
9472.379	217.04297	9689.422	9255.336	9065.872	93.0415	9292.696	8938.878	1000.0	1000.0	872000	891.5139	891.5136	13.796929	13.8608265	-3.506022e-05	0.05284372	0.45115468	8.836163	0.007992983	1695.4303	26916.125847816467
9378.805	1.9965822	9380.802	9376.809	9587.951	124.8638	9806.929	9416.005	1000.0	1000.0	874000	891.6431	891.64197	13.501047	13.607485	0.0001331411	0.056785196	0.38236213	6.109929	0.008112192	1553.25	26959.938356399536
9298.409	204.20996	9502.619	9094.199	9508.709	46.878513	9573.448	9442.555	1000.0	1000.0	876000	891.44904	891.44885	13.842371	13.982433	8.032167e-05	0.044159196	0.37563175	8.803773	0.0076413155	1694.536	27003.506737947464
9572.695	122.052734	9694.748	9450.643	9612.279	192.14973	9811.897	9189.241	1000.0	1000.0	878000	891.62585	891.62573	13.471069	13.66543	6.5573535e-05	0.050947133	0.34727976	10.643398	0.0077962875	1476.0563	27050.430569410324
9249.887	107.51416	9357.4	9142.372	9628.021	122.26123	9802.119	9415.241	1000.0	1000.0	880000	892.01385	892.0137	13.644645	13.68318	-1.1345811e-05	0.048746154	0.3204924	6.620759	0.0077068806	1721.9266	27097.582778930664
9388.324	113.367676	9501.691	9274.956	8945.315	826.7952	9515.44	6519.6167	1000.0	1000.0	882000	892.62244	892.622	13.514856	13.617769	-1.4764003e-05	0.053586278	0.35613656	6.2630534	0.007927418	1183.7183	27161.71864271164
9478.201	133.5039	9611.705	9344.697	9112.619	99.871895	9338.666	8990.678	1000.0	1000.0	884000	892.8621	892.86206	13.820638	13.7435465	-1.4710576e-05	0.030693518	0.24522695	7.025069	0.007891655	1124.4082	27224.592229366302
9262.605	15.787109	9278.393	9246.818	9740.503	118.639496	9931.94	9497.066	1000.0	1000.0	886000	893.0724	893.07214	14.073197	14.144328	-1.4130324e-05	0.032467093	0.18303283	5.1430883	0.007933378	1083.9447	27287.98214697838
9436.311	20.04834	9456.358	9416.262	9277.264	156.21176	9464.652	8906.155	1000.0	1000.0	888000	893.14233	893.14197	14.159609	14.277179	1.1244975e-05	0.03901949	0.27675375	5.945092	0.008106232	1107.1705	27351.12881231308
9453.713	93.27295	9546.986	9360.44	9814.4	103.375404	9983.569	9660.14	1000.0	1000.0	890000	893.71704	893.7177	13.674415	13.707359	4.5110166e-05	0.03798377	0.39479083	11.69957	0.007736683	1136.5793	27413.54669737816
9589.608	15.515625	9605.124	9574.093	9518.955	87.17004	9657.017	9389.09	1000.0	1000.0	892000	894.09705	894.0974	13.919365	13.922813	-5.1748648e-05	0.02400102	0.17850961	5.344015	0.008034706	1148.6833	27475.91556119919
9470.446	84.177734	9554.624	9386.269	9457.651	154.58017	9715.741	9174.153	1000.0	1000.0	894000	894.345	894.3442	14.076699	14.186366	1.5375703e-05	0.032156296	0.2629187	7.264203	0.007897615	1197.4661	27538.929528951645
9315.256	13.678711	9328.935	9301.577	9459.059	102.3989	9560.993	9272.581	1000.0	1000.0	896000	894.41724	894.41644	14.058903	13.913919	-6.384473e-05	0.02367496	0.14313729	3.7451684	0.00795722	1138.3644	27601.33873939514
9496.785	22.044922	9518.83	9474.74	9291.289	81.3517	9421.03	9184.295	1000.0	1000.0	898000	894.6652	894.6651	13.28139	13.301043	-2.1852016e-05	0.03140586	0.21038043	4.513502	0.0076293945	1153.4591	27663.69331741333
9256.428	16.990723	9273.419	9239.4375	9643.75	93.32242	9751.444	9416.635	1000.0	1000.0	900000	894.645	894.6444	13.77063	13.723387	4.902391e-05	0.03072724	0.23752142	6.0364304	0.007909536	1272.3162	27725.55231976509
9533.75	19.253418	9553.003	9514.496	9269.854	212.72803	9572.157	8900.54	1000.0	1000.0	902000	895.13574	895.136	13.627369	13.730992	3.8809463e-05	0.035997137	0.30314273	7.3237123	0.007849932	1067.9263	27788.08609032631
9433.623	44.330566	9477.954	9389.293	9550.164	67.76291	9669.801	9409.902	1000.0	1000.0	904000	895.1209	895.1208	13.528125	13.619924	3.4370183e-05	0.047598444	0.3336842	9.59605	0.007992983	1097.9233	27850.832119226456
9417.784	66.62793	9484.412	9351.156	9420.176	76.93423	9590.946	9340.638	1000.0	1000.0	906000	895.20825	895.2082	13.694556	13.489293	-1.3809219e-05	0.03874907	0.370369	13.179636	0.007969141	1095.4565	27912.111774921417
9411.745	64.450195	9476.195	9347.295	9594.266	70.48846	9678.988	9457.14	1000.0	1000.0	908000	895.43994	895.43945	13.493593	13.67807	9.57582e-05	0.0359988	0.28268844	7.880223	0.007969141	1073.4927	27974.350713014603
9358.455	106.29053	9464.745	9252.164	9691.9	99.99532	9794.141	9505.273	1000.0	1000.0	910000	895.8905	895.89075	13.771926	13.724078	-5.6983463e-05	0.019462826	0.12481891	3.9572716	0.007969141	1073.8032	28036.751049280167
9587.479	128.84521	9716.324	9458.634	9694.818	65.96758	9788.716	9541.318	1000.0	1000.0	912000	896.04	896.0404	13.854685	13.751725	2.5698506e-05	0.04215324	0.33065537	9.335822	0.00770092	1044.9364	28098.93972849846
9574.092	91.37549	9665.468	9482.717	9532.523	143.40407	9717.211	9289.586	1000.0	1000.0	914000	896.265	896.26483	13.284052	13.399634	9.55537e-07	0.03593889	0.25688586	6.107092	0.007849932	1108.0697	28161.011224746704
9430.131	77.44385	9507.574	9352.687	9762.65	105.76522	9875.63	9526.595	1000.0	1000.0	916000	896.3536	896.3531	13.792397	13.645746	-1.6486589e-05	0.050598446	0.35723567	6.956589	0.007802248	1171.7246	28224.244802713394
9437.873	1.8315431	9439.704	9436.041	9672.58	97.366264	9848.447	9502.468	1000.0	1000.0	918000	896.6965	896.69604	13.657197	13.794117	-9.770363e-06	0.043753058	0.30801025	8.55475	0.007969141	1165.4553	28287.882129192352
9457.182	7.1708984	9464.353	9450.011	9523.004	90.53067	9684.07	9362.213	1000.0	1000.0	920000	896.97974	896.9806	14.0976305	14.07134	-3.6392532e-05	0.043961342	0.323321	6.820649	0.007861853	1263.4108	28351.4475440979
9424.4375	179.12451	9603.562	9245.3125	9172.898	116.446236	9446.578	9009.116	1000.0	1000.0	922000	898.0786	898.0789	13.587651	13.534621	5.444172e-05	0.038478617	0.31866887	9.022456	0.0076770782	1256.3291	28414.63744854927
9277.987	71.23047	9349.218	9206.757	9568.062	123.206276	9757.409	9377.702	1000.0	1000.0	924000	898.4321	898.43146	14.141441	14.143516	-3.7336187e-05	0.03324358	0.20729251	5.9040666	0.0077068806	1276.553	28476.817559957504
9474.91	12.444336	9487.3545	9462.466	9423.449	101.30249	9569.965	9252.933	1000.0	1000.0	926000	898.5834	898.58386	13.664166	13.865626	-1.3811231e-05	0.030459888	0.1837251	4.172373	0.0075101852	1331.4856	28538.275270223618
9511.188	31.151367	9542.34	9480.037	9308.288	157.30496	9522.469	8991.052	1000.0	1000.0	928000	899.028	899.0272	13.516389	13.465448	5.5037497e-05	0.032067902	0.24717815	6.398326	0.00770092	1293.9955	28601.599039554596
9481.893	143.89209	9625.785	9338.001	9650.641	111.46909	9828.488	9469.834	1000.0	1000.0	930000	899.43243	899.4322	13.681603	13.974672	-3.7754864e-05	0.027638173	0.16304606	3.6422193	0.008153915	1340.6726	28664.278265476227
9466.129	196.23828	9662.367	9269.891	9771.076	138.88176	9918.362	9398.639	1000.0	1000.0	932000	899.4451	899.44525	13.624069	13.56406	1.5089296e-05	0.026153311	0.25640878	9.265632	0.007873774	1275.2112	28727.053938150406
9613.176	49.518555	9662.694	9563.657	9510.86	165.62163	9666.268	9143.696	1000.0	1000.0	934000	899.30927	899.30865	13.948186	14.005989	4.1710136e-06	0.02133416	0.18170103	7.4218154	0.007402897	1240.7583	28790.148494005203
9311.038	198.08203	9509.12	9112.956	8943.003	224.36298	9249.241	8648.542	1000.0	1000.0	936000	898.98083	898.98096	13.614847	13.690464	4.5476914e-05	0.036425427	0.35008922	12.082815	0.007981062	1239.3615	28853.081320285797
9467.533	139.18066	9606.714	9328.353	9401.3545	74.29839	9509.494	9256.726	1000.0	1000.0	938000	899.1208	899.12103	13.340017	13.370477	2.4882793e-05	0.025769228	0.16832396	3.4883559	0.007987022	1292.717	28916.083639860153
9530.602	2.755371	9533.357	9527.847	9382.573	94.4803	9504.257	9215.471	1000.0	1000.0	940000	899.2484	899.24835	13.240133	13.354011	7.934948e-05	0.032575782	0.29796034	8.507991	0.007414818	1331.1215	28979.40652704239
9466.455	8.7578125	9475.213	9457.697	9503.717	91.516785	9608.39	9331.928	1000.0	1000.0	942000	899.3916	899.3912	13.851826	13.8145075	-3.2520144e-05	0.022382768	0.13172679	3.1117082	0.0074625015	1228.7429	29041.209250211716
9660.968	65.043945	9726.012	9595.924	9498.333	108.36193	9670.812	9230.812	1000.0	1000.0	944000	900.0296	900.0298	14.125168	14.00298	5.146706e-05	0.029292606	0.2256453	5.3783894	0.007766485	1134.0873	29103.320327281952
9430.127	217.53418	9647.661	9212.593	9538.288	74.29147	9642.658	9396.628	1000.0	1000.0	946000	899.9928	899.99304	13.340179	13.310609	-5.2861244e-05	0.027954532	0.22172499	7.722497	0.007855892	1164.9843	29164.52648282051
9417.183	138.19531	9555.378	9278.987	9369.752	67.696846	9515.723	9273.78	1000.0	1000.0	948000	900.6345	900.6342	13.403446	13.4890785	-1.6060412e-05	0.04556581	0.39465186	11.089211	0.008010864	1154.106	29227.038123369217
9348.059	96.45752	9444.516	9251.601	9649.473	113.3035	9851.853	9501.257	1000.0	1000.0	950000	900.2448	900.24457	13.363509	13.3675375	-5.3365766e-05	0.030023545	0.17303203	3.4289122	0.0077605247	1131.3846	29288.788004636765
9608.802	129.48242	9738.284	9479.319	9238.752	68.596146	9354.608	9092.33	1000.0	1000.0	952000	900.4635	900.46344	13.56126	13.500813	4.0498497e-05	0.020172846	0.18631478	6.744462	0.0077068806	1144.6385	29350.125729560852
9199.324	29.70166	9229.026	9169.623	9617.219	104.747986	9789.159	9430.789	1000.0	1000.0	954000	900.50256	900.5027	13.7195015	13.655287	1.9730926e-06	0.02862824	0.2651993	9.478754	0.00795126	1197.823	29412.647975683212
9549.747	50.000977	9599.748	9499.746	8679.272	71.8996	8860.251	8610.71	1000.0	1000.0	956000	900.79095	900.7911	13.593182	13.52892	-1.5815674e-05	0.029969482	0.28973314	9.113455	0.007891655	1134.3584	29475.08302950859
9547.682	92.47461	9640.156	9455.207	9697.417	50.777195	9777.469	9621.077	1000.0	1000.0	958000	900.9576	900.95715	13.627781	13.662205	5.0704925e-06	0.023894945	0.17651124	5.2337704	0.007247925	1162.248	29537.629848718643
9660.568	30.98877	9691.557	9629.579	9620.209	120.580345	9771.564	9385.357	1000.0	1000.0	960000	901.17993	901.1794	13.218781	13.267984	-1.6972155e-05	0.026431682	0.14819814	3.6892295	0.0076770782	1210.4514	29598.99459719658
9587.734	106.84424	9694.579	9480.891	9578.851	101.653824	9742.584	9381.715	1000.0	1000.0	962000	901.5284	901.5284	13.253475	13.21285	-2.6662752e-05	0.024851043	0.1428866	3.4524918	0.007814169	1111.9071	29660.519181251526
9480.447	115.214355	9595.662	9365.233	9619.997	78.05084	9746.659	9472.687	1000.0	1000.0	964000	901.86615	901.8661	13.2470665	13.140071	5.2352905e-05	0.026388813	0.19474041	4.919547	0.007766485	1065.7654	29722.67460823059
9407.412	235.43018	9642.842	9171.981	8209.341	500.4569	9136.158	7176.505	1000.0	1000.0	966000	902.17566	902.1765	13.543642	13.59101	1.5797913e-06	0.021523312	0.17796364	6.3043175	0.007903576	1038.0806	29785.265605449677
9316.055	142.47119	9458.525	9173.583	9767.896	66.3113	9871.304	9673.162	1000.0	1000.0	968000	902.0888	902.0882	13.958353	13.897023	-1.4248073e-05	0.020645313	0.09422659	1.8612146	0.007849932	1068.3682	29847.82389497757
9595.806	77.5293	9673.335	9518.276	9763.166	104.65973	9909.901	9559.612	1000.0	1000.0	970000	902.53265	902.5326	13.586897	13.696263	-1.9495457e-05	0.021744005	0.14409988	4.5796514	0.0077843666	1106.7635	29910.080931425095
9512.915	5.1865234	9518.102	9507.729	9415.447	73.92247	9537.579	9262.795	1000.0	1000.0	972000	902.75824	902.758	14.230186	14.360174	-9.138569e-06	0.019097637	0.13567321	4.4552326	0.00795126	1089.467	29972.418771266937
9561.006	34.6167	9595.622	9526.389	9784.069	96.71759	9935.002	9585.332	1000.0	1000.0	974000	902.8988	902.89825	13.528801	13.490002	2.6940852e-06	0.023286816	0.112949386	2.0133495	0.007921457	1172.0276	30034.59552192688
9447.912	9.508301	9457.421	9438.404	9675.161	104.3773	9808.168	9477.611	1000.0	1000.0	976000	902.9937	902.9938	13.234315	13.147882	-9.840414e-06	0.024058148	0.1799607	6.1208606	0.0076770782	1218.6392	30096.57728457451
9627.346	104.27637	9731.622	9523.069	9293.104	197.7595	9594.939	8829.786	1000.0	1000.0	978000	903.2876	903.2866	13.158503	13.308005	-7.57525e-05	0.026938377	0.16760112	4.352391	0.007879734	1287.3195	30158.65215444565
9305.425	256.55957	9561.984	9048.865	9623.076	133.29094	9750.214	9326.836	1000.0	1000.0	980000	903.0744	903.0747	13.930589	13.912777	5.451068e-05	0.024140205	0.2302699	8.931059	0.007176399	1308.7275	30219.941571235657
9391.695	177.07764	9568.772	9214.617	9438.57	137.76552	9649.973	9267.044	1000.0	1000.0	982000	903.63025	903.62994	13.470534	13.668969	8.512931e-05	0.03953027	0.30052006	7.380569	0.00783205	1316.328	30282.28438591957
9409.363	34.219727	9443.583	9375.144	9671.28	116.91142	9812.82	9386.68	1000.0	1000.0	984000	904.05414	904.054	13.961698	13.949788	4.278937e-05	0.040246777	0.30630785	7.082021	0.007802248	1301.282	30343.506781578064
9458.992	48.72705	9507.719	9410.265	9694.79	88.56326	9814.111	9542.58	1000.0	1000.0	986000	904.1381	904.13776	13.546217	13.362842	-1.2951508e-05	0.024649002	0.21032318	5.9481263	0.0074863434	1406.9175	30396.99358844757
9509.957	78.052734	9588.01	9431.904	8864.032	203.17177	9242.762	8552.546	1000.0	1000.0	988000	904.3646	904.3642	13.904329	13.876172	-2.7512758e-06	0.020144558	0.11819134	3.8476825	0.007987022	1506.4374	30443.291952610016
9323.59	62.163574	9385.754	9261.427	9527.397	105.13898	9652.935	9339.596	1000.0	1000.0	990000	904.6401	904.63995	13.324084	13.293485	-2.523169e-05	0.025945	0.17689337	4.078287	0.007879734	1610.6895	30489.012531757355
9330.935	25.60254	9356.537	9305.332	9271.007	162.30269	9502.224	8897.305	1000.0	1000.0	992000	904.9378	904.938	13.956606	14.169957	3.0675812e-05	0.02152872	0.15986884	5.071002	0.0076174736	1610.4723	30533.224500894547
9437.826	148.80322	9586.629	9289.022	9780.361	51.09741	9884.404	9697.075	1000.0	1000.0	994000	904.9137	904.91364	13.531486	13.591195	3.47827e-06	0.025816308	0.17245264	3.9515376	0.0077843666	1550.9437	30577.258581399918
9432.645	24.034668	9456.68	9408.61	9389.193	88.14812	9569.209	9216.387	1000.0	1000.0	996000	904.7915	904.791	13.660504	13.7503395	-8.565619e-06	0.02349886	0.15168881	3.1463861	0.00783205	1683.557	30621.690407037735
9552.473	37.469727	9589.942	9515.003	9644.139	74.58268	9770.274	9496.058	1000.0	1000.0	998000	905.3785	905.37885	13.660853	13.716191	-1.6871303e-05	0.03021708	0.21640292	5.330867	0.007843971	1699.9097	30666.038374900818
9692.662	15.79834	9708.461	9676.864	9469.245	43.392147	9529.85	9404.597	1000.0	1000.0	1000000	905.3847	905.38495	13.879858	14.023117	-3.224726e-05	0.02612131	0.16985895	3.4618735	0.007289648	1567.334	30710.27577662468
9434.244	95.6001	9529.845	9338.645	9222.178	183.96815	9486.825	8937.881	1000.0	1000.0	1002000	906.2977	906.29736	14.147367	14.20683	2.1053524e-05	0.037774995	0.38421273	9.64405	0.0076949596	1660.5132	30758.43135356903
9454.975	33.86963	9488.844	9421.1045	9544.284	124.16316	9739.924	9368.731	1000.0	1000.0	1004000	906.85504	906.8545	13.374829	13.360469	3.1150194e-05	0.02720227	0.2123563	5.2693844	0.0077962875	1725.5625	30803.894194841385
9477.373	115.0083	9592.382	9362.365	9668.888	61.433933	9739.05	9561.02	1000.0	1000.0	1006000	907.96344	907.96295	13.336838	13.293375	4.381448e-05	0.031936027	0.3539264	12.846261	0.0074863434	1704.0543	30849.49341082573
9560.624	32.44336	9593.067	9528.181	9748.02	78.73534	9884.085	9638.371	1000.0	1000.0	1008000	909.1901	909.19055	13.520462	13.409679	3.8655042e-05	0.017330885	0.108778216	2.955979	0.0077724457	1631.9473	30896.423577070236
9587.522	61.128906	9648.651	9526.394	9328.932	253.90677	9814.292	9041.746	1000.0	1000.0	1010000	910.1334	910.1331	13.173947	13.121795	2.2481381e-06	0.020403262	0.13338764	3.5238743	0.007915497	1550.3474	30941.66316962242
9556.342	15.085449	9571.428	9541.257	9553.227	119.38737	9699.398	9344.84	1000.0	1000.0	1012000	911.24445	911.244	13.181748	13.215302	-3.4035267e-05	0.027796859	0.22660014	6.2268076	0.007915497	1587.3215	30986.339456558228
9562.103	202.44434	9764.547	9359.658	9365.633	133.2323	9591.252	9132.416	1000.0	1000.0	1014000	912.7985	912.7984	13.016528	13.134046	-6.449884e-05	0.02228133	0.15981041	4.46043	0.0077307224	1655.5424	31032.47059893608
9590.822	7.823242	9598.6455	9582.999	9670.252	73.04275	9780.457	9540.886	1000.0	1000.0	1016000	913.96216	913.9626	13.029767	12.980172	1.8784762e-05	0.019350315	0.18496116	5.500555	0.0078082085	1550.545	31077.07535123825
9519.346	51.873535	9571.22	9467.473	9321.361	63.999165	9436.015	9208.983	1000.0	1000.0	1018000	915.1383	915.1379	13.071634	13.060964	-2.8906315e-05	0.016065352	0.077067494	1.7736197	0.008064508	1569.0555	31121.99672818184
9558.238	66.77832	9625.017	9491.46	9644.976	120.30028	9898.513	9441.815	1000.0	1000.0	1020000	915.61053	915.61035	13.088157	13.102896	-2.5327563e-05	0.013745756	0.12866305	5.6541085	0.007927418	1542.4163	31167.7669069767
9577.837	24.949219	9602.786	9552.888	9731.238	97.526886	9893.225	9554.779	1000.0	1000.0	1022000	916.2441	916.2444	13.0769205	13.1702795	8.986622e-06	0.013453462	0.08754799	3.548038	0.007873774	1677.6315	31215.466141462326
9495.129	62.97168	9558.101	9432.157	9628.412	86.79943	9755.08	9459.487	1000.0	1000.0	1024000	916.9211	916.9202	13.156047	13.295488	-7.3762535e-06	0.011281991	0.037099358	1.4331341	0.007939339	1531.7722	31261.058240890503
