AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
1577.6699	128.80807	1719.7976	1407.9294	1140.7969	45.465046	1182.5376	1045.3995	490.0	341.0	150000	51135.29	814969.06	272.57407	-133.44241	51135.38	814970.5	273.01202	-170.43141	176.22517	2808.7969	48.463673	-11.897781	-200.80063	7.0180893	6.6910653	807.2731	1535.673088312149
1889.5807	809.4352	3122.3113	972.63306	897.78613	11.54899	916.4153	872.9921	592.75	282.7	152000	51472.617	820345.25	273.9817	-143.15732	51472.63	820345.44	277.37445	-132.33551	182.59999	2910.3945	66.67462	-12.347443	-202.15268	7.057182	6.9577394	773.5744	1554.3063595294952
1297.6104	375.41678	1936.5715	821.34686	1873.5	275.55533	2203.2576	1162.5729	402.4	592.1	154000	51917.65	827437.9	275.90936	-110.58231	51917.84	827441.0	279.06625	-103.677605	186.73032	2976.2146	44.893864	-11.88492	-203.89291	6.85154	6.752473	764.1963	1578.9750354290009
1352.5876	362.56714	1897.8242	890.6562	1819.6755	365.5922	2650.8303	1472.0736	416.2	568.1	156000	52209.547	832090.0	277.79663	-113.3619	52209.543	832090.0	280.63477	-90.76846	183.37228	2922.6997	43.764744	-12.418209	-205.01364	7.020991	6.9690795	886.48315	1605.2779500484467
1927.5986	448.3836	2561.5835	1599.688	2350.2407	545.517	3107.0508	1434.3971	601.0	746.8	158000	52536.695	837304.06	277.6477	-101.94781	52536.6	837302.56	280.8659	-114.74495	183.74951	2928.7085	43.65609	-12.497715	-206.26671	6.648838	6.6311088	813.50275	1631.090082168579
1471.6006	197.2686	1676.1882	1205.05	924.64044	4.5346026	932.124	918.86194	461.33334	289.0	160000	52852.86	842342.9	278.18842	-125.08183	52852.82	842342.25	280.92126	-130.4175	174.45909	2780.6528	52.50656	-12.648233	-207.47307	6.592241	6.557961	885.5505	1650.6198999881744
2448.0222	572.2397	3102.5098	1708.5625	1196.0803	42.94468	1280.6301	1159.9747	778.0	363.4	162000	53140.49	846926.9	280.30746	-127.5684	53140.598	846928.7	281.70596	-101.02291	178.30185	2841.8884	37.15394	-12.413704	-208.59865	6.4344416	6.447756	772.5755	1672.4954161643982
1885.2958	721.3318	3060.322	1093.7626	2324.9006	688.8764	3015.4363	1478.1866	595.5	763.7	164000	53425.906	851475.9	282.825	-108.52826	53425.863	851475.25	283.28064	-151.0743	174.85791	2787.0083	37.84872	-12.519513	-209.69214	6.737251	6.4036636	907.1232	1698.4278662204742
1504.7402	209.52272	1764.5585	1251.3439	2961.2856	159.44585	3064.4397	2571.5088	459.75	964.9	166000	53695.137	855766.75	282.82288	-122.08971	53695.297	855769.25	283.658	-109.2544	170.41089	2716.1414	54.045815	-11.380265	-210.72859	6.3996587	6.4291425	898.1345	1725.9036784172058
1416.2799	420.74097	2195.5215	943.69415	2482.096	469.43698	3223.7363	1987.1443	443.6	776.6	168000	53969.63	860141.44	284.20956	-141.2766	53969.547	860140.06	283.92224	-127.4854	169.058	2694.5752	54.871532	-10.756867	-211.78026	6.608135	6.447789	785.2604	1753.3102490901947
1622.9028	573.1149	2469.087	882.1656	2421.8801	683.54663	3174.7488	1641.7808	507.75	767.8	170000	54185.848	863587.4	282.71863	-116.82475	54185.81	863586.7	285.63376	-117.23441	168.76648	2689.9329	50.245712	-11.601631	-212.5766	6.563459	6.4736896	946.96765	1779.5479838848114
1703.5912	415.77103	2305.1094	1179.5104	2715.5327	586.60065	3110.295	1732.6825	526.0	867.1	172000	54410.98	867175.44	285.32803	-123.446724	54410.977	867175.44	285.516	-114.700516	175.56992	2798.3577	48.14628	-12.415327	-213.5214	6.3415713	6.3587246	856.9698	1806.5652468204498
2039.3373	763.28265	3117.0376	1447.3623	1837.0033	395.5998	2739.4866	1469.1111	642.0	575.8	174000	54622.57	870547.7	284.96637	-135.33044	54622.836	870551.9	286.59418	-76.93293	176.14821	2807.5737	50.682186	-12.649591	-214.33798	6.8320746	6.5711894	905.55927	1832.323887348175
