AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	AverageZ	StdZ	MaxZ	MinZ	C	StepsPerSecond	Time
1784.6852	208.81657	2184.648	1614.8052	1520.3247	416.6813	2096.4214	458.29825	386.0	325.6	342000	215.82996	215.82967	23.048231	22.131035	0.0012581847	-3543582000000.0	165600790000000.0	78200.44	-6960701600000000.0	1.4097691e-07	0.36242956	0.78714305	-0.94982684	1.0002539	0.0008001546	1.0479524	0.9999954	29.628872	470.7743	11561.105844974518
1510.8053	301.43967	1730.1586	858.09766	1605.0305	448.52667	2109.4966	599.70215	320.0	344.8	344000	215.82372	215.82271	23.510683	22.74837	0.0016445367	12013.759	191592.33	107398.57	-15891.386	4.053429e-07	0.36387163	0.63923585	-0.8015328	1.0002561	0.0008063873	1.0365208	0.9999954	30.081905	498.17288	11631.4167304039
1738.6875	474.22638	2434.4429	994.72473	1702.6814	277.28683	2090.1252	1074.1572	367.5	365.7	346000	216.13478	216.13226	23.528679	22.892054	0.001464978	-176322800000000.0	7669048500000000.0	90798.195	-3.1749395e+17	3.1292439e-07	0.36705157	0.67344695	-0.8457615	1.0002605	0.00087119645	1.0559397	0.9999956	30.21773	514.3542	11699.849780321121
1635.4613	170.18219	1931.1646	1494.5615	1646.9672	308.87418	2065.9194	944.6156	347.2	355.3	348000	216.28821	216.28519	23.388462	22.627758	0.001480146	-13444109000000.0	378720400000000.0	106942.445	-1.168286e+16	1.6382188e-07	0.36740616	0.55730945	-1.0758654	1.0002612	0.0008679116	1.0609857	0.9999954	29.56944	518.7751	11767.720657348633
1853.7461	143.43864	2122.186	1732.0366	1719.342	303.39832	2056.5872	1041.887	395.4	368.4	350000	217.01631	217.01558	23.466625	22.812325	0.0015076516	-411697750000000.0	1.0428262e+16	98483.74	-2.399227e+17	2.9845984e-07	0.3714833	0.65127534	-0.917365	1.0002666	0.0008999479	1.050293	0.99999523	29.811375	511.08688	11836.421375989914
1539.5977	268.9203	2136.9653	1272.3639	1339.2122	279.985	1851.2533	680.4495	328.42856	287.2	352000	217.1506	217.14722	24.241734	23.427074	0.0022661923	-5008654000000000.0	inf	79026.234	-6.419226e+18	5.963862e-07	0.37360367	0.6403533	-0.98413235	1.0002699	0.00089697033	1.0383334	0.99999523	29.695114	494.3233	11904.2601146698
1411.7916	246.65059	1585.7916	894.362	1506.8699	390.75635	2010.5121	650.34015	302.83334	324.2	354000	216.88861	216.88686	23.71196	23.21028	0.003216312	-275571970000.0	11872140000000.0	98335.3	-489395750000000.0	8.046672e-07	0.37029722	0.51561916	-0.79556245	1.0002654	0.0008686882	1.0579379	0.99999535	30.338425	482.76657	11973.778604745865
1624.8398	262.0301	1958.8136	1219.9723	1586.9792	187.09422	1896.9509	1232.306	348.16666	344.9	356000	216.98286	216.98082	23.822971	22.939228	0.0015983324	11312.68	180381.75	69451.71	-90199.34	3.3773406e-07	0.36929148	0.7243809	-0.82663906	1.0002639	0.00085068605	1.0622756	0.9999956	30.474628	522.86865	12042.086565256119
1792.8596	146.28442	2035.8142	1672.036	1848.5326	147.16138	2069.1309	1674.2462	391.2	399.7	358000	217.14725	217.14445	23.721403	23.4922	0.0017771659	11470.169	182942.03	80226.195	-42896.125	5.036086e-07	0.3749709	0.6750127	-1.126977	1.0002718	0.0009071772	1.0617511	0.9999957	30.49713	523.3469	12111.613718509674
1653.1276	410.10873	2295.1511	927.46204	1602.416	246.94106	2204.2363	1295.1039	354.0	349.2	360000	217.29019	217.28833	24.305967	23.506014	0.0014978929	-623769500.0	29614574000.0	106417.49	-1247557500000.0	2.5331974e-07	0.37922776	0.6017016	-0.99276626	1.0002778	0.0009549441	1.0579102	0.9999954	30.04743	517.9694	12180.226804494858
1747.7656	288.7684	2312.6094	1499.6436	1519.0593	361.2608	1912.6497	558.8488	378.2	325.9	362000	217.93759	217.93588	23.91991	23.399382	0.0013510003	-853833740000.0	39682900000000.0	117215.88	-1666564000000000.0	5.1914157e-07	0.37282655	0.63246447	-0.76306987	1.0002686	0.00090002146	1.0524048	0.9999956	31.084524	471.73145	12249.921314001083
1800.1594	337.49155	2289.9812	1429.3102	1576.5121	236.95691	2082.6194	1327.9603	390.8	342.9	364000	218.66434	218.66145	23.872246	23.06684	0.0013858797	12976.491	207113.55	104794.25	-252944.94	6.827325e-07	0.37318507	0.5914672	-0.80920637	1.000269	0.00091348815	1.0558099	0.9999958	31.468046	477.85568	12320.982822656631
1766.1404	151.82312	2027.4137	1586.0912	1456.1461	406.3119	1947.5923	547.42706	384.6	312.2	366000	219.28261	219.27945	23.753263	23.046741	0.0011134471	12632.184	201803.6	138120.38	-403416.22	2.892062e-07	0.36841083	0.64542365	-0.8847092	1.0002625	0.00086300744	1.0832397	0.9999956	31.11702	497.34085	12388.773046970367
1637.7406	237.50648	1940.7185	1353.8505	1578.3591	405.07544	2055.7937	569.69696	356.66666	340.9	368000	220.4226	220.42068	23.769058	23.196123	0.000891942	11436.14	184557.86	77353.54	-1099284.4	-4.7197936e-08	0.36953205	0.5985064	-1.2098749	1.0002638	0.00087023847	1.0620679	0.9999959	31.55396	491.3152	12457.620527029037
1461.316	483.6859	2191.1619	603.1227	1483.346	246.02429	1924.1401	930.6467	314.16666	320.2	370000	221.14803	221.14603	24.187532	23.397524	0.001058802	10387.648	175219.84	88334.46	-2156794.2	7.1345045e-07	0.3689327	0.53597707	-0.7894912	1.0002633	0.0008516939	1.0536505	0.99999535	31.531422	497.65732	12526.13952088356
1722.9697	189.49884	1950.4581	1448.5077	1493.894	195.23552	1952.1797	1277.2877	371.16666	324.2	372000	222.0499	222.0468	24.544907	23.685247	0.0010553477	10525.026	186764.45	110968.84	-3488367.2	5.2854193e-07	0.37144017	0.64376396	-0.92387146	1.0002667	0.000865313	1.0405655	0.9999955	31.281837	476.7174	12596.801229715347
1288.526	419.98672	1916.2191	642.4805	1539.9657	127.275764	1755.0138	1387.3218	276.57144	333.6	374000	222.75241	222.74982	24.440956	23.972078	0.0008501706	11860.839	189288.44	111477.805	-191287.1	6.433576e-07	0.3725408	0.5962706	-0.8706536	1.0002681	0.00088854344	1.0829302	0.9999959	31.702158	492.52127	12668.099463224411
1545.2045	186.02693	1840.8062	1271.5277	1449.5071	121.88308	1659.8899	1290.7139	335.33334	312.4	376000	223.04037	223.03716	25.318829	24.568005	0.00092981	7787.196	195107.66	126385.15	-6555776.5	4.618138e-07	0.37552178	0.5914518	-0.97620755	1.0002724	0.00091483205	1.086113	0.9999954	31.34328	475.22607	12737.845355510712
1642.2744	276.34833	2093.2852	1356.2728	1661.4733	414.0434	2771.0103	1333.0415	357.0	361.0	378000	223.86674	223.86269	25.116581	24.360514	0.0009842479	12748.363	203588.75	186595.77	-19651.518	8.551628e-08	0.37545124	0.56253165	-0.95858836	1.0002725	0.00091060356	1.0604384	0.99999535	31.333448	476.22226	12808.630556106567
1460.2949	328.43854	1787.7461	928.7858	1723.5566	224.45259	2070.4998	1365.7659	313.33334	373.2	380000	224.56744	224.5662	25.451515	24.718578	0.00084615935	11334.342	183900.55	214409.38	-1181426.9	1.3056844e-07	0.37718797	0.7326651	-0.8266748	1.0002749	0.0009212312	1.0474495	0.9999958	31.502438	486.06317	12880.675600767136
1951.4078	304.02597	2279.9585	1393.7825	1419.9493	322.57275	1811.2653	775.6849	423.4	303.5	382000	225.56026	225.55597	25.295687	24.683014	0.0007549411	11689.57	186495.94	123181.65	-165962.52	2.4434328e-07	0.37852442	0.65885925	-0.9564135	1.0002766	0.0009251999	1.0471895	0.9999951	31.460308	471.10727	12951.406162261963
1645.9258	189.24507	1909.706	1388.6144	1642.0043	375.0872	2344.1501	1251.2975	357.83334	356.3	384000	226.21397	226.20976	25.667526	25.008812	0.00079154194	-14788810000000.0	728532300000000.0	120019.11	-5.0873166e+16	2.8857588e-07	0.38124657	0.76089835	-1.0574659	1.000281	0.00094789406	1.0543015	0.9999955	31.015812	481.6386	13021.789620876312
1393.8702	498.58157	1872.5894	496.37872	1410.9082	227.07614	1844.912	974.93176	297.57144	304.0	386000	226.63972	226.6374	25.991508	25.286114	0.0007662615	-10776566000.0	511632540000.0	120920.02	-21553094000000.0	5.621597e-07	0.38367748	0.6742802	-0.9846186	1.0002844	0.0009706636	1.0556996	0.9999954	31.338234	481.40967	13090.820234060287
1600.13	352.6081	2241.9329	1043.7778	1897.7031	416.99188	2890.0771	1377.2456	343.5	410.3	388000	226.85396	226.8512	26.41374	25.478718	0.0010659811	-3668568700000.0	144093920000000.0	64777.84	-5687079000000000.0	6.268695e-07	0.38481453	0.7769198	-1.2113615	1.0002861	0.001010891	1.0706803	0.99999535	32.222992	476.1322	13162.26486825943
1398.9508	596.7555	2267.7778	519.6412	1666.0847	134.10858	1912.275	1447.6517	301.16666	359.8	390000	227.08862	227.08405	26.89413	26.043068	0.0005966471	-22097347000.0	568380600000.0	61337.977	-14150816000000.0	-1.4095009e-08	0.38339153	0.7428744	-0.9099986	1.0002838	0.0010394241	1.0904783	0.9999957	33.22897	497.27338	13232.54380774498
1639.1122	447.5997	2208.7375	741.7418	1440.138	335.94583	1930.022	711.27386	355.33334	306.0	392000	227.31049	227.30731	26.963875	25.97309	0.00072867144	-505365300000.0	23407849000000.0	63827.266	-982609460000000.0	1.7232597e-07	0.38255972	1.0518857	-1.0497115	1.0002828	0.001001996	1.075764	0.9999956	32.453728	515.8887	13299.386158943176
1838.3916	226.68974	2080.6987	1497.8962	1803.5295	125.066376	1963.3661	1562.4169	399.0	391.0	394000	227.69516	227.69148	26.891083	26.620462	0.0006573746	-730103600.0	51814314000.0	54243.582	-6190726600000.0	3.4881086e-07	0.38392508	0.611222	-1.1480151	1.0002847	0.0010146175	1.1008524	0.9999949	32.12453	493.53574	13368.834581375122
1853.7188	178.16734	2184.2798	1671.3898	1596.701	200.31273	1993.7753	1399.2051	402.0	346.3	396000	228.34697	228.34189	27.114124	26.384438	0.0009492431	-12944711000.0	614573000000.0	90548.33	-25890172000000.0	5.188406e-07	0.38622177	0.70622957	-0.9751393	1.0002882	0.0010251098	1.0728409	0.9999957	31.637505	488.7277	13437.938438177109
1607.7047	344.4962	1949.5406	954.84924	1742.986	255.54333	2012.6224	1128.5627	348.0	377.4	398000	229.20602	229.20317	27.220732	26.440586	0.00080772827	-330187050000.0	9619071000000.0	69809.98	-244124500000000.0	4.1514113e-07	0.38661116	0.58189476	-1.1569147	1.0002886	0.0010130178	1.0555476	0.9999954	31.216621	471.06894	13509.405273675919
1701.8007	503.49277	2154.3865	670.52374	1832.6572	181.02722	2109.106	1586.3293	369.33334	398.5	400000	230.14424	230.14001	26.954927	26.150257	0.0007553658	-784633600000.0	31747438000000.0	98523.43	-1296162600000000.0	1.9212067e-07	0.38594905	0.61135155	-0.8760614	1.000288	0.0010138721	1.0705489	0.9999954	31.698473	476.9084	13580.887502670288
1974.4335	102.447136	2075.7654	1808.8453	1749.4756	254.71832	2133.0176	1377.7002	427.5	379.2	402000	230.7277	230.72469	27.59668	26.584244	0.0008125101	-3847015000.0	141179540000.0	123676.65	-5018866400000.0	8.974671e-08	0.38100144	0.7583287	-0.9789315	1.0002805	0.000966618	1.0560813	0.9999951	32.28535	471.5986	13652.823019504547
2202.1882	459.2795	2994.9138	1613.7897	1995.4518	302.40048	2603.3206	1560.7806	474.8	431.4	404000	231.73521	231.72964	27.877728	26.736034	0.0008782051	-2717165300.0	129002720000.0	124333.12	-5434337000000.0	5.0681683e-07	0.38460302	0.7350843	-0.99928457	1.0002859	0.0010068798	1.0617673	0.99999505	32.037582	508.73776	13721.7472178936
1717.3679	197.79115	2022.2133	1485.0791	1757.4268	373.97897	2342.2954	879.1595	374.6	380.6	406000	232.52072	232.51707	28.18006	27.191336	0.00086283276	11245.916	179338.39	116656.19	-109289.35	2.3057461e-07	0.38586202	0.74103755	-1.0846184	1.0002879	0.0010151897	1.0749131	0.99999523	31.924572	509.73044	13789.9415102005
1818.9187	204.4121	2044.0532	1437.6029	1441.5433	281.8519	1945.4644	751.3489	395.0	313.4	408000	233.18947	233.18394	28.617243	27.942621	0.0007628957	10286.253	167478.94	119604.93	-1386497.0	1.0763019e-06	0.38573086	0.65911627	-0.8112327	1.0002879	0.0010228516	1.0674626	0.9999955	31.876171	491.48944	13856.453852891922
1544.1989	383.11075	1843.2188	791.2481	1671.2317	521.6337	2719.0713	494.50623	333.6	364.0	410000	233.76785	233.76358	28.517612	27.397715	0.0009969777	8134.5474	161317.94	78373.39	-4084260.8	1.9326806e-07	0.38810235	0.6501676	-1.1072584	1.0002911	0.0010111307	1.0630237	0.9999956	32.28189	473.51694	13927.533483505249
2503.3694	337.26712	2851.267	2059.4885	1656.7227	370.83905	1963.503	588.039	543.25	359.4	412000	234.25659	234.25272	28.629929	27.65935	0.0011631898	11398.359	181791.31	130657.43	-102791.46	5.0883295e-07	0.39031145	0.66545343	-0.8914104	1.0002942	0.0010643149	1.0947809	0.99999493	32.49019	493.05505	13995.808289766312
1846.407	221.35808	2102.9128	1522.3672	1996.5286	261.75363	2578.486	1526.1813	399.6	433.2	414000	234.89998	234.89517	29.040106	28.69201	0.0012349205	10683.468	172506.81	74123.27	-1211098.2	5.2340033e-07	0.39017072	0.733394	-1.0291547	1.0002942	0.0010398773	1.0918739	0.99999446	32.602	525.5076	14066.364433765411
1773.3164	219.09363	2243.062	1555.0709	1639.1608	137.32356	1883.3403	1324.058	381.16666	356.3	416000	234.96591	234.96158	29.409449	28.197638	0.0010744327	10870.86	174908.25	142794.97	-888726.06	-9.705424e-08	0.3913713	0.7622045	-0.93025583	1.000296	0.0010593864	1.1074668	0.9999955	33.154015	500.44342	14136.033073663712
2040.275	256.86304	2466.0283	1796.5167	1589.1508	283.06873	2227.566	1251.1702	442.25	345.5	418000	235.21077	235.2047	29.029938	28.521807	0.0013159611	-182970220000.0	8686541000000.0	138853.08	-365940440000000.0	3.5605356e-07	0.39363265	0.7628207	-0.9177719	1.0002997	0.0010639513	1.0663638	0.99999493	32.416794	466.17014	14205.768808364868
2214.001	834.2517	3383.6206	1403.922	2270.75	339.00183	2856.9712	1656.9373	474.0	492.7	420000	235.83144	235.82808	29.165724	28.42486	0.0016211175	10724.458	173999.58	87259.13	-926397.9	5.886555e-07	0.3961009	0.653259	-0.99144536	1.0003033	0.0010959613	1.0847862	0.9999954	32.500645	493.10132	14277.535003900528
2267.7773	182.56706	2415.565	1958.3998	1769.4377	113.478806	2047.0347	1631.1487	489.25	384.4	422000	236.30602	236.2992	29.733784	28.830334	0.0020800168	12675.325	202195.17	87231.31	-88308.336	8.5180403e-07	0.394315	0.82415646	-0.8659674	1.0003003	0.0010841046	1.0646374	0.9999955	33.093243	482.67474	14348.577844142914
1830.747	631.8336	2428.7783	463.80664	1566.0457	484.58084	2237.5684	457.37357	392.16666	339.8	424000	236.723	236.71974	29.49982	28.605581	0.0022275273	12344.486	196976.7	86754.05	-120021.03	2.7207733e-07	0.39457574	0.7371581	-1.2292842	1.0003004	0.0011178383	1.0974048	0.9999958	33.209656	520.81366	14415.548484325409
2010.8846	280.95227	2422.7363	1728.1268	1997.4031	395.2784	2446.5366	1094.0316	426.0	431.3	426000	237.36974	237.36317	29.66239	28.504065	0.0023234528	11427.138	185117.72	156033.44	-1412274.6	2.3594498e-07	0.39076355	0.6567906	-0.94121075	1.0002946	0.0010577627	1.072485	0.9999957	33.68607	503.07068	14485.339704990387
2118.186	238.05263	2407.012	1694.1594	2060.6628	579.4447	3094.2144	705.0292	461.2	445.9	428000	237.78046	237.77664	30.489262	29.458767	0.0021458478	12638.252	201568.75	92205.875	-34262.332	4.689783e-07	0.3940023	0.6309991	-1.0009706	1.0002997	0.001097551	1.0799844	0.99999523	34.1728	468.34802	14556.679241657257
1736.377	521.60834	2189.0032	742.4974	1582.3942	468.7908	2337.7832	689.9638	370.8	347.4	430000	237.73886	237.73505	31.034712	29.916246	0.0065654903	-714.3505	40015.098	78168.664	-347080.22	2.8357582e-07	0.38807267	0.74918	-0.8336734	1.0002909	0.0010149437	1.0716795	0.9999957	34.59758	470.10013	14625.318132162094
1643.6919	855.5607	3179.017	635.8451	3012.3948	501.90167	3981.5105	2203.7295	348.83334	639.5	432000	237.79968	237.79472	31.08205	29.893776	0.004971757	11182.21	179462.17	87818.73	-292951.72	-8.5688384e-08	0.39162722	0.5808885	-0.87806964	1.0002962	0.0010613655	1.1174836	0.9999958	35.19822	476.2866	14700.435221672058
1598.0565	782.7511	2713.4377	626.74115	1701.4729	426.02512	2196.4873	572.6044	344.5	371.1	434000	238.73462	238.73268	31.109968	30.027771	0.005596779	9050.104	146210.05	65892.05	-134692.31	2.30892e-07	0.39229372	0.67551464	-0.94796854	1.000297	0.0010683109	1.0875868	0.9999957	34.901516	493.5344	14770.870624780655
1591.7426	114.908585	1785.0573	1443.2806	1787.4304	432.77133	2256.3108	570.94684	348.2	389.8	436000	238.71204	238.7049	31.483196	30.845127	0.004140482	11811.292	188742.52	84179.04	-82971.37	1.4236868e-07	0.39184678	0.7880042	-1.027137	1.0002965	0.0010705601	1.085722	0.9999958	35.340847	472.07068	14842.13777923584
1984.9504	558.6808	2717.9019	1132.5359	2426.3435	486.0532	3046.9233	1258.0042	422.2	522.8	438000	239.70554	239.70204	32.072147	30.695332	0.0022351083	5428.436	275601.47	84975.54	-11702877.0	-2.1315515e-07	0.39781556	0.71018606	-0.9607134	1.0003046	0.0011383779	1.0843384	0.9999957	37.393085	515.6967	14913.459241867065
2498.032	687.457	3582.1885	1868.2264	2300.2136	322.5995	2788.5999	1797.0122	545.25	501.7	440000	239.8557	239.8513	31.794699	30.889008	0.0016801739	11283.533	179919.97	55316.004	-92431.016	5.467981e-07	0.39584288	0.7780863	-0.9205931	1.0003023	0.0011223766	1.0918962	0.9999956	35.675125	518.97296	14983.838037252426
2255.9126	217.5345	2610.2107	2030.8425	1746.6371	321.93427	2401.1982	1304.3468	490.5	382.1	442000	240.21838	240.21577	33.155342	31.556515	0.0018075774	7134.6807	115092.76	102795.75	-351457.53	6.3808265e-08	0.39869115	0.7510219	-1.0667291	1.0003068	0.0011550374	1.0961522	0.9999955	35.30969	506.03662	15052.279293775558
1465.6222	706.8788	2311.4514	487.46228	2080.2104	570.2668	3134.6934	788.4668	317.5	453.5	444000	240.83781	240.83258	32.278366	31.229586	0.0013957786	11231.819	179277.23	56590.1	-337609.6	1.0914608e-06	0.39571828	0.60491645	-1.1802148	1.0003017	0.0010952164	1.0760763	0.9999956	35.717007	490.188	15122.584937810898
1711.9957	525.3867	2515.4253	1027.9927	1817.9082	472.99017	2872.6243	836.1983	371.2	398.0	446000	240.97763	240.97473	32.4707	31.018265	0.001454838	11490.832	183228.19	82520.27	-39172.332	5.8328806e-07	0.40131745	0.64938647	-0.93834966	1.000311	0.0011618992	1.0766513	0.9999958	34.917446	497.39795	15192.761760950089
2608.9238	378.43945	3081.6838	2091.6975	2271.289	314.72296	2783.9324	1803.3369	563.5	495.4	448000	241.79858	241.79195	32.371918	31.75718	0.001113986	10948.397	174539.88	52684.82	-26785.54	6.2018484e-07	0.4000535	0.9454123	-0.94865835	1.0003092	0.0011468928	1.1311343	0.9999954	34.847168	520.8714	15262.75140118599
2041.2133	184.95027	2290.563	1831.2585	2046.0286	385.61603	3006.622	1516.4856	444.5	446.2	450000	242.403	242.39783	32.98992	31.73486	0.00082370604	10665.794	170037.03	63114.4	-52227.75	2.965659e-07	0.3995802	0.6584236	-1.0179447	1.0003083	0.0011186209	1.0848556	0.9999955	35.311874	485.55576	15331.882831335068
2076.5332	781.5986	3049.5454	718.16815	2284.94	339.1276	2887.4568	1711.884	448.4	495.1	452000	243.5096	243.5055	32.869446	31.608652	0.0008110838	10616.237	169239.88	55805.31	-12680.282	1.9459353e-07	0.3977887	0.7208221	-1.3473684	1.0003052	0.0011061017	1.0796821	0.9999951	35.75447	468.13434	15403.085098743439
1666.5583	795.2897	2622.296	514.8884	1907.794	571.92175	2626.5828	552.9275	364.0	416.3	454000	243.94064	243.93726	32.78128	31.671701	0.00078646914	10045.108	160150.5	63599.094	-102700.06	5.3590236e-07	0.3930975	0.78152245	-0.9366524	1.0002984	0.0010930883	1.081903	0.9999955	36.549953	482.9382	15474.613114833832
2251.0996	410.15955	2607.4136	1569.2277	1982.4583	509.18854	2456.3076	817.86255	486.75	432.3	456000	244.4277	244.42282	34.019085	32.55266	0.00095222663	10064.76	160453.47	71624.55	-44756.156	2.9002578e-07	0.39589766	0.7945471	-1.083174	1.0003023	0.001133006	1.0942886	0.99999535	36.63281	512.0231	15543.749238729477
1826.9349	530.17456	2295.121	856.03723	2043.6068	169.68677	2329.383	1773.159	401.2	446.2	458000	245.07167	245.06662	33.91618	32.253757	0.0013729002	-9851757000.0	468207240000.0	69503.92	-21745224000000.0	1.4749915e-07	0.39573005	0.8332515	-1.2904333	1.0003024	0.0011508312	1.1065853	0.9999956	36.02616	504.31204	15613.57073879242
1891.9397	131.11609	2083.899	1683.8745	2023.015	387.30414	2840.9456	1572.6113	414.8	441.7	460000	245.5212	245.51692	34.16521	33.11834	0.0013670158	10000.833	161173.27	56970.016	-1044437.3	9.3793494e-07	0.3931657	0.8432246	-1.1462274	1.0002986	0.0011250998	1.0879377	0.99999535	36.325615	482.7853	15683.39914393425
2321.8206	891.0515	3762.638	1339.3239	1763.3529	433.3748	2129.8901	619.5494	504.25	383.5	462000	245.58934	245.58469	35.406414	33.743073	0.0024601722	10595.896	169258.5	77993.555	-427218.56	7.2595475e-07	0.4013131	0.6801864	-1.2178891	1.0003108	0.0012154023	1.1085069	0.9999954	36.69079	484.91748	15753.094191551208
2372.9507	364.38986	2898.1338	1923.0967	1822.2839	609.9646	2512.7654	603.61597	517.0	397.3	464000	245.78879	245.78587	35.49079	34.05926	0.0017255673	10438.17	168532.45	78419.36	-1117016.8	2.2593662e-07	0.400206	0.75619286	-1.1688646	1.000309	0.0011790857	1.0821784	0.9999955	36.649563	490.65988	15823.02437543869
2046.2651	552.4647	2846.0066	1470.5688	1695.9988	391.1275	2131.9412	722.9042	447.0	371.0	466000	246.35759	246.35242	35.33771	33.721462	0.0013224232	10350.595	165160.12	69479.11	-281491.78	8.44717e-07	0.4002158	0.8193571	-1.197622	1.0003091	0.0011574791	1.1030415	0.9999951	36.623703	523.99255	15890.375857591629
2053.7793	692.2917	2609.8088	711.31476	2471.4622	551.6176	3886.0781	1834.7839	446.4	538.9	468000	246.49881	246.494	35.609066	34.36653	0.0013708484	10543.662	168751.88	63966.78	-647820.6	4.5630188e-07	0.4010669	0.7413526	-0.95291436	1.0003101	0.0011903221	1.144065	0.9999958	37.25764	477.8023	15962.9119951725
2237.5847	359.1906	2672.3865	1806.2286	2067.628	282.33542	2600.0596	1770.2614	487.75	450.0	470000	246.8251	246.82184	36.30872	35.456985	0.001135007	10236.396	163440.61	39477.793	-392761.9	3.2311976e-07	0.39858344	0.83315694	-1.0505434	1.0003065	0.0011473047	1.1464236	0.9999956	37.75158	465.75037	16033.230808019638
2299.0867	188.83856	2550.2056	2095.048	1740.3607	545.585	2398.6655	570.6771	500.0	378.6	472000	247.22893	247.2247	35.83047	34.554638	0.0013282207	10617.14	169262.28	52048.54	-24582.193	8.6863116e-07	0.4005759	0.69308597	-0.94579196	1.0003096	0.0011358145	1.0614455	0.99999535	37.77522	469.93124	16103.690051555634
1965.9208	659.6255	2469.406	853.37915	2024.6605	212.93312	2536.1665	1705.906	429.0	442.7	474000	247.86888	247.86479	36.239704	34.578373	0.0008984745	10322.485	164545.78	52417.234	-12154.937	8.6799116e-07	0.3970415	0.9272845	-1.135505	1.0003043	0.001124093	1.1001146	0.9999954	37.85051	533.12854	16172.18389749527
2350.5017	248.7563	2551.5881	1929.6096	1672.5104	782.5412	2714.9854	531.00275	507.5	365.3	476000	248.70396	248.7004	35.76523	34.429337	0.0012901151	-506669920.0	24054886000.0	36960.082	-1013345350000.0	9.2042086e-07	0.3961706	0.8757242	-1.2153535	1.0003029	0.0011022645	1.0830308	0.9999958	37.869183	495.31516	16239.657898902893
2293.835	197.68347	2527.0256	1990.763	2200.7896	385.73273	3178.1797	1740.2302	500.0	479.3	478000	249.05559	249.04997	35.579792	35.25475	0.0008127992	10399.264	165800.33	49694.184	-99506.59	1.9530356e-07	0.39762554	0.68753797	-1.0290041	1.000305	0.0011178465	1.1339321	0.9999955	36.802906	458.421	16311.368131875992
2421.593	102.80232	2579.9539	2327.4702	2101.7886	495.4461	2918.026	878.2833	526.0	457.3	480000	250.18303	250.17972	35.30354	34.09543	0.00088596117	-110042600000.0	5224417700000.0	49421.883	-220085230000000.0	4.7055482e-07	0.4020404	0.9399417	-0.96906555	1.000312	0.0011654949	1.0819494	0.9999956	36.284355	469.95013	16383.792417526245
2192.7979	191.82176	2524.8755	2072.5923	2431.036	704.3742	3223.6204	609.19073	477.25	528.0	482000	250.98906	250.98242	35.30414	34.094234	0.001207753	10587.535	168797.28	58416.52	-52458.13	7.8281613e-07	0.40311378	0.7595237	-1.3655828	1.0003133	0.0011677111	1.0801862	0.9999956	36.19746	482.58395	16456.270110845566
2351.587	135.33853	2537.2754	2154.8052	2276.2896	882.2297	3349.2722	390.1579	513.5	496.4	484000	251.55652	251.55351	35.7336	34.57477	0.0014757654	10569.597	168555.95	37915.23	-178737.58	7.2756114e-07	0.40612343	0.7501246	-1.1998947	1.0003178	0.0012045042	1.1095005	0.99999523	36.030434	511.88852	16526.81290435791
2100.5034	708.57135	2616.3562	890.3311	2257.6838	605.3721	3128.9253	820.059	457.5	489.9	486000	252.42711	252.42204	36.59257	34.953876	0.002003305	11142.417	177658.39	34329.863	-72467.984	7.7242254e-07	0.41019675	0.9547483	-1.204555	1.0003246	0.0012858696	1.1284133	0.99999535	35.62844	491.63177	16597.458003520966
2208.154	599.1113	2870.07	1080.8597	2206.1929	819.5728	3581.5916	688.6925	481.8	479.2	488000	252.59125	252.58699	35.491417	34.162476	0.0030798232	10892.905	173776.81	35977.016	-121343.39	4.5633317e-07	0.4059089	0.7478428	-1.1421965	1.0003178	0.0012315537	1.116141	0.9999944	36.369408	483.0138	16668.333847999573
2924.032	134.92827	3031.952	2733.7876	1912.127	533.27484	2526.3923	477.40735	633.6667	417.8	490000	252.6225	252.6178	36.29628	35.165165	0.0024880604	11700.865	186616.55	39779.61	-124025.3	6.035179e-07	0.40263855	0.88972557	-1.0574328	1.0003134	0.0012082369	1.1420476	0.99999505	36.392197	443.5963	16738.040738105774
2536.3337	571.58276	3247.5735	1848.0521	1942.9846	520.61597	2222.8223	390.3098	552.0	424.4	492000	253.56989	253.5642	35.49108	34.337643	0.0027518468	11617.858	185261.16	67193.5	-42417.465	3.8932265e-07	0.4027713	1.070019	-1.2104394	1.0003134	0.0012004989	1.1673503	0.9999954	36.671093	462.6672	16809.959245681763
2662.4143	342.46017	3086.061	2299.1528	2261.698	220.5122	2716.8782	1954.0481	579.5	492.9	494000	253.94627	253.94325	35.23851	33.850586	0.0025924281	10792.296	172172.1	77108.6	-100675.96	7.1197974e-07	0.40094134	0.856836	-1.4495158	1.0003107	0.00122878	1.1140896	0.9999955	37.098335	500.0266	16880.872581243515
2174.5261	354.72476	2644.6733	1828.141	2030.9242	477.15945	2640.398	705.95593	474.5	443.3	496000	255.10008	255.09666	34.93929	33.674076	0.0018364992	-1036764500000.0	49221110000000.0	34603.656	-2073529000000000.0	1.1112272e-06	0.4034756	0.8473523	-1.0648243	1.0003141	0.0011909631	1.0736104	0.9999955	36.782284	507.05045	16952.05724787712
