AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	AverageZ	StdZ	MaxZ	MinZ	C	StepsPerSecond	Time
1695.7415	743.4863	2439.2278	952.25525	2013.6344	1107.023	3015.337	296.64038	704.0	699.7	310000	101.61896	101.61885	3.3383784	3.3887045	0.00034860588	331.21924	5278.809	2.6304498	-1.2405782	-1.3708473e-07	0.30385986	0.7979965	-0.9442227	1.0001792	0.0005489116	1.0448897	0.9999997	47.508125	694.84753	7490.263603925705
2615.026	12.616333	2627.6423	2602.4097	2404.0789	945.1557	3100.7666	78.903275	1000.0	851.8	312000	102.71563	102.715805	3.3978004	3.4339314	0.00035922538	329.1121	5245.2266	2.6371229	-1.662432	-2.9331446e-08	0.3036883	0.695537	-0.86994916	1.0001788	0.00056393543	1.0610926	0.99999964	48.560127	703.0496	7540.176299333572
1954.7711	530.2571	2637.7468	1345.1097	2142.372	1115.8401	3025.5254	65.83502	907.3333	759.8	314000	103.35259	103.352844	3.5524292	3.5831847	0.00037780273	327.16336	5214.1724	2.64699	-1.6988871	1.25646595e-08	0.30561015	0.67756695	-0.83982414	1.000181	0.0005732787	1.0428414	0.9999997	49.44965	592.8931	7589.641787528992
2665.9067	82.73572	2748.6423	2583.171	2624.0552	724.7585	3182.341	925.0161	1000.0	980.6	316000	104.39192	104.39188	3.7532628	3.753857	0.00035192107	326.04013	5196.2686	2.667085	-1.7238847	1.18774174e-07	0.30650038	0.6820418	-1.1764159	1.0001819	0.0006233174	1.0681734	0.9999997	50.857788	581.7645	7641.75858092308
797.6971	372.8874	1243.4677	330.81595	2642.265	816.612	3085.1362	205.64821	706.3333	906.6	318000	105.17995	105.180115	3.7772021	3.7774518	0.0003683071	327.04773	5212.3267	2.6282415	-3.2628267	-2.1401048e-08	0.30440205	0.5772036	-0.8810206	1.0001799	0.00055612734	1.0610577	0.99999964	50.971786	538.3824	7693.446438074112
2310.088	223.98718	2534.0752	2086.1008	2948.7727	229.23283	3168.038	2313.2878	901.5	978.7	320000	106.091705	106.091736	3.9107554	3.8887436	0.00035868413	325.01984	5180.01	2.628286	-4.331453	-1.2931898e-07	0.30595252	0.6267974	-0.87164754	1.0001816	0.000567663	1.0449615	0.9999997	52.091766	672.21014	7744.423891067505
2680.389	3.970459	2684.3594	2676.4185	2762.4368	403.93445	3117.8472	1594.8401	1000.0	1000.0	322000	106.99738	106.99733	4.0288043	4.0839453	0.0003621599	329.00143	5243.466	2.6841636	-2.239254	-6.068647e-08	0.30550584	0.49830878	-0.83886147	1.0001811	0.00057076087	1.0484099	0.9999997	51.983147	722.34375	7795.65491437912
2636.749	26.013062	2662.7622	2610.736	2283.2427	827.0931	2976.428	682.76996	1000.0	867.7	324000	108.28622	108.28659	3.9401948	3.961493	0.00033439923	330.5766	5268.57	2.657885	-1.7096467	1.7426908e-08	0.30205157	0.57195544	-0.8123227	1.0001769	0.0005240661	1.0638998	0.9999997	51.227345	587.2688	7846.560501337051
2755.7744	14.668579	2770.4429	2741.1057	2649.7466	780.99524	3227.4053	545.0322	1000.0	918.8	326000	109.538734	109.53896	4.0392866	4.1111445	0.00036706243	322.82462	5145.0244	2.6303606	-1.5406377	3.2407044e-08	0.30361825	0.6007247	-0.83466065	1.0001789	0.0005536771	1.0542397	0.9999997	53.773006	684.63196	7896.975657463074
2457.1582	405.0963	2862.2546	2052.062	2618.6763	497.56854	3100.985	1640.3766	1000.0	962.5	328000	110.59596	110.595894	4.1186776	4.12522	0.00038299055	324.65674	5174.223	2.5930822	-2.1535916	8.012131e-08	0.3050394	0.5832204	-0.92741376	1.0001805	0.0005800947	1.0407302	0.9999998	53.82318	686.9202	7949.010719537735
2705.1914	45.614624	2750.8062	2659.577	2216.0325	672.80426	2938.5933	819.15497	1000.0	863.6	330000	111.69976	111.70041	4.129209	4.231058	0.00033631444	326.15704	5198.1333	2.590078	-1.7884696	-5.223155e-08	0.30490008	0.6347833	-1.0734783	1.0001802	0.00057676417	1.0507469	0.9999998	53.629898	659.80566	7999.496975183487
1488.9882	758.2464	2200.8743	438.55252	2663.9304	618.4878	3173.3728	863.87317	667.3333	920.9	332000	112.78544	112.78515	4.391595	4.413251	0.00041384302	319.66962	5094.742	2.5798597	-1.861943	1.8706917e-08	0.30511782	0.61933434	-0.86258966	1.0001805	0.0005964253	1.0704694	0.9999997	55.53057	629.62726	8051.016964912415
1805.8512	872.9261	2678.7773	932.9251	2500.0654	882.01324	3255.3018	792.93634	1000.0	957.5	334000	113.389015	113.38957	4.474401	4.519186	0.00032705063	315.53906	5028.9077	2.5942183	-3.974652	1.12515686e-07	0.30402774	0.6998875	-0.812446	1.000179	0.00059223967	1.1027075	0.9999998	56.758976	631.58264	8102.8910501003265
2104.5898	749.697	2854.2869	1354.8928	2080.1082	1038.6012	3085.5667	403.52286	750.5	780.6	336000	114.358635	114.35847	4.5388846	4.520536	0.00036602144	322.0609	5132.851	2.540328	-1.5076735	1.1567921e-07	0.3058986	0.7153078	-1.0794386	1.0001814	0.0005980675	1.0597398	0.9999998	55.700695	541.10126	8153.294130086899
1820.3057	591.3385	2643.1506	1279.5912	2776.162	572.15216	3234.9011	1145.0265	882.3333	1000.0	338000	114.90501	114.90516	4.8309526	4.8871994	0.00042088382	311.62137	4966.469	2.5200343	-7.6573067	-3.669262e-08	0.30803335	0.83876264	-0.95839256	1.0001839	0.0006244417	1.0728858	0.9999997	59.386726	654.37225	8205.315185546875
1761.8931	855.8776	2607.9163	589.2326	2457.9797	763.07544	3285.5913	1326.3483	669.6667	964.7	340000	115.51612	115.51577	4.910962	4.966926	0.00033675847	317.80804	5065.0693	2.5476556	-1.5842192	-6.1872605e-08	0.30497688	0.61822134	-0.89438593	1.0001802	0.0005727528	1.0700732	0.99999964	57.696304	669.7764	8256.679071426392
998.7658	906.74915	2607.6533	43.728	2099.4055	1306.4192	3292.942	112.490005	369.2	671.8	342000	116.516106	116.51657	4.903251	4.9894943	0.00033438366	321.35513	5121.6025	2.541068	-1.4077559	2.8957427e-08	0.302578	0.5544842	-0.7925556	1.0001776	0.0005422507	1.0569695	0.9999998	56.204437	600.9747	8305.2402074337
2906.529	146.70068	3053.2297	2759.8284	2761.058	622.3146	3232.3347	1436.0801	1000.0	952.3	344000	117.63854	117.638336	4.9947033	5.046931	0.00036352157	324.73627	5175.489	2.5314152	-1.3250136	8.670241e-08	0.30324748	0.7110537	-1.0424206	1.0001785	0.00056288997	1.0541445	0.9999998	55.862053	635.52747	8356.949278831482
2791.5715	78.671875	2870.2434	2712.8997	3156.697	101.94222	3267.005	2964.727	1000.0	1000.0	346000	118.91666	118.91704	5.1618996	5.165249	0.00037664824	325.95416	5194.898	2.5206513	-1.3389989	-4.827231e-09	0.30656573	0.6861781	-0.95766735	1.0001823	0.00061796716	1.0523422	0.99999964	56.269054	663.853	8409.257677793503
2934.9702	34.715088	2969.6853	2900.2551	2819.9534	803.2544	3270.1782	476.63293	1000.0	915.8	348000	119.82075	119.820274	5.3324723	5.417287	0.00034401898	316.9425	5051.275	2.4853308	-1.4728343	-2.3859739e-08	0.30650616	0.62145144	-0.85429496	1.0001822	0.0006072494	1.0580637	0.9999997	59.1144	703.3658	8460.139639616013
2718.5706	31.924316	2750.4949	2686.6462	3052.6702	777.17255	3552.994	756.5205	1000.0	923.6	350000	120.83708	120.83714	5.1869783	5.2213936	0.00037930696	318.92538	5082.88	2.514435	-3.3974967	-6.170049e-08	0.30408996	0.6880328	-1.0794144	1.0001793	0.00058065756	1.0602002	0.9999998	58.326874	627.8448	8511.066112279892
2762.3477	213.54492	2975.8926	2548.8027	3026.8152	677.8077	3499.5203	1106.262	867.5	934.9	352000	121.84894	121.848976	5.565557	5.56091	0.00035685723	316.67996	5047.0923	2.5178163	-2.5798821	-3.550649e-08	0.30658776	0.6436078	-1.0922018	1.0001822	0.0006263675	1.0768298	0.9999998	60.683266	724.2722	8562.376325130463
2551.3145	594.97473	3129.6553	1732.8674	2515.5466	980.76306	3550.268	651.28064	844.3333	742.7	354000	122.76149	122.7623	5.532099	5.5717306	0.00038244802	317.10132	5053.8057	2.6136265	-2.691613	6.829053e-08	0.3057371	0.7312943	-1.4426386	1.0001813	0.00061714917	1.06932	0.9999998	60.54812	635.0246	8611.839525222778
3143.8472	106.838745	3250.686	3037.0085	3274.1519	477.93994	3716.8704	1925.9658	1000.0	991.4	356000	123.66234	123.6618	5.813001	5.825511	0.00033839728	320.6208	5109.898	2.570165	-1.5092788	-6.356388e-08	0.30608281	0.66400033	-1.1542115	1.0001816	0.00064490945	1.0690576	0.9999998	60.165367	653.90173	8664.392297029495
3092.8237	14.877563	3107.7014	3077.9463	3037.3774	788.64056	3569.77	878.74713	1000.0	895.8	358000	125.26087	125.26101	5.458699	5.525234	0.00035025526	328.5987	5237.0444	2.5603018	-1.3595148	9.2071296e-08	0.30487934	0.57226795	-1.043227	1.0001799	0.00058953295	1.0399954	0.9999998	58.30517	617.9779	8716.550691843033
2323.6704	762.9167	3086.5872	1560.7538	3220.68	365.0095	3511.2515	2166.9133	750.0	1000.0	360000	126.69903	126.698845	5.70403	5.825478	0.0003720721	325.10947	5181.438	2.589766	-1.2661612	2.4926662e-08	0.31021246	0.6227043	-0.93589884	1.0001866	0.0006875113	1.065641	0.9999998	60.44286	628.7586	8768.740589618683
2865.342	53.44458	2918.7866	2811.8975	2880.1418	947.54016	3451.6077	629.6822	1000.0	917.9	362000	127.99637	127.996864	5.975956	6.030958	0.00038570666	322.45773	5139.1733	2.5720105	-2.0001442	-6.494969e-08	0.3071347	0.788648	-1.0403265	1.0001827	0.0006580156	1.1255739	0.9999997	62.177376	689.4025	8819.423817157745
3128.4285	39.76758	3168.196	3088.661	3121.0518	828.4673	3722.5645	783.3772	1000.0	1000.0	364000	128.92508	128.92517	6.0312033	6.114253	0.00033629235	320.26636	5104.2495	2.5511	-1.5671446	1.13057716e-07	0.3047704	0.5664738	-1.2893782	1.0001799	0.00059087406	1.0515344	0.9999998	63.275955	649.15826	8872.492946624756
2744.0635	439.48352	3183.547	2304.58	2839.2766	931.9886	3674.3728	1160.626	883.0	890.7	366000	130.13033	130.13016	6.043865	5.997217	0.00035484773	321.1176	5117.8154	2.556375	-2.8359656	9.713471e-08	0.30524793	0.6936542	-1.256669	1.0001807	0.0006141462	1.0574619	0.9999998	63.361553	700.8187	8923.824586629868
2223.5596	1031.0514	3254.6108	1192.5082	3259.2573	680.29315	3650.372	1238.5778	1000.0	1000.0	368000	130.80336	130.80301	6.159974	6.3256593	0.00034541968	314.24536	5008.2905	2.536253	-1.7511841	5.2401422e-08	0.30599856	0.6090495	-1.2610701	1.0001813	0.0006278481	1.0672772	0.9999997	64.97142	671.6388	8977.396181821823
3009.138	117.04346	3126.1814	2892.0945	3414.5156	482.4013	3665.3064	1984.9614	1000.0	961.3	370000	131.84874	131.8491	6.2168965	6.3196063	0.0003365826	318.32434	5073.299	2.5284808	-1.5991743	-1.2883172e-07	0.30294016	0.62091434	-1.1624107	1.0001781	0.0005971461	1.0715833	0.9999998	63.2354	643.79663	9028.518856525421
3236.331	187.79602	3424.127	3048.535	2933.1335	1030.3944	3798.0022	1036.8035	1000.0	927.6	372000	133.24387	133.24364	6.3103194	6.413998	0.00037591477	318.55908	5077.039	2.568367	-1.9854295	1.01295115e-07	0.30418852	0.7668076	-1.0906268	1.0001794	0.00060893246	1.0524817	0.9999998	64.20585	657.7025	9079.506147384644
2262.0276	1394.1075	3363.0862	295.145	3303.214	1049.4392	3727.1343	165.94011	703.0	904.5	374000	134.64003	134.64034	6.704871	6.7869387	0.00033297043	313.45908	4995.7573	2.5140593	-1.4293289	1.3820827e-09	0.30415538	0.5642858	-0.90839267	1.0001792	0.00057420897	1.045223	0.9999998	66.228195	654.03217	9130.00814461708
3358.5732	144.56909	3503.1423	3214.0042	2193.8555	1069.0074	3709.3325	23.84975	1000.0	585.2	376000	135.3567	135.35664	6.68663	6.801373	0.0004388001	308.94162	4923.7607	2.5193362	-1.9956665	-2.8833747e-09	0.3050571	0.60089755	-0.8715568	1.0001804	0.0006310962	1.077781	0.9999998	68.18739	653.853	9177.985285520554
3126.3657	218.47351	3344.839	2907.892	2518.0347	1236.1267	3960.7336	388.39542	941.0	734.1	378000	136.8685	136.86836	6.6779995	6.8024163	0.0003206562	319.9504	5099.2134	2.5081768	-1.3136303	-1.6932189e-08	0.30420995	0.68024737	-0.9116137	1.0001794	0.00060398236	1.0760968	0.9999998	64.98701	624.7015	9227.03824186325
2403.9863	762.22925	3233.5007	1393.0583	2740.244	1199.7656	3839.2888	523.355	918.3333	812.7	380000	138.15576	138.15552	6.6248503	6.760456	0.00035476155	319.4971	5091.9907	2.5500355	-2.1411986	6.224811e-08	0.3033863	0.6713258	-0.82081753	1.0001786	0.00061184634	1.0693424	0.9999997	64.5546	620.5225	9276.515761852264
3404.7952	181.34155	3586.1367	3223.4536	3021.4062	1077.8848	3938.8726	735.89825	1000.0	792.4	382000	139.31657	139.31747	7.0043025	7.085545	0.000438913	310.70572	4951.878	2.5132394	-6.505103	-6.364882e-08	0.3075369	0.711889	-1.039175	1.0001832	0.0006491459	1.062683	0.9999998	68.713326	664.6281	9325.868946552277
2594.7278	754.1821	3348.91	1840.5457	2393.5718	1241.4529	3799.245	193.72131	746.5	698.2	384000	140.56253	140.56294	7.149922	7.2453957	0.00032879485	308.69055	4919.76	2.7211027	-2.3649447	-5.9710445e-08	0.30500016	0.6463932	-0.81754684	1.0001802	0.0006128018	1.0702271	0.9999998	70.53219	596.23956	9375.039717435837
1778.1444	219.96979	2052.8613	1514.3817	2806.4097	1192.9358	3875.6377	1049.8351	664.3333	817.1	386000	141.59216	141.59221	6.9867973	7.115343	0.00047253986	313.35385	4994.082	2.538133	-9.807448	-1.7181039e-08	0.3058766	0.97887325	-1.2028033	1.0001812	0.0006488062	1.1054994	0.9999997	69.38466	641.38556	9425.682245254517
2666.5686	423.92834	3164.385	2128.3389	3403.4614	895.3242	3998.59	982.8165	741.6667	896.5	388000	142.84576	142.84518	7.6796656	7.7657547	0.0003567335	314.28152	5008.866	2.5444565	-3.8893237	-2.9060244e-08	0.3064714	0.7151039	-0.9388411	1.000182	0.0006450975	1.054218	0.9999998	70.43664	707.8094	9476.818948507309
3682.998	96.47778	3779.4758	3586.5203	3663.8223	904.50073	4083.6821	969.0984	1000.0	924.6	390000	144.2589	144.2593	8.139212	8.223499	0.00033037688	315.0048	5020.394	2.5540428	-1.5013264	7.653907e-08	0.3082239	0.6569903	-0.97750753	1.0001839	0.0006815365	1.0742058	0.9999998	70.755424	738.2939	9527.584834098816
1911.3776	1506.8109	3729.1138	39.39236	2825.063	1420.8672	4193.0664	110.22198	676.0	797.3	392000	145.31818	145.31847	7.9285164	8.094142	0.00035359882	316.7816	5048.7075	2.5214133	-1.4386535	3.3025444e-08	0.3056385	0.7317055	-0.99266243	1.0001811	0.00064853666	1.071936	0.9999998	69.22273	630.2721	9577.9642431736
2549.831	1093.6312	3643.4624	1456.2	2921.9856	1065.8019	4214.0537	1317.4515	988.5	804.8	394000	146.96187	146.96255	8.090072	8.22434	0.00039032957	315.59726	5029.8364	2.5182989	-3.7989206	1.3367831e-08	0.30949268	0.6051416	-1.0391543	1.0001854	0.0006705618	1.0655434	0.9999998	71.04286	661.4925	9627.99727487564
2950.107	924.38153	3874.4885	2025.7255	3179.3594	1179.1799	4124.7573	135.39455	1000.0	835.7	396000	147.76678	147.76755	8.395468	8.521865	0.0003568616	313.1814	4991.3315	2.5684319	-1.3456789	9.667352e-08	0.30599573	0.5624472	-0.82981265	1.0001813	0.00062320987	1.0754906	0.9999998	72.3349	633.57355	9678.745513916016
2375.2786	525.9778	2901.2563	1849.3008	3852.0132	417.36475	4221.838	2980.8564	1000.0	970.0	398000	148.46788	148.46776	8.157253	8.2591095	0.00033550864	310.40936	4947.153	2.5316985	-1.7876551	-4.9108266e-08	0.30600515	0.6602546	-0.8240477	1.0001817	0.0006249971	1.0695106	0.9999998	72.647285	648.8824	9731.233998298645
2355.8528	1599.8566	3537.898	94.08535	3948.4517	114.38095	4069.2812	3724.679	682.3333	1000.0	400000	149.30754	149.308	8.515086	8.62415	0.00041396936	298.44366	4756.448	2.86631	-3.6245697	-8.0779195e-08	0.30773616	0.85685766	-0.85962284	1.0001835	0.0006661802	1.0642934	0.9999998	77.123795	552.9618	9783.8305747509
3601.9321	8.016357	3609.9485	3593.9158	3858.6184	263.6909	4179.572	3182.5005	1000.0	977.2	402000	149.98277	149.98303	8.553283	8.74167	0.00033952785	303.76334	4841.2314	2.6648312	-1.9101238	3.609732e-08	0.3078379	0.7687074	-0.97188896	1.0001837	0.00068112	1.072902	0.9999998	75.20216	622.9523	9835.839688539505
3182.4238	496.87805	3679.3018	2685.5457	2857.25	1579.116	4061.864	106.46705	1000.0	815.8	404000	150.85522	150.85568	8.911852	9.000715	0.00034012785	305.61002	4870.665	2.7164235	-1.868113	6.919131e-08	0.3069899	0.6783192	-0.90261424	1.0001826	0.0006758932	1.0682747	0.9999998	74.924286	658.136	9886.221872329712
2880.1892	832.6013	3712.7905	2047.5879	2687.9631	1437.2864	4257.8633	832.9358	792.5	809.8	406000	151.96474	151.96478	8.673046	8.749338	0.00041567325	305.9336	4875.8203	2.4644897	-8.555802	8.103997e-09	0.30710158	0.7934139	-0.8515721	1.0001827	0.0006691083	1.0822705	0.9999998	75.103325	660.60034	9936.054285526276
3480.4294	70.78052	3551.21	3409.649	3577.0012	767.5057	4196.234	1987.1431	1000.0	950.7	408000	153.45131	153.45091	8.732759	8.863697	0.00032536578	305.93878	4875.9023	2.5399995	-1.4159163	3.5907327e-08	0.30842447	1.1315806	-0.8650883	1.0001844	0.00070412655	1.12802	0.9999998	75.8122	640.1938	9988.445482254028
3007.8606	993.2027	3732.261	1603.4944	3471.8228	1100.1426	4332.6997	980.1489	816.6667	887.2	410000	154.9309	154.9308	8.916862	9.0800705	0.00034730334	309.40997	4931.2256	2.4865305	-4.060196	6.7201256e-08	0.3070099	0.6921275	-0.8440988	1.0001829	0.0006610608	1.0793114	0.9999998	74.225525	589.4324	10039.340745449066
2423.472	798.855	3553.1577	1848.0635	2742.986	1477.785	4291.2803	214.94525	661.3333	820.4	412000	156.67253	156.67194	8.808905	8.947964	0.0003437619	312.20645	4975.7944	2.7518458	-1.8493614	-1.2560487e-07	0.30880845	1.0545413	-1.0610816	1.0001845	0.00074119883	1.182016	0.9999998	73.77177	695.7042	10089.803674221039
3739.7205	63.87451	3803.595	3675.846	3746.088	691.03125	4514.0664	2393.8877	951.0	941.8	414000	158.55414	158.55405	8.932738	9.004754	0.00035318403	314.61044	5014.107	2.7804291	-2.0933259	2.424717e-08	0.30911374	0.64042735	-1.0262476	1.000185	0.0006795642	1.0828985	0.9999999	73.43006	580.6756	10142.851639509201
3741.6592	19.775513	3761.4348	3721.8838	2547.1528	1547.6884	4309.1333	99.796585	1000.0	735.0	416000	160.24931	160.24973	9.149239	9.313264	0.0003727073	311.86633	4970.375	2.6959622	-1.9738073	1.8012375e-07	0.30961162	0.6475051	-0.8809735	1.0001858	0.0006688503	1.0566086	0.9999998	74.61769	658.5246	10192.511794090271
2376.569	1498.8975	3477.818	257.35336	2858.4695	1419.5612	4265.898	316.43613	645.0	748.6	418000	161.7871	161.78775	9.50899	9.624992	0.0004180394	308.43082	4915.6206	2.383998	-2.5893385	4.693568e-08	0.31081566	1.1978893	-1.3156873	1.0001873	0.0007573275	1.1481144	0.9999998	77.08409	637.80554	10241.54120516777
1497.6227	1276.9663	3676.957	441.5909	3338.5208	1070.4916	4522.229	1325.3145	589.0	871.3	420000	162.79912	162.79901	9.854218	9.860801	0.00031842114	310.03952	4941.261	2.6542864	-1.532717	-5.7092308e-08	0.30756313	0.8760884	-0.9676135	1.0001833	0.00068018655	1.0711181	0.9999998	76.60854	634.783	10291.864080429077
3870.9219	56.375854	3927.2976	3814.546	3897.7415	873.26697	4471.2314	1448.7026	1000.0	909.9	422000	164.05807	164.05692	9.719579	9.774433	0.00038559473	317.8398	5065.5757	2.6575758	-1.6418875	-1.0421723e-07	0.3113977	0.9408412	-0.98117363	1.0001879	0.00072218315	1.0898606	0.9999998	74.70985	650.3941	10342.907691001892
2467.7007	1352.623	3820.3237	1115.0775	3302.2651	1448.4344	4407.8984	348.08838	1000.0	841.9	424000	165.35478	165.3554	9.734936	9.832557	0.00036285658	316.17706	5039.075	2.427992	-1.7126302	7.8766796e-08	0.31495398	0.69351286	-1.2179291	1.0001919	0.00076047133	1.0760723	0.9999997	76.53205	658.0049	10394.622426271439
4063.039	14.303101	4077.3423	4048.736	4004.0474	737.2465	4499.551	1836.8395	1000.0	1000.0	426000	166.6224	166.62315	9.884062	10.004912	0.0003476781	312.96802	4987.9297	2.4497864	-1.8792176	8.5677954e-08	0.31094182	0.59533054	-1.1398709	1.0001872	0.00069795345	1.078306	0.9999998	76.63461	671.46063	10447.225630044937
2885.6318	1290.23	4175.862	1595.4017	2799.2188	1388.5732	4331.3604	392.48254	703.5	724.7	428000	168.10284	168.10309	10.164342	10.2696295	0.00039439023	308.49243	4916.6025	2.6786835	-1.4871305	-6.045103e-08	0.3120794	0.74101	-1.0223937	1.0001887	0.0007144646	1.0928028	0.9999998	79.203545	652.05566	10496.055412530899
3845.1284	242.3534	4087.4817	3602.775	3931.0562	559.1293	4237.8423	2271.2864	1000.0	1000.0	430000	169.14223	169.1431	10.341267	10.365861	0.0005023668	304.91595	4859.6025	2.5829997	-9.966282	-1.1326373e-08	0.3127015	0.7432239	-1.1246537	1.0001892	0.0007525469	1.0788548	0.9999998	81.25587	637.1825	10549.271939516068
4013.7046	56.759644	4070.4644	3956.945	3755.789	944.7798	4313.832	996.4368	1000.0	981.5	432000	169.52989	169.53008	10.351312	10.564947	0.0003050283	294.81464	4698.613	2.7435412	-4.5734496	-4.289001e-08	0.31027305	0.8865455	-1.0756204	1.0001864	0.00076811056	1.1401607	0.9999998	85.27747	653.4419	10602.121818065643
3910.6309	174.72815	4085.3591	3735.9028	4228.9683	117.57859	4450.129	3990.7593	1000.0	1000.0	434000	170.88336	170.88266	9.974017	10.1751	0.00034785437	304.89917	4859.334	2.7060082	-1.5898961	9.041428e-08	0.30906677	0.63157946	-1.0299295	1.0001848	0.0006885406	1.0567558	0.9999998	80.1056	656.85333	10654.17553782463
3344.0603	413.44565	3928.098	3027.939	4076.02	516.35944	4438.402	2555.157	859.0	960.6	436000	172.40553	172.40729	10.099524	10.221855	0.0003333776	309.7845	4937.1934	2.7427983	-1.3296665	7.5681506e-08	0.3091236	0.55687743	-0.8493957	1.000185	0.0006965567	1.080332	0.9999998	78.37692	651.2098	10707.66106724739
2219.3835	1750.2054	3969.589	469.1782	3480.2817	1110.4358	4353.912	1041.7955	574.5	869.9	438000	174.49362	174.49329	10.284171	10.508193	0.00039635113	309.04825	4925.4595	2.9744208	-2.2523625	-1.402259e-07	0.31192234	0.81915045	-0.95823246	1.0001884	0.00072882674	1.0639246	0.9999999	79.524796	662.8699	10758.080521583557
4005.6655	18.193848	4023.8594	3987.4717	4168.05	331.75317	4431.8384	3217.2053	1000.0	971.6	440000	175.6554	175.65602	10.6133375	10.712838	0.0003375889	301.52707	4805.5903	2.959951	-2.5279918	2.9775501e-08	0.31280178	0.78533673	-0.8864105	1.0001893	0.0007569198	1.0733578	0.9999999	83.065575	724.1608	10809.887742519379
3889.5444	46.09131	3935.6357	3843.4531	3892.662	731.1571	4451.8467	2259.4036	1000.0	952.6	442000	176.5667	176.56702	11.0891	11.293682	0.00040159773	299.86166	4779.0493	2.6117964	-3.9008355	-9.6458194e-08	0.3133449	0.61851215	-0.96880305	1.00019	0.0007380976	1.0532408	0.9999999	84.51928	660.94934	10862.36228466034
3959.1567	105.9906	4065.1472	3853.166	3705.325	1443.8547	4648.3184	27.19709	1000.0	848.8	444000	178.19469	178.19412	10.966963	11.12299	0.00037143947	300.0768	4782.479	3.214161	-1.489669	1.7757714e-08	0.31305432	0.73628855	-1.1265762	1.0001895	0.0007529136	1.097491	0.9999999	84.60098	619.32263	10913.849082231522
3999.3062	15.5842285	4014.8904	3983.722	3965.3398	788.54553	4336.7144	1607.2997	1000.0	940.5	446000	179.55455	179.5553	10.605655	10.682433	0.00035728732	300.8385	4794.6196	2.9930305	-2.3576925	-7.2084365e-09	0.30867594	0.7946051	-0.80660146	1.0001845	0.00068257295	1.073161	0.9999999	83.827286	692.99396	10964.842509031296
3379.5535	592.0136	3930.3313	2558.085	4101.0107	614.7289	4521.0317	2294.5964	879.0	1000.0	448000	180.52893	180.5295	10.696185	10.624111	0.00043138585	303.1256	4831.066	2.9958482	-2.4632723	4.2247027e-08	0.3113331	0.75281125	-1.0978612	1.0001876	0.0007181176	1.0805612	0.9999999	83.01136	678.87787	11016.3024559021
3981.7285	103.54822	4085.2766	3878.1802	3645.7168	1240.7516	4709.076	1247.8583	1000.0	830.2	450000	181.56102	181.56058	11.068408	11.135976	0.00031058694	302.83545	4826.442	2.8664713	-1.4094284	-4.05848e-08	0.31567976	0.783176	-1.1583024	1.0001928	0.0007966954	1.0999707	0.9999999	84.94388	655.29156	11066.609536886215
2161.9817	1309.3907	4006.6055	1099.0344	3624.2612	1175.1572	4560.719	1617.465	549.3333	885.9	452000	183.02094	183.02136	11.588439	11.580867	0.0003572841	301.42133	4803.904	3.2562623	-2.2410762	-2.9872357e-08	0.31336373	0.77093107	-1.0312021	1.0001899	0.00074819836	1.0926131	0.9999999	86.18599	671.3516	11117.62540769577
4237.349	147.61145	4384.9604	4089.7375	3481.4058	1428.1735	4616.286	145.15932	1000.0	808.9	454000	184.43697	184.4363	11.274908	11.325601	0.000347982	307.82883	4906.0283	2.8087723	-1.6330407	-6.533265e-08	0.31037974	1.0023211	-0.9058084	1.0001866	0.0007048355	1.0853741	0.9999998	82.63331	665.7214	11167.182741641998
4156.3364	1.4243164	4157.7607	4154.912	3477.2097	979.6319	4497.9414	1446.8795	1000.0	783.5	456000	186.18636	186.18729	10.957301	11.073455	0.00035919796	310.09332	4942.1167	2.7504842	-1.5728638	-7.739514e-08	0.31570995	0.6223496	-1.1668435	1.0001929	0.00078798505	1.0865631	0.9999999	82.75574	601.4962	11216.627516269684
4160.835	101.74194	4262.577	4059.0933	4103.124	878.25183	4740.8916	1618.3303	969.0	905.1	458000	188.30818	188.30795	11.394155	11.555891	0.00035780773	315.6628	5030.88	2.748129	-1.8055094	3.0064584e-08	0.31395456	0.7943322	-0.97281134	1.0001909	0.0007330706	1.0797895	0.9999999	80.903595	623.07794	11268.25780081749
2772.8577	1801.5352	4052.2588	225.11046	3154.597	1671.7795	4642.08	292.34857	693.3333	774.8	460000	189.74571	189.74554	11.673148	11.850213	0.00045534325	309.7324	4936.363	3.0420003	-3.1610212	6.0371306e-08	0.31601828	0.96809167	-0.88703364	1.0001934	0.00079068897	1.1045879	0.9999998	84.82941	691.0507	11318.024252414703
3283.3296	928.77295	4212.1025	2354.5566	3286.099	1508.3412	4633.037	522.2087	1000.0	794.6	462000	190.4772	190.47752	12.32774	12.416008	0.00031505962	298.7432	4761.2246	2.9105606	-3.1458058	-8.3608924e-08	0.31473538	0.5730143	-1.1246948	1.0001917	0.00075558206	1.0981541	0.9999998	90.5191	661.88556	11367.910398960114
