AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
120.21948	37.41908	166.11156	74.45417	593.73206	388.71524	1055.1953	48.29822	422.66666	589.9	76000	12183.148	194168.98	89.537125	-20.734575	12183.17	194169.31	90.56442	-18.36114	-717.6716	11437.953	31.32682	-15.469158	-48.243065	1.2981465	1.2498142	915.9777	811.4687068462372
157.9888	170.24426	473.63	10.162277	591.21783	388.34433	998.1738	31.400648	392.16666	584.3	78000	12406.396	197727.0	91.437355	-21.812542	12406.467	197728.11	89.95112	-16.706303	-717.15924	11429.787	33.104855	-15.578168	-49.128838	1.2507375	1.2130195	945.40625	833.8464424610138
132.93413	117.56193	295.14426	1.2738875	487.20026	380.03064	934.05914	4.4430027	519.5	485.4	80000	12609.526	200964.38	91.61338	-23.387463	12609.621	200965.88	89.949295	-22.116978	-714.0556	11380.325	38.574257	-14.959566	-49.921383	1.2459431	1.2169019	820.2457	857.5809209346771
163.06325	130.10222	381.53314	-0.28385493	219.54512	186.24985	722.14197	18.375355	300.33334	219.1	82000	12819.148	204305.23	90.24396	-41.163754	12819.179	204305.72	89.26524	-24.311947	-711.61127	11341.369	37.64935	-16.351233	-50.73307	1.2850327	1.2589724	857.3602	876.3226344585419
135.69211	61.507782	226.59209	60.389347	607.7809	400.94	1097.5576	59.792988	463.0	582.5	84000	13020.669	207516.95	90.41102	-20.11803	13020.684	207517.19	91.30148	-17.897093	-712.301	11352.363	28.001982	-19.881557	-51.517143	1.2232889	1.1973714	871.23303	898.8336157798767
210.98024	119.50843	364.49536	29.07698	708.1932	452.6666	1419.5508	28.709011	558.5	576.9	86000	13230.118	210855.06	92.110176	-21.64426	13230.116	210855.02	92.10304	-33.381973	-712.259	11351.692	36.047443	-16.274334	-52.338295	1.2417887	1.2284172	809.9861	921.4162621498108
148.66957	57.67172	211.65195	70.65388	477.1176	343.6834	1024.2045	49.946236	346.5	459.7	88000	13451.187	214378.31	91.94179	-33.71285	13451.221	214378.86	92.759796	-42.27787	-714.1806	11382.318	33.69854	-14.694535	-53.1996	1.2542943	1.240846	833.7752	943.4117503166199
160.27367	81.01879	264.63242	-4.921518	648.88416	427.1952	1182.7438	97.14741	429.0	639.4	90000	13671.237	217885.38	92.61868	-27.067324	13671.355	217887.27	92.66893	-18.682161	-715.9181	11410.013	31.110031	-15.833309	-54.067432	1.2147093	1.2004057	856.7691	966.7757606506348
172.31085	68.19531	276.24997	99.41624	662.3537	491.87164	1381.5044	33.426506	468.0	592.6	92000	13875.283	221137.38	92.66887	-29.14977	13875.283	221137.36	93.116844	-21.49576	-721.0537	11491.859	35.666084	-14.523561	-54.859646	1.2761065	1.2436754	851.82935	989.9879951477051
165.89488	114.31784	306.8177	11.713669	850.97766	345.82956	1359.203	246.4907	446.0	788.2	94000	14066.506	224184.98	91.54406	-24.56927	14066.576	224186.1	91.380325	-32.083	-717.7884	11439.818	31.045216	-16.026676	-55.60634	1.2633697	1.23543	806.2203	1017.3816387653351
172.4336	58.39504	235.04396	94.4923	705.46124	401.83676	1106.2783	28.015331	442.66666	678.1	96000	14256.89	227219.2	92.4099	-34.88383	14257.041	227221.62	93.370895	-23.235506	-723.61206	11532.632	32.8631	-15.525878	-56.349304	1.2690282	1.2208862	905.39355	1041.583482503891
301.7012	98.80715	415.83707	167.23808	701.6999	423.98923	1247.6068	26.405357	655.0	646.9	98000	14458.847	230437.9	92.06274	-34.806202	14458.899	230438.75	95.06873	-25.620195	-723.0414	11523.537	33.472507	-14.678715	-57.128525	1.2862893	1.2652761	866.62213	1065.288724899292
119.76465	89.603935	281.9533	38.911415	613.8742	466.9838	1287.3873	50.863274	342.83334	555.6	100000	14642.316	233361.95	92.44628	-32.21196	14642.367	233362.75	99.88211	-33.459164	-717.55774	11436.144	28.344475	-14.048782	-57.84463	1.3044536	1.2758281	848.71277	1088.7479684352875
200.30174	21.6185	221.92024	178.68324	486.65472	426.4881	1113.738	44.578213	1000.0	467.5	102000	14787.989	235683.61	93.05143	-26.14115	14787.997	235683.77	96.542336	-24.345922	-715.9235	11410.098	31.504642	-15.356008	-58.410908	1.2640254	1.2456791	812.482	1110.9247477054596
184.95409	166.01784	419.3487	56.04121	671.95013	405.96136	1256.5497	53.763668	377.66666	660.7	104000	14966.736	238532.36	94.20726	-27.287897	14966.746	238532.53	97.478294	-24.134857	-718.28815	11447.784	36.6503	-14.316055	-59.111153	1.2680557	1.2545723	826.0141	1134.741152048111
250.6398	252.81047	716.55133	-2.9702768	885.7549	243.53658	1087.7242	265.55713	535.4	846.0	106000	15143.646	241351.89	95.09877	-22.358044	15143.74	241353.4	99.23005	-29.084269	-714.77814	11391.846	35.45407	-15.202634	-59.808105	1.2960156	1.2837636	870.4887	1161.6925423145294
234.26285	51.54751	285.81036	182.71535	498.4615	420.90402	1093.9017	59.03633	613.5	464.2	108000	15318.446	244137.75	93.94856	-30.60914	15318.545	244139.34	95.23489	-28.221403	-718.0195	11443.503	29.447674	-15.078455	-60.479095	1.3168894	1.287598	942.3931	1182.961585521698
199.47894	176.10019	524.4127	17.335196	929.6068	296.3588	1210.5878	84.704056	449.4	844.7	110000	15485.633	246802.31	96.077774	-23.666256	15485.684	246803.11	96.82983	-28.674576	-726.66754	11581.33	28.745426	-14.835728	-61.13393	1.3177212	1.2836599	929.1725	1209.2807130813599
273.0631	33.52443	307.88528	227.7882	772.9619	392.14175	1244.1647	122.53483	767.3333	697.2	112000	15638.204	249233.9	95.230705	-36.333866	15638.314	249235.69	97.89803	-31.032074	-725.72864	11566.367	34.7019	-14.393659	-61.72567	1.3067119	1.2757881	988.4241	1232.8290548324585
230.39967	13.629059	244.02873	216.77061	521.7449	468.25845	1160.6891	47.607838	1000.0	463.7	114000	15789.286	251641.77	98.2651	-23.868095	15789.301	251642.03	98.42318	-18.600798	-726.3876	11576.87	44.36292	-16.466467	-62.325203	1.2856272	1.2394654	923.84863	1254.416656255722
