AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ1	LossQ2	Time
3223.54	41.210327	3264.7505	3182.3298	2382.314	719.51117	3175.6543	1319.4225	1000.0	744.9	227999	21693.08	214762.6	297.95712	-93.29934	21692.904	214760.84	296.97455	-111.095314	-219.13345	21.569988	20.57218	1591.4244453907013
2415.9978	814.56616	3151.016	1280.3169	3170.0156	21.602064	3190.8052	3124.0835	740.3333	997.1	229999	21784.396	215666.6	296.80438	-110.33778	21784.402	215666.66	295.90164	-79.8365	-219.83861	24.081963	22.816034	1615.7627234458923
1218.8438	378.61694	1918.3223	862.48926	992.3898	48.158943	1036.8728	898.0531	373.0	335.6	231999	21808.434	215904.58	301.71313	-72.77853	21808.412	215904.34	299.63126	-75.96376	-219.93288	21.377028	19.947453	1630.6743535995483
2015.4459	900.34607	3198.8113	1016.7383	3201.7866	18.56584	3219.866	3150.808	621.0	1000.0	233999	21830.475	216122.78	301.30936	-118.80296	21830.385	216121.89	298.77057	-116.841034	-220.38312	23.352976	22.269552	1654.818436384201
1970.9193	893.1669	3228.0166	1235.5978	3193.4666	344.81403	3339.8142	2160.1775	625.6667	967.3	235999	21913.082	216940.6	298.45578	-75.60831	21913.215	216941.89	301.26993	-78.36738	-221.00656	21.599667	21.319523	1676.7368755340576
3197.378	46.995605	3244.3735	3150.3823	3050.8665	304.7205	3232.0415	2200.8271	1000.0	953.5	237999	21958.979	217394.97	296.35745	-133.19507	21959.072	217395.89	295.7112	-157.44144	-221.55284	19.896502	18.899914	1699.4127881526947
3248.0312	11.442505	3259.4739	3236.5889	3146.8772	222.40012	3250.1926	2482.1257	986.5	973.2	239999	22018.201	217981.28	297.56693	-69.450195	22018.082	217980.1	297.52808	-77.554924	-222.16144	23.926199	22.752527	1723.605004310608
3227.4321	36.279785	3263.712	3191.1523	1947.3142	537.36096	3104.5176	1602.7207	1000.0	581.1	241999	22070.111	218495.19	300.252	-78.03682	22070.23	218496.34	298.2634	-89.63676	-222.80003	21.533545	20.64418	1741.8918287754059
3244.0786	19.052734	3263.1313	3225.026	331.36554	394.53256	944.7981	71.352615	1000.0	130.4	243999	22130.87	219096.67	298.49707	-88.50653	22130.766	219095.66	298.8395	-114.71575	-222.9625	20.892471	19.661364	1753.7894144058228
2654.888	798.24585	3221.9346	1526.0017	2829.7395	474.58972	3268.7156	1910.2985	830.3333	865.4	245999	22201.236	219793.33	309.5017	-66.63763	22201.16	219792.56	307.66046	-95.5771	-223.86537	21.481796	20.853695	1776.8699264526367
2561.1746	658.386	3219.5605	1902.7886	2960.811	449.23392	3339.1047	2139.4058	786.5	904.8	247999	22269.633	220470.44	302.79898	-107.98612	22269.688	220470.97	299.62186	-163.98315	-224.60585	22.053598	21.554693	1800.290765762329
2598.9402	739.0591	3272.829	1570.1014	1995.8289	376.98163	2923.6538	1610.6058	804.0	603.9	249999	22340.15	221168.53	297.8038	-94.20636	22340.08	221167.84	298.34528	-160.94572	-225.29025	22.54755	22.525496	1819.3250472545624
2853.4165	407.91187	3261.3284	2445.5046	3088.356	190.78575	3196.0361	2520.4832	870.0	976.5	251999	22385.926	221621.72	300.64078	-63.616703	22385.906	221621.52	299.31375	-88.72642	-225.91203	21.07002	20.106672	1843.7859938144684
2138.152	1459.9674	3175.8997	73.45578	2880.4292	484.86755	3193.5117	1755.0518	681.6667	899.3	253999	22472.244	222476.28	301.86282	-135.39352	22472.285	222476.67	302.08276	-107.723045	-226.61731	20.967918	20.04738	1865.03941655159
3135.1255	4.7730713	3139.8987	3130.3525	3076.159	209.53485	3208.6047	2535.4536	1000.0	963.5	255999	22559.86	223343.62	301.11447	-87.72649	22559.953	223344.58	302.46735	-71.79565	-227.35985	20.448675	19.67435	1886.1038830280304
2257.3945	1007.5425	3264.937	1249.852	3132.9165	25.125216	3155.4658	3083.1133	709.5	1000.0	257999	22613.953	223879.19	304.17462	-81.70227	22614.084	223880.48	302.24155	-85.647675	-227.92169	20.17893	18.490894	1909.955730676651
2723.325	657.69104	3193.445	1793.2279	2783.184	518.65356	3184.8066	1875.9554	860.0	869.3	259999	22702.066	224751.5	302.9987	-102.00528	22702.008	224750.94	303.99585	-80.74488	-228.93825	20.614557	19.074257	1932.2814128398895
3249.6445	17.120972	3266.7654	3232.5234	3212.067	20.629824	3241.4153	3180.988	1000.0	1000.0	261999	22760.855	225333.52	306.36438	-91.34352	22760.98	225334.75	306.424	-71.333405	-229.35684	21.956835	20.585972	1956.315569639206
2223.7979	946.561	3170.359	1277.2369	2376.4172	722.2056	3256.823	1255.4268	687.0	726.4	263999	22806.191	225782.34	309.9442	-68.77338	22806.229	225782.7	310.55112	-49.596104	-229.86351	22.452988	21.59534	1972.97780585289
2295.0127	869.3814	3185.31	956.3116	2207.6187	759.9369	3263.027	882.1181	710.5	690.6	265999	22860.896	226323.92	306.46014	-141.66489	22860.877	226323.73	308.8281	-143.80908	-230.62993	19.89449	19.648157	1992.6106009483337
2203.2188	749.76215	3153.2834	1320.4514	2423.6646	546.5326	3215.2366	1549.5948	674.0	737.9	267999	22880.89	226521.89	309.38663	-60.22119	22881.027	226523.23	310.1938	-76.31076	-230.59401	22.455254	21.800957	2012.0332903862
2189.3347	987.4847	3353.828	939.5137	918.9108	248.3824	1431.4037	562.41644	654.6667	328.3	269999	22958.28	227288.05	310.83694	-111.75593	22958.217	227287.4	307.77435	-74.501144	-231.497	19.002476	18.264868	2026.6220679283142
1280.7166	1179.847	3165.7559	42.152317	1745.2761	868.742	3091.026	41.199924	412.5	563.9	271999	22981.193	227514.88	307.58813	-55.07646	22981.086	227513.81	311.635	-121.27474	-231.10606	21.919851	21.337103	2045.989140033722
2474.9333	783.10706	3133.7761	1374.5842	2798.0125	630.9114	3314.6624	1239.3347	768.6667	850.7	273999	23043.854	228135.22	307.1968	-140.62483	23043.914	228135.8	308.57858	-191.41441	-232.39207	23.335152	21.842787	2067.770906686783
434.31042	961.316	3272.1104	26.286066	2103.2014	754.9412	3164.0532	1285.4255	143.90909	675.7	275999	23105.453	228745.05	310.96887	-56.76844	23105.438	228744.89	308.76984	-94.34876	-232.76164	23.351515	21.6149	2087.039179086685
2643.3271	512.98755	3156.3147	2130.3396	2355.4524	806.11536	3368.608	1447.7825	812.5	702.8	277999	23145.482	229141.33	310.29102	-108.681	23145.523	229141.73	306.14508	-146.32481	-233.38531	24.194597	22.076576	2105.2430922985077
3248.1323	12.744263	3260.8765	3235.388	2567.4253	747.58405	3354.957	1568.79	1000.0	754.6	279999	23253.586	230211.55	309.28693	-85.12691	23253.56	230211.3	307.68155	-70.43409	-234.21715	20.4392	19.993061	2123.3446056842804
1914.8997	785.27954	3193.768	1069.8108	2655.6252	623.6021	3346.8772	1639.0647	581.75	803.7	281999	23292.975	230601.5	310.6153	-132.59245	23293.201	230603.75	308.4842	-106.19076	-234.5685	22.472618	21.891788	2144.076308965683
2504.7258	1080.7753	3269.6934	976.279	994.35236	89.183945	1176.3221	939.73114	764.3333	299.5	283999	23356.727	231232.64	311.0029	-86.34325	23356.615	231231.56	310.95038	-94.73172	-235.46155	23.012238	21.9719	2159.5367488861084
2670.7976	560.9509	3231.7485	2109.8467	3020.3516	428.64844	3252.3179	1898.4252	834.0	933.1	285999	23407.412	231734.44	310.44864	-60.193913	23407.506	231735.38	309.11295	-70.52229	-235.51952	19.965296	19.368006	2182.1364698410034
2977.4248	308.67883	3286.1035	2668.7458	3249.2412	23.082157	3301.3325	3224.6902	897.5	1000.0	287999	23457.549	232230.78	311.64447	-76.35898	23457.467	232229.98	310.2742	-73.048904	-236.03474	25.13416	23.5076	2205.987923145294
2773.6794	461.33527	3273.0994	2160.4036	2117.7463	443.5346	3337.7024	1800.6829	833.6667	616.1	289999	23529.162	232939.77	311.36032	-76.0062	23529.188	232940.02	310.15396	-134.09549	-237.05704	22.526873	20.441118	2224.466546058655
1860.5635	984.107	3248.0828	1073.0354	2904.8743	661.42004	3335.4731	1282.085	569.3333	899.8	291999	23587.033	233512.7	316.18488	-154.31972	23587.002	233512.38	312.66492	-136.76404	-237.45564	20.951551	20.244184	2244.9300446510315
2588.0881	428.4992	3184.187	2195.6091	2132.2544	637.0186	3203.0745	1392.6388	793.0	650.8	293999	23591.975	233561.62	312.00592	-108.47785	23592.03	233562.16	314.1048	-75.97423	-237.74712	23.974472	22.60935	2265.977665424347
1998.689	403.5727	2402.2617	1595.1163	2164.7769	666.5194	3287.7256	1593.3055	607.0	651.4	295999	23644.47	234081.31	315.1352	-82.192604	23644.43	234080.92	313.76962	-65.714905	-238.33427	24.403906	23.40737	2286.469441175461
3197.1865	46.27412	3258.245	3146.2654	2919.423	369.6656	3234.7783	2202.9153	991.0	899.9	297999	23685.521	234487.72	313.7924	-108.068565	23685.697	234489.47	313.97412	-111.52382	-238.64659	21.983755	20.6735	2307.6277799606323
2355.3293	893.018	3248.3474	1462.3114	2930.355	289.11713	3172.8284	2497.676	715.0	916.7	299999	23698.6	234617.17	314.44565	-75.74004	23698.586	234617.08	315.31522	-108.78641	-238.83531	23.71018	22.247465	2331.519408941269
3287.4736	13.050903	3300.5247	3274.4229	3280.0913	16.138754	3307.322	3248.4897	1000.0	1000.0	301999	23750.014	235126.2	314.9359	-73.762245	23750.082	235126.88	315.06454	-91.65419	-239.23434	21.774488	20.973148	2355.9053370952606
3087.5508	97.20032	3184.751	2990.3503	1674.2288	934.65594	3148.1963	1028.2937	940.5	535.1	303999	23817.785	235797.11	319.408	-84.99156	23817.783	235797.1	318.59302	-96.59107	-240.10974	21.487934	20.736317	2371.9608447551727
2334.006	638.9803	3237.5647	1870.8251	2402.6216	659.61945	3364.2075	1354.8077	709.0	712.7	305999	23878.146	236394.69	317.03476	-115.4621	23878.223	236395.44	317.7804	-107.576126	-240.27994	20.96334	19.465528	2392.7635238170624
2162.173	827.81024	3312.1492	1397.261	3301.1567	35.362606	3383.038	3247.5913	648.0	1000.0	307999	23874.229	236355.9	317.3029	-64.74054	23874.234	236355.95	316.32465	-92.21322	-240.51762	21.705652	20.560957	2414.101441860199
2623.2217	951.0784	3306.203	1278.2483	2467.631	1083.9534	3320.3384	890.59863	793.0	756.7	309999	23946.941	237075.75	318.14334	-68.57363	23946.965	237075.98	316.8541	-53.99077	-241.04619	19.149153	18.012278	2433.787786960602
2957.0479	262.56348	3219.6113	2694.4844	3363.8738	18.20554	3387.0332	3327.9456	897.5	1000.0	311999	23997.182	237573.12	317.86908	-57.22266	23997.113	237572.45	318.16928	-77.32566	-241.63606	19.960178	19.095163	2454.785835504532
2532.902	1085.5657	3307.8142	997.7036	1934.7142	286.60812	2492.7214	1496.567	765.3333	585.2	313999	24066.65	238260.86	317.01685	-57.009525	24066.615	238260.53	316.8357	-134.31886	-242.53163	19.821754	19.657667	2471.9923326969147
2324.862	569.13696	3087.0464	1719.7572	3350.0344	8.579409	3367.9043	3338.1853	682.0	1000.0	315999	24114.09	238730.52	319.6405	-55.65447	24114.152	238731.14	319.68707	-82.62062	-242.90355	19.963669	18.019184	2496.7192356586456
2656.2388	262.75867	2918.9976	2393.4802	1918.101	871.16986	3284.088	939.57465	777.5	605.1	317999	24128.6	238874.16	316.83954	-117.369514	24128.586	238874.05	318.54126	-117.12888	-243.15303	19.249039	18.472246	2515.395490884781
2661.6052	500.5382	3283.15	2057.457	3228.8105	146.67683	3294.4978	2791.058	804.3333	986.1	319999	24221.598	239794.83	318.13013	-74.729065	24221.58	239794.66	320.21503	-104.33326	-243.9246	21.291468	20.595469	2540.457892179489
3254.1924	2.2634277	3256.4558	3251.929	3316.691	9.23642	3339.1912	3308.0234	1000.0	1000.0	321999	24253.86	240114.27	317.73886	-92.57147	24253.904	240114.69	319.1517	-76.61052	-244.28793	22.5782	20.895958	2563.9455897808075
1955.8217	938.596	3256.3665	1075.5905	3254.4114	13.447012	3279.1042	3238.3032	603.0	1000.0	323999	24333.795	240905.6	321.6058	-100.13844	24333.707	240904.72	320.96988	-98.04672	-244.94083	20.832102	20.119476	2587.5128886699677
3251.476	23.839844	3275.316	3227.6362	2297.2388	802.54834	3210.1292	1204.7628	1000.0	718.9	325999	24349.91	241065.12	323.91306	-106.4471	24349.844	241064.47	320.02695	-153.92192	-245.3812	20.654423	20.344812	2605.6765315532684
3238.148	0.12609869	3238.2742	3238.022	1234.0083	719.3791	2458.839	28.106289	1000.0	394.8	327999	24390.553	241467.52	319.68234	-107.63184	24390.713	241469.08	319.82437	-90.07156	-245.47482	20.418505	19.444048	2622.382660150528
3237.742	36.593506	3274.3354	3201.1484	3272.515	75.24303	3362.7942	3063.1243	1000.0	991.5	329999	24403.389	241594.56	324.6871	-66.97451	24403.34	241594.11	320.84763	-64.38863	-245.40375	21.020184	18.90184	2644.0507612228394
2045.1742	856.4695	3243.1746	1291.558	2582.0305	796.3016	3227.3735	1027.7798	619.6667	795.5	331999	24426.686	241825.2	322.2093	-107.78177	24426.672	241825.08	324.36627	-83.974	-246.02408	21.248852	20.287247	2665.5238296985626
3049.2183	223.22546	3272.4438	2825.993	2648.298	721.9571	3270.9048	1648.9374	927.5	809.1	333999	24466.21	242216.5	325.0584	-65.932846	24466.336	242217.75	324.27603	-74.7131	-246.42003	21.099274	20.135557	2686.784611225128
1420.0406	842.99243	2683.305	63.28771	3356.5227	11.342497	3379.094	3345.942	432.16666	1000.0	335999	24527.844	242826.67	323.55466	-99.27109	24527.885	242827.06	325.53268	-115.61283	-246.71118	20.987213	19.507603	2711.4817452430725
1999.4827	914.3804	2913.863	1085.1023	3270.885	9.0181875	3283.6238	3252.423	599.5	1000.0	337999	24555.318	243098.69	322.74503	-65.703865	24555.477	243100.23	326.17017	-96.48195	-247.17772	19.60403	18.550547	2736.145936489105
1535.4077	1212.8604	3037.3242	20.71278	3212.4854	7.919133	3226.894	3200.1047	454.66666	1000.0	339999	24603.25	243573.17	325.72986	-90.3505	24603.197	243572.69	323.9341	-60.857033	-247.73572	25.532152	23.379946	2758.420316696167
2326.8948	739.634	3207.6636	1397.8671	3280.073	20.855225	3309.4307	3251.6572	699.6667	1000.0	341999	24621.96	243758.44	324.1369	-86.73235	24621.63	243755.14	323.2476	-191.13058	-247.74754	20.883907	20.572868	2780.7292654514313
1999.4633	1411.2532	3245.937	26.34466	3252.6042	18.626942	3281.4553	3222.9585	612.3333	1000.0	343999	24677.365	244306.94	324.16815	-75.03742	24677.48	244308.05	321.71927	-70.64442	-248.37625	20.097843	19.026743	2804.946488380432
2174.7043	894.18384	3268.3037	1078.0161	3263.94	15.802232	3298.5325	3241.992	673.3333	1000.0	345999	24720.445	244733.44	323.54352	-118.80353	24720.496	244733.92	326.03854	-113.23743	-248.69615	21.738867	20.453485	2827.51939868927
1905.1803	1257.1266	3308.8071	258.4201	2422.6917	713.7126	3331.3984	1141.8318	581.6667	725.1	347999	24709.244	244622.55	321.25406	-85.67535	24709.324	244623.34	321.17072	-76.19685	-248.67632	22.090977	22.005566	2844.9218606948853
2923.9683	362.8479	3286.8162	2561.1204	3365.73	9.873601	3383.369	3349.935	879.5	1000.0	349999	24730.094	244828.92	320.66058	-81.01442	24730.146	244829.48	321.97345	-80.481384	-248.81548	22.425545	20.822147	2869.8235881328583
2938.5603	537.74994	3332.838	2178.2417	1454.1058	1517.2521	3347.1775	210.31781	867.6667	457.2	351999	24740.559	244932.55	321.46173	-62.25988	24740.588	244932.84	327.39743	-69.87336	-248.73125	18.908148	18.520348	2886.4264714717865
1756.6617	1538.08	3294.7417	218.58174	3352.6235	6.4159064	3363.3232	3344.8474	548.0	1000.0	353999	24751.635	245042.2	324.15613	-61.456818	24751.426	245040.12	323.61343	-64.56619	-249.05984	22.62788	22.658085	2908.623055934906
2434.2556	737.4201	3306.081	1502.7393	2874.186	607.87787	3316.05	1662.3035	716.6667	862.8	355999	24812.62	245645.95	321.34128	-79.36171	24812.645	245646.19	323.98157	-113.240135	-249.82582	21.797077	21.159363	2930.9735350608826
2065.0244	994.9464	3357.8145	1091.6891	3258.609	20.212404	3286.7756	3227.0537	616.0	1000.0	357999	24902.451	246535.28	325.1816	-51.50778	24902.438	246535.14	327.58902	-88.06055	-250.75185	22.701216	22.20814	2955.3711116313934
3080.6729	231.04907	3311.722	2849.6238	2976.9204	409.00272	3249.196	2153.864	910.5	924.0	359999	24931.387	246821.75	321.1641	-85.82817	24931.49	246822.77	326.07108	-74.50843	-250.75638	19.89501	19.851011	2977.343935728073
1914.9691	187.5816	2179.215	1762.5771	2687.9033	663.03613	3355.61	1635.1799	561.3333	809.4	361999	24989.934	247401.34	319.484	-62.10704	24989.854	247400.55	322.42545	-93.77482	-251.3865	21.472845	21.682926	2998.9744877815247
2317.22	818.92004	3280.1086	1433.8229	3301.357	15.629015	3322.4492	3271.6821	694.5	1000.0	363999	25010.371	247603.67	322.10245	-75.30235	25010.383	247603.81	323.9282	-84.48486	-251.66624	20.472038	19.395723	3022.8920743465424
2872.1226	400.47266	3272.5952	2471.65	3122.9092	264.2844	3275.017	2362.226	849.0	958.8	365999	25059.8	248093.03	320.25494	-126.0439	25059.77	248092.73	321.01886	-76.73382	-252.41653	19.727942	18.927328	3046.8161959648132
2372.0884	851.2499	3223.3384	1520.8386	3033.863	591.4261	3471.245	1871.215	713.0	889.5	367999	25095.723	248448.66	323.57962	-110.618484	25095.822	248449.64	323.4596	-71.131874	-252.4861	20.487347	20.356215	3069.9134335517883
3273.1729	126.27463	3398.9858	3100.511	3522.2766	17.220156	3572.4116	3510.2559	972.6667	1000.0	369999	25184.639	249328.9	325.5588	-74.636925	25184.68	249329.34	325.62396	-84.54058	-253.01372	21.949018	21.640451	3094.231167793274
3114.2178	250.41101	3364.6287	2863.8066	3361.7437	56.138966	3458.8796	3286.4553	931.5	1000.0	371999	25206.43	249544.66	330.93927	-58.96689	25206.557	249545.94	330.508	-63.854984	-253.74301	22.802755	22.420313	3118.578987121582
3405.8108	33.3833	3439.194	3372.4275	2509.7446	444.92917	3609.5999	1960.7303	1000.0	714.1	373999	25277.736	250250.6	331.08917	-98.5527	25277.549	250248.73	331.59192	-58.666954	-254.53104	20.911089	20.31384	3138.7572848796844
3363.08	92.51257	3455.5928	3270.5676	3549.722	11.73591	3568.0317	3532.398	981.0	1000.0	375999	25343.736	250903.97	332.01645	-112.05428	25343.87	250905.31	333.68646	-66.37694	-255.16206	23.056456	22.478838	3161.0091586112976
1915.041	712.22955	2485.2534	910.87317	1115.228	160.59444	1287.6757	929.6406	571.0	355.9	377999	25403.162	251492.3	334.288	-83.48512	25403.227	251492.94	339.48145	-54.96482	-255.77718	18.980711	18.734653	3175.687154531479
2766.546	695.6338	3462.1797	2070.912	2140.2134	745.6506	3547.2102	1316.9304	821.0	628.1	379999	25493.611	252387.75	335.83173	-149.54703	25493.56	252387.23	330.4953	-103.07837	-256.67694	24.769007	24.39316	3194.9677646160126
1860.6536	982.89905	3489.4934	633.36646	1188.7017	179.4645	1376.4049	997.02783	554.2	368.9	381999	25554.24	252988.0	331.32568	-48.778645	25554.273	252988.31	331.8534	-104.59491	-257.07443	22.659105	22.294136	3209.900015592575
926.8252	900.6798	1997.5157	34.933792	3632.3132	7.535885	3644.083	3625.1636	280.5	1000.0	383999	25638.51	253822.23	331.97992	-106.870636	25638.408	253821.25	333.43353	-79.34866	-258.27185	22.194305	21.8883	3234.2167251110077
3560.4336	20.071411	3580.505	3540.362	3511.6204	22.486546	3547.183	3465.872	1000.0	1000.0	385999	25709.066	254520.77	335.02625	-50.283314	25709.006	254520.16	337.09796	-88.95071	-259.0415	22.958693	22.92271	3258.5284752845764
2992.5535	466.68643	3529.3186	2391.595	3563.7656	12.234125	3580.7017	3539.4065	828.3333	1000.0	387999	25795.844	255379.84	340.48495	-143.17622	25795.838	255379.78	337.45862	-60.412647	-259.64035	24.089838	23.167906	3282.943861722946
3517.1924	3.2857666	3520.478	3513.9065	3605.2942	6.2931476	3615.528	3593.5295	1000.0	1000.0	389999	25870.734	256121.28	340.62567	-80.92731	25870.656	256120.48	337.8412	-122.80446	-260.2968	23.466644	22.856329	3306.5318415164948
2744.5378	710.08563	3454.6235	2034.4523	3408.6765	49.52004	3487.5835	3343.7158	798.0	1000.0	391999	25975.834	257161.75	340.6068	-127.906204	25975.84	257161.8	340.21112	-108.535545	-261.89066	25.086721	24.922884	3330.548764228821
3493.837	47.42908	3541.266	3446.408	3558.855	97.96126	3607.7495	3266.0686	1000.0	992.0	393999	26057.096	257966.23	336.61197	-76.46802	26056.984	257965.14	339.45676	-135.40929	-261.95825	23.784359	22.788063	3354.417650461197
3484.4	54.309692	3538.7095	3430.09	3376.2922	11.036921	3393.6423	3353.8564	1000.0	1000.0	395999	26086.018	258252.56	335.09372	-127.97966	26086.162	258254.0	335.93182	-67.07495	-262.6814	24.063402	23.365805	3378.230029821396
3385.9956	51.941772	3437.9373	3334.0537	3473.743	12.674763	3497.1965	3459.0906	1000.0	1000.0	397999	26153.916	258924.77	335.50226	-68.16517	26153.887	258924.48	335.24945	-127.7369	-263.21826	23.693306	23.017563	3402.607699394226
2210.904	1378.0646	3427.6362	58.778126	3565.7434	75.82723	3615.0781	3356.667	656.0	992.2	399999	26226.47	259643.06	337.03192	-145.82379	26226.604	259644.38	337.47595	-85.25427	-263.92853	25.484476	24.337498	3426.492822408676
2505.723	927.78076	3540.7559	1289.8542	3551.977	19.460764	3587.797	3523.9067	730.0	1000.0	401999	26321.62	260585.02	335.964	-82.8086	26321.621	260585.03	337.4622	-70.49137	-264.96033	23.041988	22.982603	3451.0915248394012
3472.7388	20.369995	3493.1086	3452.3687	3479.1726	9.727	3496.7227	3456.8506	1000.0	1000.0	403999	26334.74	260714.92	339.8874	-131.38165	26334.629	260713.83	340.73657	-113.45005	-264.91327	22.826159	22.658669	3475.406388282776
2865.772	668.94495	3534.7168	2196.827	3558.9478	10.624053	3579.992	3541.7415	803.0	1000.0	405999	26472.477	262078.5	339.8203	-85.23826	26472.383	262077.6	343.21347	-78.786415	-266.39218	26.203306	26.068684	3499.8426949977875
3517.5654	2.6816406	3520.247	3514.8838	3605.0737	13.3721485	3629.8154	3587.7776	1000.0	1000.0	407999	26523.63	262584.94	347.04837	-90.818886	26523.484	262583.5	347.5065	-97.51001	-266.56595	23.15868	22.570362	3523.5119214057922
3479.6836	29.697266	3509.3809	3449.9863	3498.7332	4.6289096	3510.0166	3493.0303	1000.0	1000.0	409999	26622.53	263564.03	343.02402	-107.32935	26622.64	263565.16	340.6891	-140.14496	-267.97287	23.810085	23.045832	3547.77201461792
3461.5486	11.407471	3472.956	3450.141	3543.644	11.544723	3554.6099	3518.912	1000.0	1000.0	411999	26636.945	263706.75	341.4248	-67.11581	26636.916	263706.44	343.63928	-86.51797	-268.0105	19.855349	19.149199	3572.1439628601074
3472.6985	7.6428223	3480.3413	3465.0557	1435.9601	509.87888	2247.4246	985.0185	1000.0	455.8	413999	26698.965	264320.75	344.92606	-67.14214	26698.967	264320.78	341.40714	-125.192215	-268.4682	21.890337	21.57039	3588.588962316513
3471.6626	29.515259	3501.178	3442.1475	3429.7422	24.698269	3464.8528	3394.356	1000.0	1000.0	415999	26753.754	264863.16	348.773	-86.36903	26753.764	264863.25	348.21085	-87.95118	-269.00348	22.054605	21.286715	3613.556242465973
3515.2505	16.605103	3531.8557	3498.6455	3688.4465	54.329536	3755.1504	3609.5579	1000.0	1000.0	417999	26764.494	264969.5	345.158	-85.32223	26764.486	264969.44	345.17566	-109.231834	-268.97675	25.251703	25.13131	3636.3872470855713
3519.8682	70.00647	3589.8748	3449.8618	3538.6519	56.736835	3633.7688	3472.1794	1000.0	1000.0	419999	26844.074	265757.34	345.98257	-86.96801	26844.062	265757.22	344.19543	-91.25676	-269.93253	23.963669	23.128395	3659.7408349514008
3492.7446	13.411133	3506.1558	3479.3335	3605.5737	36.560543	3647.3904	3542.303	1000.0	1000.0	421999	26911.822	266428.06	344.93115	-65.73015	26911.908	266428.9	343.6252	-68.604904	-270.49094	19.717829	19.337675	3683.0358922481537
3550.584	8.3914795	3558.9756	3542.1926	3494.4863	9.7432375	3513.0977	3479.468	1000.0	1000.0	423999	26926.727	266575.6	344.705	-83.49074	26926.729	266575.62	344.95694	-69.42006	-270.64404	22.536062	21.465425	3707.3724172115326
3482.0557	26.84082	3508.8965	3455.2148	3468.341	30.46212	3534.7073	3421.673	1000.0	1000.0	425999	27002.342	267324.2	345.6798	-110.806435	27002.205	267322.84	347.60794	-98.5075	-271.60938	23.715542	24.007116	3731.5902473926544
2879.9036	844.04614	3548.992	1689.2863	3320.1587	420.30862	3486.8945	2060.0776	792.6667	959.8	427999	27026.195	267560.3	348.38696	-187.00859	27026.115	267559.56	349.36462	-219.98532	-271.74838	24.915855	23.719427	3754.7171909809113
2878.8813	251.14856	3130.0298	2627.7327	3662.3738	10.36341	3686.4302	3648.646	823.0	1000.0	429999	27118.646	268475.62	348.868	-98.414024	27118.56	268474.75	349.88394	-110.43306	-272.85336	24.501945	24.221594	3779.739725828171
2430.3206	1024.7915	3505.2683	1051.0261	3614.5247	25.383926	3666.269	3572.3396	688.0	1000.0	431999	27131.877	268606.6	347.69684	-83.471466	27131.914	268606.97	349.01697	-79.70049	-272.99338	25.554087	24.912628	3803.27236866951
3448.44	14.994507	3463.4343	3433.4453	3565.5273	7.504043	3578.0151	3549.501	1000.0	1000.0	433999	27171.906	269002.9	347.4507	-112.71883	27171.738	269001.22	347.7083	-146.03177	-273.2527	24.671816	24.013086	3825.5105538368225
3476.4868	29.179565	3505.6663	3447.3071	3496.5586	28.612991	3525.7346	3427.2803	1000.0	1000.0	435999	27265.756	269932.03	347.18768	-93.48198	27265.836	269932.78	347.08646	-79.71051	-274.12183	22.493853	21.519579	3849.9427165985107
3530.6724	26.602661	3557.2751	3504.0698	3633.8047	7.7563825	3649.087	3623.636	1000.0	1000.0	437999	27283.771	270110.38	346.87122	-126.67702	27283.588	270108.53	350.57516	-110.68542	-274.35614	23.705927	23.199617	3874.0134782791138
3545.547	29.083252	3574.6304	3516.4639	2353.1963	1081.5856	3534.9568	826.48645	1000.0	682.1	439999	27355.146	270816.94	345.6821	-97.7141	27355.207	270817.56	349.41568	-135.60838	-274.97144	24.429539	23.66055	3893.4109148979187
2490.6582	1431.3491	3514.5159	466.47034	3394.6895	55.484325	3456.9268	3310.6555	721.6667	1000.0	441999	27414.24	271402.0	349.20364	-185.58395	27414.262	271402.2	348.76407	-157.04407	-275.77838	23.316965	21.746027	3917.2177538871765
3466.5073	27.40149	3493.909	3439.106	3628.309	43.72401	3674.3389	3538.6042	1000.0	1000.0	443999	27387.326	271135.53	347.23523	-89.8365	27387.246	271134.75	348.12354	-55.860115	-275.34625	25.34536	24.504883	3940.2670092582703
3586.8687	42.759155	3629.6277	3544.1094	3640.1946	13.854619	3676.6294	3627.3723	1000.0	1000.0	445999	27461.145	271866.38	352.29828	-121.69973	27461.025	271865.16	350.82867	-109.39284	-276.07593	20.45579	19.390884	3964.5360412597656
3497.918	32.645386	3530.5632	3465.2725	3515.941	12.776941	3531.7288	3488.2666	1000.0	1000.0	447999	27485.318	272105.66	349.6999	-223.5746	27485.246	272104.97	353.28235	-173.78233	-276.41592	24.823883	23.634127	3988.1844894886017
3344.9824	94.694336	3439.6768	3250.288	3583.4458	10.952156	3598.3079	3556.8696	947.0	1000.0	449999	27533.36	272581.28	351.02795	-122.69172	27533.531	272582.97	350.2415	-159.95363	-277.03687	21.35247	20.398512	4012.5484771728516
